text,label
はい、こんにちは、よろしくお願いしまーす。,1
えっとー、今回はどのようなご旅行をご希望ですか？,0
静岡はどこか、あのー、こことかありますか？あのー。,0
あ、そうですね、え特に、あの行き先とかを、ま地方とかを決めてないんですけど。,1
あ、はい。,0
あのー、ま静岡なので、こう電車で旅行しようかなと思ってて。,1
でその景色のいいところに、を見に行きたいなと思ってて。,1
あ、はい、あの海とか、山とか、あの結構な、あのー、海か山かみたいなところがあるんですけれども。,0
はい。,1
あの静岡ですと富士山であったりとか、御殿場であったりとか、あとは伊豆の方とか海でございますよね。,0
どちらの方がいいですか？,0
そうですねー、まずとりあえず海がみたいので、なんか伊豆とかの方かなー。,1
伊豆じゃないですね、まぁなんかそういうそっちの海の方が見たいかなと思いますね、はい。,1
海ですと、ちょっと待ってくださいね、伊豆。,0
南伊豆とかなんですけれども。,0
はい。,1
あのー、白浜あ、アロエの里っていうところがございまして。,0
はい。,1
海に面したところでアロエがいっぱい生えているみたいなところなんですが。,0
へー。,1
白浜海岸ですね。,0
はいはいはいはい、あ、海岸沿いとかにあるっていうことですか？,1
そうですね、あの海の近くに、あ位置しておりまして。,0
あの、かん、あのかえ、海岸沿いに約3万株のキダチアロエが群生してるみたいな。,0
あの遊歩道があって、あのまぁ、天気が良ければ、あの伊豆の七島が一望できるという、気持ちの良い場所らしいんですけども。,0
うんうんうんうん。,1
あのー、まえっと、季節は今回はいつ、春で、すね。,0
あ、そう、えっとー、そうですね、あのーこれから暖かくなったら行こうかなと思ってるんで。,1
あの、一応ですね、あのキダチアロエの、あのー花祭りがあって、それは12月の中、あ、上旬から1月の初旬までなんですけれども。,0
なんか一応アロエの花が、あのその頃咲くみたいなんですけれども。,0
花祭りがございます。,0
冬に咲くんですねー。,1
みたいですね。,0
アロエの花って。,1
はい。,0
そっか、じゃちょっと、もしかしたら今行ったらギリギリ見れるかもしれ。,1
そうですね。,0
ちょっとわかんないですけど。,1
ちょっとギリギリか過ぎるかなって気もするんですけれども。,0
まもし、ねー。,1
まぁあの、一応そういう花の時期っていう、あのことらしいですけど。,0
あー、なるほど。,1
えぇ。,0
までもアロエ、ちょっとおも、気になりますね、普段アロエを見ることがあんまり、ねぇ無いので。,1
はい。,0
そんな3万株でしたっけ。それが、い。,1
あの結構写真が載ってるんですけども。,0
はい。,1
赤い花がすごい咲いていて遠くに海が見えて山も見えてみたいな、岬が見えるみたいな感じで。,0
ふんふんふん。,1
風光明媚な感じですね。,0
はい、なんかこう植物園的な感じなんでしょうかね？,1
植物園っていうよりは、あの群生地みたいな、植物の生息地で、群生してますよっていう感じを、のところに、あのこう、散策路ができているみたいな感じなんですけれども。,0
うんうんうんうん、あなんか面白そうですね、はいはいはい。,1
まぁ歩いてみる感じで、はい。,0
へー。,1
いかがですか？,0
あじゃあとりあえずそこ行きたかなとは思いますねー、はい。,1
はい、えっと一応ですね、えっとー。,0
え無休で10月から4月は、あの水曜日だけがお休みです。,0
ふんふんふん。,1
であと。,0
