text,label
こんにちはー。,1
本日は、ご利用いただきまして、ありがとうございます。,0
お客様、どのようなご旅行をお考えでしょうか？,0
とー、春に、福岡に1日使って、えー旅行したいと思ってます。,1
かしこまりました。,0
行かれるご人数様は何名様でしょうか？,0
あ、一人でです。,1
お一人で、かしこまりました。,0
はい、そうですね。,0
えーと、福岡県に、春頃ですねー、はい。,0
はい。,1
今お調べ致しますので、お待ち下さーい。,0
はい。,1
はい、お待たせいたしました。,0
ただ今ですねー、あのーお調べ致しましたところ、こちらにですね、えーとスポット数が82となっておりまして、あのーたくさん見る所が出ているんですけれども。,0
例えばあのー、福岡で、何か具体的に、あの見てみたい、も、あの場所ですとか、ありますか？,0
ご要望は？,0
そうですねー、えーと知り合いがー、ちょっと受験があるんで、じ、神社に、神社を探してます。,1
かしこまりました。,0
ただ今お調べ致しますので、お待ち下さーい。,0
はい、お待たせ致しました。,0
こっちら、あのーお写真確認できますかね？,0
はい。,1
えーとですね、あのー色々出て来るんですけれども、例えば何か気になった神社とか、ございましたらお調べ致しますけれども。,0
あー…まあ、7番の志賀海神社。,1
あっ、こちらですね。,0
志賀海神社でございますね。,0
はい、何か。,1
はい、少々お待ち下さーい。,0
イベント的なのもやってそうなんで、はい。,1
そうですね、はい。,0
少々お待ち下さい。,0
はい。,0
こちらーが、地図になっておりまして。,0
はい。,1
はい。,0
えーと、そうですね、先ほどこの地図、あのー写真のイベントがですね、おそらくーこれですかね？,0
はい。,1
春と秋の、山誉め祭、ですとかー。,0
はい。,1
あと御神幸祭、歩射祭、でしょうかねー。,0
うん。,1
はい。,0
こちら、そうですね、具体的な日にちとかは書かれてはないんですけれども、春と秋に、あのー開催されてるようでは、ございますね。,0
ふーん…じゃあ、丁度いいですね。,1
そうですね、お客様、春に行かれるとの事なので、もしあのご興味がございましたら、あのー、えーとこちらの方でですね、あのーお調べ致しましてー、はーい、後程ご連絡致しますけれども。,0
こ、興味はございますかね？,0
そうですね。,1
はーい。,0
だいたい、受験、合格祈願とか、どこでもありますよね？,1
あはっ。,0
であれば、ふふ、そういうイベントも楽しめた方がいいんで、いいと思います。,1
なるほどですね、はい。,0
かしこまりました。,0
あと、そうですね、他にですね。,0
まあ他に色々、そうですね、こちらそうですね、受験、受験の神様という、いうよりかは別の開運ですとか、まあでも、開運でもよろしいかと思うんですけれども…はい。,0
ふんふんふん。,1
はい、こういった神社もございますね、はい。,0
合格祈願で有名な所って、なさそうですかね？,1
そうですね、他にも、ご、あるかどうか、お調べ致しますので、少々お待ち下さい。,0
はい。,1
はーい。,0
はい、そうですねー、ふ…。,0
こちらがですね、申し訳ございません。,0
