text,label
お客様、今日はご旅行のご相談でよろしいでしょうか？,0
あ、はい。そうです。,1
かしこまりました。ありがとうございます。,0
どちらへのご旅行になりますでしょうか？,0
あ、沖縄への旅行になります。はい。,1
はい、かしこまりました。,0
それではいつ頃ご旅行なさるか、もうお決まりでしょうか。,0
えー、7月から9月の、大体夏ぐらいを予定しております。,1
うん。かしこまりました。では夏頃でございますね。,0
はい。,1
はい。では何名様でご旅行なさいますか？,0
あ、4名になります。,1
4名様でございますね。,0
こちらお友達との4名様でしょうか？あるいはご家族での4名様でしょうか。,0
あ、家族です。,1
ご家族でございますね。では小さいお子様はいらっしゃいますか？,0
あ、います。,1
あ、左様でございますか。では小さい方でも無理なくご旅行できるコースをお作りいたしましょうか。,0
はい。お願いいたします。,1
はい。かしこまりました。,0
ではですね、沖縄結構広かったりするんですけれども。,0
はい。,1
沖縄のどのあたりに行きたいかとかは何かご希望はございますか？,0
えーとですね、まあ非日常を感じたいっていうのなので。,1
ええ、ええ。ええ。,0
えー、まあ私が東京に住んでいるので、なんかリラックスできるような場、場所。,1
ええ、ええ。ええ、ええ。,0
に行きたいなって思いました。,1
左様でございますか。では沖縄でリラックスできる場所ということで。,0
例えば那覇は避けてみるとかいかがでしょうか。,0
あ、はい。那覇。避ける感じで大丈夫です。,1
ええ。はい。ではですね、例えばそうしますと、本島の中部北部。,0
あるいは離島になるんですけれども、その中でどちらかご希望ございますか？,0
なるべく那覇から遠くでしたら本島の北部に行ってみるのもよろしいかと思いますけれども、いかがでしょうか。,0
あ、そうですね。ちょっと何があるかが分からないんですけども。じゅう、はい。,1
ええ、ええ。ではかしこまり。ええ、どうぞ。,0
あ、中部から北部でお願いしたいです。,1
ええ。かしこまりました。,0
ではまずはですね、北部のほうからこちらからご案内いたしまして、何かいいところがあれば北部にして。,0
特になければ中部になさるという方向でいかがでしょうか。,0
あ、はい。お願いいたします。,1
かしこまりました。では、本島の北部なんですけれども、こちら夏頃ご旅行なさるということで。,0
はい。,1
でごゆっくりなさりたいということですよね。,0
はい。,1
はい。どうでしょうか、やはりあのーお子様もいらっしゃるので、ビーチでちょっとのんびりしてみるのがいいか。,0
あるいは自然のものを何か見てみるか、どちらかご希望等はございますか？,0
えーと、自然のものを見てみたいですね。はい。,1
ええ、ええ。左様でございますか。では例えば滝とかをご覧になるとか。,0
結構ですね、夏でもひんやりとした空間になっておりまして。,0
うんうん。,1
あれかつては琉球の国王も避暑のために訪れていたような場所があったりするんですね。,0
おー。はい。,1
ええ、ええ。こちらが結構ですね、落差20メートルもあるような。,0
おー。はい。,1
ええ、こういった滝、まあ、や、滝ですので山の中にあるんですけれども。,0
まあこういうような自然をご覧になりたいか、あるいはですね、島ですね。,0
こちらはあの、沖縄の本島から繋がった島があるんですね。,0
うんうんうんうん。はい。,1
ええ、そのような本島から少しだけ離れた島、こちら名前が屋我地島というんですけれども。,0
その屋我地島に行かれるようなパターンにするか。,0
あるいはもうビーチに滞在なさるか、お客様いかがでしょうか。,0
えーっと、どれもいいと思ってて。,1
ええ、ええ。ええ。,0
気になるのが滝。沖縄に滝というものがある。,1
ちょっと実は初めて知ったので。,1
ええ、そうですよね。,0
すごい興味は湧きました。,1
左様でございますか。では轟の滝といいますので、こちらをご旅行先の一つのリストに加えてもよろしいでしょうか。,0
あ、はい。ぜひお願いいたします。,1
ありがとうございます。では轟の滝リストに加えました。,0
ではですね、お客様、他にも何かご覧になったり、あるいはお食事のほうお考えになりますか？いかがでしょうか。,0
あ、そうですね、沖縄なので、やはり沖縄料理がすごい気になっています。,1
ので、そういった沖縄料理をこう、なんだろうな。,1
その自然、沖縄らしさを感じられる場所で食べたいなと思っていますが、何かありますでしょうか。,1
かしこまりました。では、ピッタリのものをお調べいたしますので少々お待ち下さいませ。,0
はい。,1
ではお客様、例えばですね。,0
はい。,1
沖縄の築100年以上の古民家の中にある、こちら沖縄料理のお店がございまして。,0
おお。おお。,1
滝の音だったり、森の音が聞こえてくるような空間になっているようなんですね。,0
はい。はい。,1
で、お食事のほうが、例えばアグー豚、お客様名前は聞いたことはありますかね。,0
あー、あります。はい。,1
ええ、アグー豚の肉そばセットであったり、しゃぶしゃぶ、あとやんばる島豚という特別な豚ないたりするそうなんですね。,0
はい。はい。,1
こちら沖縄の黒豚だそうなんですけれども、そういったものをお召し上がりになるのがいいか。,0
あるいはですね、もっと別の例えば自然を見ながら、もっと海沿いのほうの自然ですね。,0
そういうものを見ながらだとどちらがいいですかね。今のは森のほうですね。,0
そうですね。どちらもいいんですが。,1
うん。ええ、ええ。,0
えーと、基本的にすみません、移動は車になりますかね。,1
ええ。ええ、そうですね、やはりあの車でのご移動になってしまうんですけれども。,0
ただですね、私共のほうで今ご案内しているこちらお店の名前が百年古家大家というんですけれども。,0
あーはいはい。,1
こちらあの、はい、インターチェンジ、許田というインターチェンジがございまして、そこから30分程度の距離でございますので。,0
はい、あまりあのご心配なさらずにいただければなと思います。,0
はーい。,1
ではお客様いかがでしょう、この森にあるこの沖縄料理のお店か、あるいはもっとシーサイドにあるものもお調べしてみますか？,0
いかがでしょうか。,0
両方いいと思うんですけど、えっとーちょっと。,1
ええ、ええ。ではお客様、こうするのはいかがでしょう。,0
60,1
お昼森の中で食べて、夕飯はシーサイドに食べるとか。,0
うんうん。うんうん。,1
午後は森で夜に何か動物の鳴き声とかを聞きながらですね。,0
森の中のレストラン、こちらの古民家のほうでお召し上がりいただく。,0
というような流れも考えられるかと思います。,0
そうですね、という意味であれば、昼に海側に行っ。,1
ああ、違うな。昼に森側に行って夜に海側に行くほうでお願いしたいです。,1
ええ。ええ。かしこまりました。では昼は森ということで、こちら百年古家大家さんでお昼ご飯をお召し上がりになるということでよろしいでしょうか。,0
あ、はい。お願いいたします。,1
はい。ありがとうございます。では夜のシーサイドでお召し上がりいただけるような場所お調べいたしますね。,0
はい。お願いしまーす。,1
はい。少々お待ち下さいませ。では夜は料理のジャンルはいかがでしょうか。どういったものでもよろしいですか？,0
そうですね。えっと、魚、刺し身とかが、魚料理をメインで食べられる場所がいいですね。,1
かしこまりました。では少々お待ち下さいませ。,0
はい。,1
お待たせいたしました。,0
はい。,1
はい。えーそういたしますと、こちら本島の北部のほうにですね、海鮮料理浜の家というお店がございます。,0
はい。,1
こちら浜の家なんですけれども、魚のバター焼きであったり、お刺身、あとロブスターの雲丹焼き。,0
そういったお料理がございます。,0
それで、ええ、本日のお魚からですね、2種類の選んでいただいて、2種類の、すいません、お魚がございまして。,0
その中から1種類お客様のお好みのものを料理していただけるようです。,0
そういった店がですね、こちら海沿いにございまして、夜の9時30分まで開いておりますので。,0
はい、お値段のほうも比較的リーズナブルかなと思うんですけれども、お客様どのようなご印象でしょうか？,0
えっと、すいません、今ご紹介していただいたお店は居酒屋系になるんですかね。,1
ええ。そうですね。あの、居酒屋という一応カテゴリではないんですけれども。,0
あの、一応どういった特徴があるかというと、まあベビーの方、あの小さい赤ちゃんでもお召し上がりいただけるような場所となっておりまして。,0
まあそこまであの、なんというんでしょう、がっつりお酒を飲んでいるような場所ではございませんね。,0
あーじゃあ比較的ゆっくりできそうな場所だという印象ですけども、あってますかね。,1
そうで、ええ、そうですね。まあ和食のちょっとした小さなお店というようなご理解をいただければと思います。,0
はい。分かりました。大丈夫です。,1
はい。ではお夕食はこちらになさいますか？,0
そうですね。具体的な魚の種類とかをもう少し教えていただけると嬉しいです。料理の。,1
ええ。そうですね、ええ、ええ、私共のほうに、えーございます情報ですと。,0
はい。,1
まあ単純に魚のバター焼きとまあ刺し身というような紹介のなされ方でございまして。,0
あははは。はい、なるほど。はい、はい。うんうん。うんうん。,1
あの、私共のほうでしか見れないんですけれども、こちらはあの写真がございまして。,0
はい。うんうんうん。おー。はい。,1
もしかするとあの、お子様の好き嫌いがございましたら、もっとなんていうんでしょうか、カジュアルなレストランであるとか。,0
うん。うんうん。,1
いかがでしょうか。こちらはあの、確かに地元の海鮮料理屋という感じではございます。,0
そうですねー。海鮮料理。うーん、難しいですね。どうしようか、どうしようかな。,1
うーん。イメージがちょっと。,1
そうですね。どういった点が何か気がかりとかございますか？,0
えーと、まずはそのメニューの量というか、どういうボリュームとかが分かりづらいというか、ちょっとイメージしづらいというのがあって。,1
ええ。ええ。ええ、ええ。あ、ええ、ええ。ええ。,0
えっと、子供、その食べら、もし子供が食べられない場合、他のメニューで大体で子供が食べられるかっていうところが気になってます。,1
ええ、そうですよね。あのー海鮮料理の専門店となっておりますので、あの私共のほうにある情報でも魚のメニューしか載っていないんですね。,0
うんうん。はい。,1
ええ、お子様がこれ見て食べられないとかってなってしまうようなことがあると、ちょっと心配かなとは思うんですね。,0
あの、魚のメニュー以外ございませんので。,0
そうですね。はい。,1
で、ですのでそういった意味では例えばホテルのビュッフェのようなところでお召し上がりいただいたほうが、バラエティには富んでおりますので。,0
あのご家族でのお夕飯にはよいのかなという風には思います。,0
ではちょっとビュッフェでどこかよい店があったらちょっと探していただきたいんですけども、お願いしてもよろしいですか。,1
ええ。ええ。はい。かしこまりました。では少々お待ちくださいませ。,0
はい。お願いしまーす。,1
はい。お客様、お待たせいたしました。,0
はい。,1
はい。えービュッフェがあって、なおかつ沖縄の本島、えー沖縄本島の北部でございますね。,0
はい。,1
にあって、なおかつ海沿いにある場所ですと、ホテルオリオンモトブリゾートアンドスパ、オールデイダイニングシリウスという、ちょっと名前長いんですけれども。,0
はい。,1
まあ、ホテルオリオンモトブという風に覚えていただけますかね。,0
はい。,1
このお店がございまして、こちらですと、皆さんあの自由に並んでいる料理を取っていってお召し上がりになるような形なんですね。,0
うんうん。,1
はい。でこちらあの、伊江島という島が沖縄の本島の向かい側にあるんですけれども。,0
その島を望める場所にございまして。,0
いいですね。,1
このホテルもですね、敷地が3万3000平方メートルございますので、結構ですね、そうですね、あの非常に広い場所に立地している。,0
まあなんていうんでしょうか、お客様ご自身もゆったりできるような空間になるかと思うんですね。,0
ええ、しかもそのホテルが大型客船をイメージしたようなオーシャンビューの建物になっております。,0
うんうんうん。,1
ですので、お子様がですね、まああの船のような形のものをしている建物で、喜んでいただけるんじゃないのかなという風に思います。,0
あーいいですね。,1
ええ、ええ。こちらのあの先ほどお話しておりました、あの料理のご心配ございましたよね。,0
はい。,1
で、こちらあの申し上げました通りビュッフェスタイルとなっておりますし。,0
あとケーキなどもございますので、もしかするとあの奥様甘いものお好きですと、こちら喜んでいただけるかなと思いました。,0
はい。,1
ええ、こちらに関して何か気がかりな点はございますでしょうか。,0
あ、すいません。あのー、条件はピッタリだと思うんですけど。,1
ええ、ええ。ええ。ええ。はい、お客様ピッタリでございまして実は。,1
はい。はい。,1
なので、ええ、和、洋、中、そして沖縄料理も入っております。,0
おー。素晴らしい。,1
はい。それで合計で80種類提供しておりますので、おそらく皆様であのー、右から端まで全部お召し上がりになってもですね、あの飽きないぐらい大変あの楽しいところかなという風には思います。,0
おー。はは。いいと思います。,1
あ、ありがとうございます。,0
あとですね、万が一あのご家族の方、アレルギーの方いらっしゃいましても、アレルギー表示がメニューにございますので、はい、その点もご心配なくお召し上がりいただけるかと思います。,0
あ、はい、ありがとうございます。,1
ありがとうございます。ではこちらをですね、お夕食の場所にリスト載せていた、載せてもよろしいでしょうか。,0
あ、はい、お願いいたします。,1
はい、かしこまりました。ではホテルオリオンモトブリゾートアンドスパ、オールデイダイニングシリウスといいますので、よろしくお願いいたします。,0
はい。,1
ではお客様、まだお土産とか買っておりませんけれども、大丈夫ですか？,0
あ、お土産、そうですね。沖縄のお土産って何があるかちょっと想像しづらいんですけども、いくつか挙げていただけると嬉しいです。,1
ええ。ええ。ええ、ええ。かしこまりました。それでは少々お待ちくださいませ。,0
はい。,1
お客様、沖縄伝統のものがよろしいですか？あるいはお菓子のようなもの、食べ物系ですね。,0
あるいは、何か自分で体験して作りながら楽しめるような場所とか、いかがでしょうか。,0
お土産、結構まあ配りたい人とか、まあ自分のために持って帰りたいと、色々いるかと思うんですね。,0
うーん。そうですね。,1
ですので、ええ、お客様のご希望教えていただければと思います。,0
えーと、会社の職場と、あと親戚に持って帰るお土産を選びたいので。,1
ええ。ええ。ええ。ええ、ええ。ええ。,0
食べられるもので、比較的リーズナブルなものがいいです。,1
ええ。ええ、ええ。では、いわゆるなんていうんでしょう、バラマキ系のお菓子ような、そういう感じがよろしいでしょうか。,0
はい。そうそう。はい。,1
かしこまりました。ではお客様、沖縄といえばなんですけれども、紅芋というさつまいもがございます。,0
ええ、お客様聞いたことはございますでしょうか。,0
あります。,1
あ、ありがとうございます。あの、紅芋タルトというものがございまして。,0
はい。,1
こちらあの沖縄の素材で紅芋とか黒糖を使ってですね、自社こうず、自社工場で作ったお菓子を買える場所がございます。,0
うん。はい。,1
はい。でこちらあの、お菓子御殿な、えー名護店というんですけれども。,0
はい、こちらですと、あのー恐竜のパークもあるんですね。,0
うんうん。,1
えーこちら恐竜PARKやんばる亜熱帯の森といいまして、こういった施設もございますので、もしあのお子様もお連れになって、恐竜がいるそのパークをですね、ご覧になったり。,0
あと、えーご当地のシダ植物ヒカゲヘゴというですね、植物もございますので、そういったものもご覧になると、まあいわゆるこう沖縄的なものをお楽しみになりながら、お菓子も買って帰れるという点では大変素晴らしいかなと思います。,0
うーん。あ、紅芋タルトです、いいと思います。,1
あ、お好きでしたか、もしかして。,0
はい、はい。,1
あ、左様でございますか。よかったです。ありがとうございます。,0
ではこちら、お菓子御殿名護店といいますので、よろしくお願いいたします。,0
あ、はい。,1
こちらを、はい、リストに掲載いたします。,0
ではお客様、他に何かご覧にならなくて大丈夫ですか？まだ滝一箇所しか訪問していないんですけれども。,0
あ、そうですね。あのーやっぱり沖縄だと魚、まあ食べるのも有名なんですけれども。,1
ええ。ええ、ええ。,0
なんか見るほうも発掘したいなと思ってるんですけども。,1
ええ、ええ。そうですよね。,0
どこかそういうスポットがあれば紹介していただきたいです。,1
