text,label
こんにちはー。,1
今回はご利用ありがとうございますー。,0
よろしくお願いします。,1
よろしくお願いします。,0
えー…。,0
ご旅行～…はどういったご旅行、お望みですか？,0
えっとですね、あの、ちょっと小さな…。,1
幼児もいる…。,1
はい。,0
四人ぐらい、三人ぐ　らい居るんですけども。,1
と、大人の…、なので、ちょっと子供が喜ぶような遊ぶ場所、安心して遊べるような…。,1
はい。,0
場所…。を、いろいろ…。,1
見るというか遊べたらなと。,1
はい。,0
え。か、まあ、家族旅行みたいな感じですかー？,0
そうですね。家族旅行ですね。はい。,1
えーとー…。,0
なにかこうやりたいこととかー、ございますか？,0
夏なのでー…。,1
あ、夏にはー、ご希望ですかー？,0
そうですね。,1
夏なので―。,1
はい。,0
なんだろう、子供が…、遊んで楽しいような…？,1
海水浴とかー。,0
でー、すかねー？,0
海水浴も、そ、そうですね。,1
キャンプでしたりと…。,0
なんかー、ちょっとー…。,0
ご希望があればー、探ししますが。,0
小っちゃい子～が－…。,1
三歳、あのー、五歳とかー…、ちっちゃい子がー…、遊べて…。,1
はい。,0
楽しいような…。,1
小さい子が遊べるっということで少々お待ちくださーい。,0
はい。,1
あっ、ああそうかそう…、だからー、あのー、最初北海、いえ、間違った、東北の方かなーって思ったんですけどー。,1
もうちょっとあったかい方に…。,1
はい。,0
沖縄とかに…。,1
少々お待ちください。,0
はい。,1
沖縄ですかー？,0
そうですね、沖縄にしようかな。,1
まあ九州、沖縄ですね。,1
はい。少々お待ちくださーい。,0
いっちょー…、こんな感じで出てきてるんですけれどもー。,0
ふうーん…。,1
こういったー、あのー。,0
船に乗ってー。,0
ああー…。,1
海底をー、こう散歩するみたいなー、ものであったりとかー。,0
あああっ、こ、これ良いですね、これー。,1
こちらであれば小さいお子様でもー。,0
そうですね。,1
大丈夫そうですが。,0
ええ、ええ、これ良いですね。,1
じゃあこれー、にしますかー？,0
あお、これにします。,1
ちょっと、細かいところを…。,0
えーと、一応ですねー。,0
あああー…。,1
えー、九時から十七時～でー、無休となっておりましてー。,0
えっとー、ん、このマリンスター、乗船っていうのがー、一人～、三千円となっております。,0
おおー…。,1
まあ、あのー…、夕景を楽しめるクルージングや、船内にはー、いな、船内に居ながら、水…、水中散歩が味わえるってなっておりましてー。,0
あっ、ホエールって書いてあるからクジラ体験ですかね。,1
そうでうね。,0
良いですねー。,1
、きか、期間は限定されてるみたいですけれどもー。,0
なかなかいろいろ、楽しめそうな所ですよね。,0
あっ、ホエールウォッチングなってる。,1
良いですね。,1
良いですかー。えっと一応こちらー。,0
良いです、良いです。すごく良いです。,1
チェック入れ、させて、頂きます。,0
はい。,1
その他いかがいたしましょうかね、ちょっと一応こう、転がしていくので、こう。,0
あっ、。,1
