text,label
こんにちはー。,1
お願いしまーす。,1
えっと…何か本日の、えーと、今回のご旅行で、えー、なんか決まっている場所とか、やりたいこととかありますか？,0
んー…あんまり細かく決まってないんですけど、ちょっ買い物をしたくて…雑貨とか。,1
雑貨とか？,0
雑貨…えーと、雑貨か…買い物で、えーと、雑貨。,0
雑貨…ってのはなんかアクセサリーとか？ってことですか？,0
いや、なんか小物とか文房具とかの…そんな感じのが。,1
文房具…なんかどう…どういったものが好きとかありますか？,0
例えば、極端ですけど、かわいいキャラものとか、なんか別に…そういうのじゃなくて、なっ何ていうんだろう…もうちょっとすっきりしたやつとか。,0
なんか、うーん…,1
キャラものとかそういうなんかポップな感じより、落ち着いた感じの…やつの方が好き、かな？,1
落ち着いた感じだと…えーと…ちょっとお待ちください。,0
はい。,1
例えばなんですけど、えーと、民芸品とかって好きですか？,0
民芸品？,1
えーと、これ北海道…なんですけど、えーと、木彫り作家の作品を中心に扱っている民芸雑貨店ってのがあるんですけど。,0
うん。,1
例えばその…カラフルな手鏡…手彫り丸鏡っていうのが手彫りされてるやつとかがあったりとか。,0
鏡？鏡は違うか。,0
いや、でも鏡とかもあんま持ってないんで、ちょっと…あと、その手彫りっていうのがなんか…うーん、特別な感じがして気になります。,1
そうですね、おそらく作家さんの作品だと思うんで、まぁ…同じものはないんじゃないですかね。,0
全く一緒とかは。,0
おそらく同じ柄を作っても…微妙に違うってなるんじゃないかなとは…思うんで結構いいとは思います。,0
まっほっ…ちょっと他のお店も見てみますか？,0
はい。,1
他のお店とかだと…えーと…これも北海道なんですけど、えーと、エゾシカの角を加工した工芸品…ってのがありますね。,0
んふ。,1
で、オスジカの…落ちた角を削って作られた…フクロウのストラップ…があったりとか。,0
でも何で鹿…鹿の角でフクロウなのかよくわかんないですけど。,0
あと角の形を活かしたペーパーナイフとか。,0
ペーパーナイフ…とか…どうでしょう？そん…,0
なんかその、角っていうのはあんまり見ないからお土産とかにいいかもしれない。,1
で、なおかつ、えーと…一つ一つ手作りで…全部デザインが違うらしくて。,0
多分これも、あのー、お土産とかであれば…すごい喜ばれると思います。,0
じゃあちょっと…こっ候補に…したいです。,1
はい。じゃあこちら候補にしましょう。,0
で…まっお土産として…民芸品…ですね。,0
あとですね…あっこれは雑貨とは違うかもしれないんですけど、買う…買うとは違うかもしれないんですけど、ガラス？,0
あのー…吹きガラス体験とか…っていう…やってるところも今出てきまして。,0
えーと…まぁ予約は必要なんですけど、えーとー…とんぼ玉体験とか。,0
吹きガラス体験…っていうのがあるみたいです。,0
ん？あの…多分作ったものを持って帰ることができるんですよね？,1
そうですね、おそらく…まっりょっ料金もとっているので…料金とってるので作るだけ作って持って帰れないのは多分、さすがにないですよね？ちょっとそこまで書いてないんであれですけど。,0
うん、さすがに持って帰れないのは…。,0
多分…。,0
それじゃあここで…。,0
うん、ちょっとなんか自分で作るのも…いいかもしれない。,1
うん、いいですね。,0
じゃあここでちょっと作ったりも…まぁ…候補の一つとしては…いいかな。,0
じゃあ一応候補には入れておきますんで。,0
はい。,1
あとはなんだろう…。,0
もし他に何か別の、なっなんだ？みっ…えーと雑貨じゃなくて…別のとかも…もしあれば。,0
まぁあとはなんか、おみや…お土産用のお菓子とかも買ったり見たりしたいです。,1
お土産か。お土産…。,0
じゃあえーと…今のところのお店の、えーと、近くからって感じですかね？,0
えっとそこの…同じロケーションでちょっと調べて…みます。ちょっとお待ちください。,0
はい。,1
えっと、今の、えーと、ガラスのところとか、あそこが富良野なので…そこら辺、同じ地域で今お調べしたところ…お菓子…なんだこれ？,0
えーと…ふらのチーズパイ？,0
ほー。,1
えーと、富良野チーズと白餡を合わせた餡を…富良野産小麦粉を使ったパイで包んだ富良野…市場の菓子、合い饅頭って書いてある。,0
これおいしそう。,0
うーん、あっお土産にいいかもしれない。あとなんか富良野だと、なんだろ…メロンとか？なんか…ありますか？,1
メロン…メロン？ちょっと調べてみます。,0
はい。,1
メロン…あぁ、えーと、富田メロンハウスっていうところがあって…そこは、えーと富良野周辺で収穫されたメロンや野菜を販売するお店。,0
で、えーと、カットメロンや焼き立てのメロンパン…あとメロンが…。はい、あとメロンがトッピングされたソフトクリームなども人気…ってなってますね。,0
あと時期によってはゆでた…ゆでたてのトウモロコシも期間限定で出てます。この時期が書いて…。,0
あっなんか…あぁ。,1
あとここでメロン…地方発送もできるみたいなんで、例えばここで買って…あのー、まぁメロン持って帰るの大変だと思うんで、買って送って、はできるんじゃないですかね。,0
あっじゃあちょっといいかもしれないんで、候補に。,1
あっはい。,0
メロン。,0
はい。,1
じゃあ…どうしましょう。,0
メロン…お好きなら、まぁお土産で買うとしても、食べ…食べたりとかしますか？食べに行ったりとか。,0
あっ食べ…たりとかもしたいです。,1
一応写真がちょっとなくてこちらでも想像がつかないんですけど、えーとー…ふくだめろん観光農園ってのがありまして。,0
えー自家農園で育てたメロンを直売してるそうです。,0
で…ちなみになんかまぁ…ホントざっくりと買い物って伺ってましたけど、時期とかって、いつ頃予定とかしてますか？時期も特に…。,0
んー…なんかあんまり寒くないのがいいんで、春…夏…ぐらい？,1
