text,label
よろしくお願いします。,1
よろしくお願いします。,0
え、ではですね、えっと、今回はご旅行のご相談とゆーことで、お間違いないでしょーか?,0
はい。,1
はい、では、えっと、今回のご旅行は、えっと、どーいった場所に行くとか、そーいったものは、もー決まってらっしゃいますか?,0
は、まだ決めてなくて。,1
あ、そーなんですね。,0
とりあえず、はい、綺麗な景色が、観られればなーと思ってます。,1
あ、えええええ、なるほど、かしこまりました。,0
綺麗な景色といいますと、なんか、その、自然の絶景みたいな、そーいったイメージでしょーか?,0
そーですね、なるべく、癒されるよーな、自然を感じられる。,1
なるほど。,0
そんな場所がいいです。,1
あ、かしこまりました。,0
ちなみになんか、地方としては、大体、この、関西だとか、関東だとか、そ、そーゆーイメージは特に。,0
ない感じですかね?,0
そーですね。,1
なるべく、星空が綺麗なところ。,1
あー。,0
はーい、で、考えてるんで、そーすると山があるよーな県の方がいいんですかね?,1
そーですね、なるべく、ま、都会から離れてるところがいいとゆー形ですね。,0
はい。,1
はい、かしこまりました、ちょっと、じゃー、検索しますので、少々お待ちください。,0
はい。,1
例えば、えーと、東北地方でしたりとか、あと、中部地方なんかでしたら、どちらがいいとかございますか?,0
あー、中部地方は、結構、イメージしやすいんで、東北地方、知りたいですね。,1
東北地方で。,0
はい。,1
はい、かしこまりました。,0
東北地方の、では、えーと、絶景が楽しめるよーな場所を、えー、いたしますんで、もー少々お待ちくださいね。,0
はい。,1
えーと。,0
ちょっと、こちらのカテゴリーが、北海道、東北とゆーふーになってまして、ふ、やっぱ北海道が多めに出てきちゃうんで、ちょっと東北。,0
はい。,1
の、ページまで、なかなか辿りつかなくて。,0
はは。,1
大丈夫です、はい。,1
えーと。,0
あ、はい。,0
えーと、では、例えばですね。,0
はい。,1
東北とゆーことですんで、早速ですが、青森県の中ですと。,0
はい。,1
ま、有名な所でしたら、白神山地でしたりとか。,0
あー、聞いたことある、はい。,1
こーいった場所だと、こー、広大な花畑みたいな。,1
あー、いいですね、はい。,1
あとはですね、ま、も、こちらも、すごい広い沼みたいな湿地みたいな場所でしたりとか。,0
あと、なんか、牧場みたいな場所ですかね。,0
ふーん。,1
こんなものが、ございますけど。,0
今、言ったよーな中ですと、どっかなんか、引っかかる場所なんかありました?,0
あー、花畑とかー、普段、見れないんでいいですね。,1
