text,label
こんにちは。,1
本日はご利用いただきまして、ありがとうございます。,0
お客さま、どのようなご旅行をお考えでしょうか？,0
とー、北海道に旅行がしたいんですけれども。,1
はい。はい、かしこまりました。北海道ですね。,0
はい。,1
お客さま、あのー、一緒にご同行されるお客さまは何名になりますでしょうか？,0
とー、4名です。,1
4名さまですね。少々お待ちください。,0
出発されるお日にちは、あ、出発される季節はいつ頃になりますか？,0
とー、夏頃に予定しています。,1
かしこまりました。,0
はい。えーと、お客さま、あのー、北海道で、えーと、何かどこかに行きたいですとか、あのー、食べたいですとか、そういったご要望はございますか？,0
えっとー、そうですね、えっとー。,1
カニとかが好きなので、カニがおいしいお店に行きたいです。,1
はい。かしこまりました。今お調べいたしますので少々お待ちください。,0
はい。,1
はい。少々お待ちください。すいません。,0
はい。,1
お客さま、大変お待たせいたしました。,0
はい。,1
こちらで、あの、お調べしましたところ、えーと、北海道の札幌にですね、札幌かに本家というお店がございまして、あのー、こちらですと、あのー、札幌駅から大変近くてですね、あのー、えーと、本タラバと特選ズワイガニの味比べもできるお店が見つかりましたが、いかがなさいますか？,0
とー、じゃあ、そこに。,1
はい。,0
え、行き、行ってみたいです。,1
あ、かしこまりました。あのー、他にもですね、いろいろ、あの、お店は多数あるんですけれども、一応、あのー、他にも見てみますか？,0
あ、じゃあ、お願いします。,1
はい。かしこまりました。,0
そうですね、あとですね、カニの他にもですね、あのー、北海道ですと大変、あの、魚介類が豊富ですので、カニを堪能しつつ他の料理も食べたいとか、そういったご要望はございますか？,0
そうですね。あ、他の海鮮料理も楽しみたいです。,1
あ、かしこまりました。,0
はい。,1
そうしますとですね、例えばなんですけれども、えーとですね、二条市場大磯というお店がございまして、はい、こちらがですね、あのー、こちらですと例えば、あの、イクラ、サーモン、ウニとかですね、あの、北海道ならではの海鮮料理がございまして、こういったお店もございますが、お客さま、どうでしょうかね？,0
いや、そうですね。,1
はい。,0
あのー、イクラとかも結構好きなので気になります。,1
あ、かしこまりました。,0
あ、はい。,1
えーと、じゃあ、こちらのお店も、あの、候補の一つとして、あのー、挙げておきますので。,0
はい。,0
ありがとうございます。,0
あとですね、あのー、他になんか、あのー、観光してみたい場所ですとか、そういったご要望はございますか？,0
とー、なんか絶景が楽しめる場所に行ってみたいです。,1
あ、北海道で、あのー、絶景を楽しめるところですね。,0
あの、絶景といいますの、それは、あのー、えーと、何でしょう？あの、自然の、大自然を満喫するという意味ですか？,0
そうですね、はい。,1
