text,label
こんにちは、よろしくお願いします。,1
では、今回のご旅行の、まず人数からお伺いしてもよろしいですか？,0
えっと、妻と二人ですね。,1
はい、奥様と二人ですね、で、具体的にどこに行きたいとかは二人で話し合われてる形でしょうか？,0
そうですね、昔から行きたくて行ってないんですけど青森だったと、青森だったと思うんですが恐山に行ってみたいなと。,1
青森、なるほど、青森ですね。,0
はい。,1
じゃあ、お二人とも初めて、青森の恐山に行きたいというか、行かれる、まあプランを立てたいということですね、恐山ですね。,0
えっと、ちょっとお待ちください、見る、自然、かな、山、恐山ですね、恐山はえっと季節って、あ、これですね、いつ頃って思ってますか？,0
やっぱ、夏ですね、うん。,1
夏ですね、まあ、そうですね、11月から4月は閉山となって、寒いと思いますよ、で、この恐山ですね、で、この恐山はもう絶対登ろうみたいな形でお二人で話されてるって感じですね。,0
うん、寒そうですからね、ふふ、そうですね、はい。,1
じゃあ、恐山が、まあ、ご存じかもしれないんですけど、日本三大霊場の一つ、で、ええ、三途の川には俗世と霊界を分ける赤い太鼓橋がかかっており、広陵とした岩場は地獄を連想させそこを抜けると現れるゴクラクヘイ、ゴクラクヘイでは、極楽浜では、極楽浄土を思わせる白い、白浜の、白砂の波、浜が広がる、ということですね。,0
こちら、じゃあ、こちらも行く形ですかね。,0
そうですね、なんか見どころというかポイントというか、なんかよく分かってなくて、恐山っていうだけでね、その辺の詳細がもっと知れたら嬉しいなって思ってる、うーん。,1
はい、そうですね、ちょっと書かれてないんですけど、恐山、恐山だと、詳細はちょっと書かれてないですね、他の別名があるってわけでもなさそうですよね。,0
ちょっと、詳細が無くて申し訳ないですが、こちらでご案内できるのが、この説明文のみって形にはなってしまいますね。,0
うん、分かりました、広さ的にはどんなもんなんでしょうかね。,1
広さ、どうなんでしょう、この地図で見る限りだと、この施設自体は、まあ、車がこれなので、そうですね、まあ普通に難なくまわれる感じ、ですね。,0
じゃあ、そこ以外にも何かお探ししますか？,0
やっぱり海が近いんで何かスポットがあれば。,1
スポットですね、じゃあこちらの下北半島かな、下北半島の方を主なエリアとして、ちょっと改めて検索していきます。,0
そうですね、はい。,1
下北半島で、今ジャンルは指定していません。,0
うん。,1
で、まず出てきたのが歴史的建造物、常夜灯、こちらが、ノムラタンジロウ、タンジロウじゃない、ノムラトウジロウによって建てられたもの、まあその、夜間入港する船の目印となっていたものですね。,0
こちら、どうですかね、いまひとつ。,0
うーん、ちょっといまひとつですね、うん。,1
お、これは何ですか。,1
これが、夏であれば横浜町の菜の花畑、夏はどうだろうな、夏はちょっと微妙ですね、毎年五月、ちょっと夏だと終わってるかもしれないですね。,0
