text,label
はい。,1
あのー、今回はどういったーご旅行をご希望ですか。,0
あっ、えーっとあの茨城県の方にー、えっとー、仕事でー、行くんですけども、次の日一日休みなのでー。,1
はい。,0
その…、一緒に仕事行く人たちとー…、どっかその、近くを観光しようかなと思って…。,1
何名様でいらっしゃいますか。,0
えーっとー、私入れて三～人…、です。,1
えっとどのようなー…、感じのー…。,0
はい。,1
所が…、ご覧になりたいですか。,0
スーッそうーですね。あの場所がー茨城県のー…、北部の方～なんです、あのいちひたち市？、ひたち市の方なんですけどそのー、近くでー…、なにか…。,1
えっとー…。え、季節的にはー…、えーっとー。,0
あっ、えと十二月～、なんですけどー。,1
冬ー、でー…、いい…、かねー。,0
あっ、いくつか出て参りましたー。,0
えっとー…、諏訪、梅林…、っていう梅の…、所ですね。これ梅のー…。,0
いつぐらいから咲くんですかね。梅…、十二月だとまだ咲いてないですかね。,1
まだ咲いてないですね。十二月だと。,0
二月ぐらいですよね、きっと。,1
スーッ、そーですねー、早くても1月か2月～…。,0
咲いてない…。,1
ええ、ええ。,0
あっ、じゃあ違うとこの…。あっ、ここ凄そうですね。滝。,1
あっ、これー…。袋田の滝ですか。,0
はい。,1
しょっ…。,0
ん気になりますね。,1
はい。,0
こちらはあのー…。,0
日本さいー、三大め…、あっ、三大む…、名瀑みたいな感じなんですけどもー…。,0
はい。,1
あのー。,0
落差が120メートルあって、幅が73メートル、っていう…。,0
はい。,1
なんか、あのー…。,0
冬には凍っちゃうみたいな話…。,0
ああ、凍っちゃうんですか。,1
でももう、あのー…。,0
冬は見に行けるんですか。,1
スッ、あっ、スッ…。,0
すごくあのー…。,0
ここまで。,1
冬…、あっ、冬も見に行けます。,0
あのー、じゅうっ、冬はーあのー…。,0
あっ。すいません。営業時間は八時から、十八時まででー、十一月から四月は、九時から、十七時までの見学～です、はい。はい。,0
えっとー大人さ、だと一人三百円でー、ご覧に頂、頂けます。,0
ふーん。,1
あっ、かかるんですね、お金が。ははっ。,1
あっ、はい。,0
滝も。へーえ。,1
いっへっふっ。そうですね。フッ。,0
あのー…、なかなか…。,0
なんかてんー、あのー、観瀑台みたいなのがあって、あのー…。,0
あー、そこに登るのにじゃあ…。,1
えっ…、冬にはここに凍結すると書かれているのですけどもー。,0
あっ。,0
結氷ですね。結氷するっていう…。,0
へー。,1
結構あの…。,0
面白そう。,1
面白そうですよね。,0
はい。,1
いかがですか。見に行って見ますか。,0
そーですね。,1
ちょっと、ん、キープで、他のも、ちょっと見してもらって、良いですか。,1
はい。,1
ちょっと待ってください。,0
はい。,1
あとはちょっと写真が無いんですけどー、タチバナ自然公園。,0
ま、公園ですね。冬なのでちょっと…。寒いかも、アスレチックとかがある所ですね。,0
なるほ、アスレチックは、大人だけなんでしないかもしれないっスーッ、フーッ。スーッ。,1
そうですねー、っへっへっ。,0
こーれくらいですかねー。あのー。,0
まあ滝…。,0
ないですか。あ、じゃあ、じゃあ。,1
