text,label
はい、よろしくお願いします。,1
はい、よろしくお願いします。,0
はい、で、この度は、えと、ご旅行のご相談ということでしたが、えーと、行先はもう、決まってらっしゃいますか？,0
あ、はい、沖縄を、考えてます。,1
はい、あ、沖縄県なんですね、はい、かしこまりました、沖縄県。,0
はい、こちらはえーと、いつ頃ご旅行されるかっていうのは、もう、決まってらっしゃる。,0
はい、春頃の予定を、考えてます。,1
はい、春頃ですね。,0
はい。,1
こちら、えっと、何名様ぐらいで行かれる感じでしょうか？,0
はい、今のところ2名です。,1
2名様で？,0
はい。,1
はい、かしこまりました。,0
な、沖縄県でまず、検索してみますね。,0
はい、お願いします。,1
ええと、沖縄県で、えと何かやってみたいことですとか、そういった何かご希望はございますか？,0
はい、まず、初めて行くので。,1
あ、そうなんですね。,0
沖縄の、あ、はい。,1
ええ。,0
沖縄の、綺麗な海を見たいなって思ってます、はい。,1
そうしましたら、じゃ、ビーチをちょっと、探しましょうか。,0
それともなんか、こう、たとえば岬のような場所でしたりとか。,0
ま、海を、見るとなると、けっこういろんなしゅ、えと、種類というか、あると思うんですね。,0
そうですね。,1
どういう感じの、シチュエーションが。,0
はい。,1
ね。,0
できれば、あの、立ち入りできるビーチ。,1
ビーチ。,0
へ、行って、実際に砂浜を、歩きたいなって、思ってます。,1
はい、かしこまりました、と、えーと、沖縄県のまず、ビーチを検索いたしますね。,0
はい、お願いします。,1
はい、少々お待ちください。,0
はい。,1
はい、やはり沖縄県ですので、海水浴場、かなりたくさん、ありますね。,0
あ、そうなんですね。,1
一応、沖縄県のどの辺に行かれるとかっての、決まってたりしますか？,0
はい、とりあえず、無難に那覇にしよう、と思ってます。,1
あ、那覇周辺ですね。,0
はい。,1
じゃちょっと那覇周辺に絞りますと。,0
はい。,1
はい、えっと今、12件ほど、見つかりました。,0
ほおー、はい。,1
えーと、はい、ではえーっと、いくつか紹介いたしますね。,0
はい、お願いします。,1
じゃまず、ひとつ目が、えー、波の上ビーチ、という、場所になっております。,0
はい。,1
こちらはですね、あ、那覇市内唯一のビーチ。,0
ふぅーん。,1
ええ、えー、地元客も気軽に利用している、ま、場所となっております。,0
うん。,1
えー、こちら、空港にも近くて帰りにひと泳ぎしていく観光客の姿も、えー、ちらほらあるというような場所になってまして、えーと、4月から10月は、えー、売店、波の上商店が営業してお、おりますので。,0
ふぅうーん。,1
ビーチグッズの販売や、バーベキューの、予約を受け付けております。,0
ぬほぉーん。,1
一応もう4月からこちら、泳ぐ、こともできるみたいですね。,0
そうなんですね、早い。,1
そうですね、けっこう早く、多分秋くらいまでは、泳げるみたいですね。,0
ふぅーん。,1
はい、まずひとつ目がこちら、波の上ビーチ。,0
はい。,1
ですね、で、えーと、もうひとつ目が、こちらがちょっと島、離島になるんですけど。,0
はい。,1
ナガンヌ島って、ご存知でしょうか？,0
あ、初めて聞きました。,1
ええ、ええ、こちらナガンヌ島という、もう、本当にあのビーチしかないぐらいの、すごいせ、小さい、島になってまして。,0
ふぅうーん。,1
こちら那覇市から、えー、専用クルーザーで、えー、約20分、の場所にあるみたいです。,0
ほおー、20分、ああ、でもまあ、良さそうですね。,1
そうですね、こちらが、えーと、シュノーケリングなどマリンスポーツが、楽しめる場所になってまして。,0
ふぅーん。,1
えー、テラスでは、えー、軽食、えっと、ドリンクも販売しております。,0
あと、海を眺めながらのバーベキューも、えーと、楽しめるみたいですね。,0
ほぉー。,1
こちら、水洗トイレも完備されていて、すごく清潔な、えー、且つ安全な、マリンとなっております。,0
ふぅーん。,1
こちらがよく一応、ツアーみたいな感じで、行く、場所になってる。,0
あ、そうですよね、個人じゃ、行けなそうな、感じですね。,1
ええ、そうですね、こちらが、えー、ラガンヌ日帰りツアーが、えー、3200円、から、5800円。,0
ふぅーん。,1
