text,label
こんにちは。,1
本日はご利用ありがとうございます。,0
ありがとうございます。,1
えっと、今回はどちらのほうへ、あの、どういったご旅行がしたいですか？,0
えーっとですね。,1
はい。,0
あのー、スケッチ旅行をしたいんですけども、場所がまだ決めてないんですけども、どっかいいとこないかなあと思っている、おき、うんー。,1
えっと、あ、はい、すいません。スケッチ旅行で？,0
そうですね。スケッチ旅行なんだけどね。,1
はい。,0
一応、あのー、なんか。,1
はい。,0
きせ、冬だから、冬だと南がいいかなとは思う。,1
あ、はい。あの、季節は冬でお決めになっているんですか？,0
こ、いや、こ、で、冬、冬だとしたら、冬、冬がいいな。,1
はい。,0
だ、まー。,1
だから、あのー、冬のスケッチ旅行という感じでお調べしますね。,0
はい。はい。あ、うん。,1
えっと、えっと、南のほうがよろしいという。,0
そうですね。あの、寒いの。,1
承知しました。では、ちょっと、あのー、暖かいほうで、あの、スケッチ旅行ができそうなところを選んでみますね。,0
はい。はい。,1
あのー、冬でも、あの、ゆ、雪が降らなそうなところでーと思って、沖縄、まず一番南の沖縄のほうで、あのー、ひ、人けがなさそうなところを選んでみたんですけれども。,0
あ、うんー。,1
あの、宮古島ですね。西表島とか、み、宮古の、イルゴ、い、あ、ニシオ、西表島でしたりとか。,0
うーん。ああ。,1
こういう写真が出てますけれども、こういったところはいかがでしょうか？,0
これ、ニフン、何だっけ？東平安名崎？,1
はい。,0
ここ、なんか、この写真だけだと分からないんですけども。,1
はい。,0
し、ちっちゃい、ちっちゃい島、島なのかな？,1
いや、岬ですね、こういうとんがってる。,0
あ、岬なの？,1
あのー、一応、あのー、西表島の、あのー、ひ、へん、東平安名崎っていう崎、岬です。,0
あ、ん？周りが多分、海？,1
こんな感じです。,0
でも、ここに行くには飛行機で行って、んで、まあ、そっから、あの、車か行かないとそこまで行けないのかな？もしかしたら。,1
はい。そうです。,0
あの。,0
これ、なんて。,1
空港からは車で30分です、宮古空港から。,0
ああ、そうなんだ。,1
はい。,0
じゃあ、もう、なんかバスとか出てないんだよね、そ、こういうとこっていうのは。,1
そうですね。ひ、え、ひ、できるだ、人っ子一人いないような雰囲気ですね。,0
あのー、車じゃないと行かれない感じですね。,0
あー、それだと厳しいか、じゃあ。フフ。,1
行ってみたいのは行ってみたいけど、でも免許がないしなあ。ちょっと厳しいなあ。,1
あ、はい。あのー、では他の所にしますか？もうちょっと、こう、車でとか。,0
ん、車っていうか、バ、バス。,1
あ、車ではなく、で、あ、何か、バスで行けそうなところとなりますと。,0
そうですね。あ、で、で、電車が、電車ってあるのかな？沖縄って。ヘヘ。,1
沖縄は電車あるんですかね？ちょっと、か…。,0
僕も、い、行ったことないから分かんないんですよね。,1
沖縄本島にしますか？,0
ああ、はい。,1
えっと、こういう感じが出てきてるんですけど、お寺であったりとか、あのー、外人墓地だったりとかっていう。今ちょっと写真がないんですけれども。,0
写真がないんだ？,1
はい。,0
じゃあ、あの、でも、さっきの下にいってもらって。,1
はい。,0
こ、こ、これは何、どこなの？これは。ラブ…。,1
波上宮っていう、宮、なんか、あのー、お宮みたいなとこだと思うんですけど。,0
えっ、ここは、あの、飛行機からとかバスとか通ってるんじゃないんですかね？,1
通ってないの？,1
えーっとー、最寄り駅が旭橋という所になります。,0
あ、あ、じゃあ、そこは多分そうだ。じゃあ、まあ、駅からも近い。,1
モノレ、モノレールとかバスとか使って行くことができます。,0
ああ、じゃあ、そっちのほうがいい、じゃあ。,1
はい。,0
ここのほうが、まだいい。,1
こういったところですね。,0
そうですね。こういうところにとみて。,1
はい。,0
みて、いや、あの、行って、あの、あ、これは？これ、ここでもいいじゃん。,1
これもよろしいですか？,0
うん。きゅ…、う、うん。これも、これも近いんでしょう？近くないの？,1
これもモノレールで、ゆい、あ、ゆいレールで行けますね。はい。,0
あ、これも行ってみたいね。,1
こっちの。,1
じゃあ、合わせて二つ行きますか？,0
ああ、はい。そうですね。こっちとこっち。,1
ミナミウエグウと。,0
うんうんうん。,1
それから。,0
うん。,1
下になりますけど、この旧崇元寺、す、旧崇元寺石門というところですね。,0
うんうん。はい。,1
あ、石門ですね。ごめんなさい。,0
うん。はい。,1
石の門があるみたいですね。,0
うんうんうん。,1
変わってますね、なんか。,0
変わってる？うん。変わってますね。そういうところ行ってみたいですね。,1
やっぱり、ここでゆっくりとスケッチをしてっていう感じですかね？,0
そうですね。そうですね。,1
はい。,0
変わったものを描きたい。あ、ここは？これは、ま。,1
いえ、ここは、あのー、沖縄の本島なので、あのー、結構モノレールとかあるのと、当然、あの、この、人もたくさんいらっしゃいますので。,0
うん。うんうん。,1
あの、ここは国際通りとい、ですね。,0
あ、国際通りね。,1
はい。,0
うーん。,1
ま、街の中心部で、あのー。,0
中心部ね。,1
結構いろいろと物があります。,0
うーん。あー、うん。,1
なるほど。,1
はい。自由散策できますよ。してみますか？,0
あ、そう。あ、はい。お願いします。,1
じゃあ、国際通り自由散策して。,0
はい。,1
何か、あのー、お買い物とかされたりとかってありますか？,0
お買い物ね、なんか食べ物が、なんかあんまりおいしくないとかおいしいとかっていうことを聞いたこと、友人から聞いあるから。,1
なんかよく分かんないけど。,1
エヘッヘ。,0
ある、えー、おいしい、なんかどうかなっていう。,1
はい。あのー、あとはちょっとこう、史跡みたいなものが出てきてるんですけど、一応ですねー、えっと、お食事処みたいな、あのー。,0
うんうん。,1
ま、味はともかく、何か食べないわけにもいかないと思いますので、あの、お食事できるところちょっと探してみますね。,0
はい。,1
えっと、ま、豚肉料理ですね。,0
あ、豚肉料理ね。,1
はい。豚肉は駄目ですか？,0
こちら。,0
豚肉、あ、まあ、肉は大丈夫なんだけど、豚肉は、ん、肉、豚肉かなんか、それはあんまり気にしてないし、あんまりこだわらないので、ま、大丈夫だとは思うんですけど。,1
はい。あとは、あのー、なんかちょっと、ひま、お、お姉さんが出てくるみたいな、こう、ちょっと懐石料理っぽい沖縄料理、日本料理ですね。,0
日本料理？うーん。,1
はい。琉球舞踊を鑑賞しながら、こだわりの会席料理に舌鼓みたいに書いてあるんですけども。,0
ああ。,1
こんな感じですね。なんか、こう、踊りを見ながら食べるみたいな感じなんですね。,0
うん。ああー。,1
お、沖縄、こういう、あの、ん、琉球舞踊とかって結構興味ないですか？,0
何？琉球舞踊って。,1
あの。,0
あ、踊り？,1
こういう琉球の踊りですね。,0
あのー、日本の舞踊とは違った、ん、こ、こういう。,0
沖縄専門の踊り。,1
踊りを、お、りゅ、あの、沖縄の踊りを見ながら、あのー、懐石料理みたいのを食べるっていう。,0
うん。,1
ま、ちょっと日本料理って書いてるので日本料理だと思われるんですけど。,0
ああ、そう。,1
あとは琉球料理のコースもあるみたいですね。,0
ああ、うん。,1
ただ、あのー。,0
はい。,1
ただ、おいしくないんじゃないかって、さっきおっしゃってたんで。,0
オオイニ。,1
うん。ちょっと分かりやすい料理のほうがいいですね。,0
いや、まあ、、うん、まあ。,1
おでんとか。,0
おでんね。,1
はい。,0
ああ、うん。,1
でも、ちょっと写真がないんですけれども。うん。,0
ああ、そうですね。ないね。,1
そう。,0
う、うん。そう、こ、か、そう、ま、そういうちょっと、た、みや、観劇しながら、た、食べてもいいかなというには思いますので。,1
あ、こういうの、いいですか？,0
はい。はい。,1
じゃあ、い、い、行ってみますか？,0
はい。行ってみます。,1
あ、はい。味と踊りの竜宮うらしまです。,0
はい。,1
ここでお食事をしていただきます。,0
はい。,1
で、何か、あのー、見てみたいとか、あと買ってみたいとかっていう、う、そういう何か、あ、ありますか？,0
ていうか、何があるのかも分かんないんだけど。フフ。,1
アハッ、じゃ、ちょっと、あの、売っているものを探してみましょうか？,0
うん。,1
一応、マックスバリュっていうスーパーの、あのー、み、支店があるんですけれども。,0
うん。はい。,1
こちらは、あのー、まあ、駄菓子とか食材とかいろいろ手に入るんですけれども。,0
うん。,1
あのー、ま、県、県産品っていって、あのー、そこにしかないようなものが買える、お土産として買えるっていう、まあ、リーズナブルにお土産が買えるみたいな感じですね、スーパーですから。,0
あ、うん。あ、なるほどね。,1
うん。あとは、こういう、あの。,0
ああ。,1
沖縄のアクセサリーとか、飾りとか、Tシャツとか。,0
あ、これがいいね。ここの真ん中のやつ。,1
ここにちょっと行ってみたいね。,1
これ。ここのお店でしょうか？,0
ここのお店。,1
ここは、あの、海人工房ゆくる、ゆくるっていうお店ですけれども。,0
はい。,1
えーとー、お土産に人気の定番の海人をはじめとしてさまざまなデザインから、コラボ、コラボやオリジナルTシャツが盛りだくさんって書かれてて、よく、あの、海人っていう、あの、Tシャツが有名なんです。売ってるっていうお店です。,0
これ、なんか面白そうだね。,1
