text,label
えっと、仙台に行きたいなあと思ってるんですけど,1
仙台,0
仙台で、えー、なんかこうやりたいこととかご興味とかありますか？,0
そうですね、あの、特にってのは無いんですけどあのまあ基本的な、あの、観光地をまわれるような形がいいかなと,1
今ですね、出てるのが、あのー、31個出てきておりまして、青葉神社とか出てるんですけどもー、神社仏閣とかご興味ありますか？,0
あー、あのー、行ってみたいですね、あのー、有名どころを押さえたいみたいな感じなんですけど、はい。,1
どこが有名なのかな、これは,0
あ、伊達政宗の、あのー,0
あ、あの像があるところですかね。,1
像は,0
ないですね、ここには、ただー、なんかあのー、お祭りしてるみたいな感じですね、国の登録有形文化財に指定されてますね,0
それは駅から近い。,1
えっと、こちらは、えーと、仙台駅、北仙台駅です地下鉄の、あのー、徒歩十分ですね,0
仙台市、市営、て、地下鉄ですね。,0
ふーん。,1
地下鉄でまわれるところがいいんですか。,1
ちょっと次を見ていってみましょう。,0
こちらもー、そうですね、バスとか地下鉄とかって感じですね。,0
こちらはバスですね。,0
専大東照宮,0
こちらは徳川家康を、まあなんかお祭りしてるみたいな感じなんですけどもー、あのー,0
やっぱりこの東照宮駅という駅があって、駅から三分っていう感じなですけども、でもまあこんなところです。,0
JRって書いてあったと今見えたのはJRって書いてあったんで、そうすると遠いのかな？,1
そうですね、なんかあのー,0
あ、仙台の駅からちょっと外れてる,1
そうですねー。,0
結構ちょっと離れてるかもしれないですね。,0
うーん。,1
東北新幹線がここに走っているので、たぶん仙台はここですね。,0
うーん。,1
結構離れて、電車に乗って行かないといけない感じ,0
ふーん。,1
あんまり駅から離れたくないですか？,0
離れても大丈夫なんですけど,1
はい。,0
そーですねー。,1
結構あのー、お寺とかがちょっと離れてる的なとこがあると思うんですけど,0
うーん。,1
林子平の墓とか、お墓とかあまり興味ないですかね。,0
ちょっとあまり、はい。,1
はい。,0
あとは公園とか,0
うーん。,1
公園ですと、だい、台原森林公園っていう公園があるんですけど、ちょっと,0
子供向けですねー。,0
うーん。,1
こういった、ちょっと、あとなかに、あのー、ジョギングコースとかアスレチックとかあるので、あのー,0
あ、すいません、えっと、こちらはー、あ、すいません、雨でも大丈夫なんですけどー、子供っぽすぎますね。,0
そうですね、ちょっと普通の観光みたいな感じでいくとどういうところがあるのかなー。,1
なんか、こう、お寺と科学館みたいな、スリーエム仙台市科学館っていうのはなんか面白そうですけども、も、どういうものなのか、ちょっと見てみましょう。,0
これは、自然史系、りけ、理工系、生活系の3つの展示室があるっていう風に体験型の科学館みたいな、科学館とかどうですか？,0
うーん、こういうよりも、どうせならなんかちょっと歴史的なことが博物館っていうんですかね,1
博物館でちょっと検索できるか見てみます。,0
博物館だと出てこないんですけどー,0
うーん。,1
あとはちょっと観光地で,0
見る、遊ぶ,0
見るだとなかったんですけど、遊ぶだとこういう,0
バスに乗って街を巡るみたいな,0
へー。,1
