text,label
こんにちは。,1
本日はご利用いただきまして、ありがとうございます。,0
お願いしまーす。,1
お願いします。お客様、どのようなご旅行をお考えでしょうか？,0
はい。えっと、12月に1日お休みが、ぽっとできたので、一人で、あのー、地域は、ま、関東ら辺で、どっか観光できるところがあればなと思って、ご連絡したんですけれども。,1
あ、はい。かしこまりました。,0
はい、えーと、お一人様で、関東地方ですね。,0
はい。,1
はい。えーと、例えばなんですけれどもー、あの、関東地方で、なにか、あのー、見てみたいですとか、えーと、何かそういったご要望とかはありますか？,0
うーん。,1
はい。,0
今、そうですね、日光とかー。その辺、小さい頃に行ったことがあったんですけど、大人になってからは1回もないので。,1
あー、かしこまりました。,0
はい。今お調べ致しますので少々お待ちください。,0
はい。,0
はい、えーとですね。ただいま、えーと、日光というキーワードで、えーと、調べまして。,0
はい。,1
はい、例えばなんですけれども。,0
いろいろ出てきたんですけれども、今ちょっと待ってくださいね。,0
はい。,1
はい、えーと、かなり、あの、件数がたくさんございまして。,0
例えば日光の、例えば自然ですとか、それともなんか神社とか、そういった具体的な何か、見たいものとかございますか？,0
神社とか、そういうなんか歴史的な場所？フフフフッ。はい。,1
あー、かしこまりました。はい。,0
とかに、行きたいです。,1
はい、ええ。かしこまりました。今お調べいたしまーす。,0
はい。,1
はい。,0
はい、ただいまですね、お調べしましたところ、お客様、例えば、あの、2番の日光山輪王寺。,0
はい。,1
こちら、確認できますか？,0
あ、はい、見えます。,1
はい。こちら、どうですかね？ちょっと詳しく見てみますか？,0
あ、はい、見たいです。,1
かしこまりました。はい。こちらですね。,0
はい。いま詳しい情報が出てきましてー。,0
はい。,1
こちらですね。地図が載っておりましてー。,0
で、こちらですね、説明によりますとー。,0
はい。,1
はい、あのー、えーとですね。比叡山延暦寺ですとかー。,0
はい。,1
はい。あの、こちらの、まあ、お寺とかもありますけれども、一応、三本山の一つに数えられておりまして。,0
はい。,1
はい。なかなか、あのー、見応えはあるかと思うんですけれども。,0
良さそうですね。,1
はーい。,0
なんか写真だと、これは紅葉の季節…なんですね。,1
あ、そうですね。これですね。そうですね。はーい。,0
なので、あの、お客様、12月に行かれますと、あのー、おそらくちょっと紅葉は見れないかもしれないんですけれども。,0
ただ、これ、あの、あの、日光山輪王寺…あの、大変、広うございますので。,0
はい。,1
はい、なかなか見応えは十分だと思うんですけれども。,0
そうですね良さそうですね。うんうん。,1
はい。じゃ、こちらも、はい、じゃ、候補の一つとして。,0
はい。,1
