text,label
こんにちは。,1
はい、えっと、今回はご旅行の相談とゆーことですね。,0
はい。,1
はい、ありがとうございます。,0
えーと、なんか、どーいった、どーゆー場所に行きたいとか、どーゆー感じの場所行きたいみたいな目的とかって、決まってます?,0
そーですね、その、どこ、エリアは決まってないんですけど。,1
はいはい。,0
あのー、軍港をゆっくり眺めるみたいな。,1
軍港ですね。,0
はい。,1
なるほど、ぐん、軍港、例えば、なんか、どことかあります?何軍港。,0
そー、まー、なんか、横須賀とかは、その、見て回るクルーズツアーみたいのがあるらしいんですけど。,1
あー、はいはいはい。,0
そうですね、あーまー、候補としては、多分、広島か佐世保になるのかな?残るのは、はい。,1
はいはいはい。,0
その3つのどれかになるのかなーと、思ってるんですけれども。,1
はい、かしこまりました。,0
えーと、では、ちょっと、じゃ、まずは、広島の方で検索してみますね。,0
はい。,1
ちなみに、なんか、どなたと行かれるみたいな感じですか?何人位で行くみたい。,0
そうですね、まー、2人、友人と、はい。,1
友人と2人で行く。,0
はい、そうですね。,1
えーと、軍港、少々お待ちくださいね。,0
はい。,1
うーん。,0
なかなか、軍港とゆーキーワードに、それらしいのが、引っかかってくれなくて。,0
多分。,1
城が出てきましたね、はは。,0
はは、へー。,1
ちなみに、こちら、紹介しますと、なんか、三原城跡って場所があって。,0
こちらが、なんか、町全体が、その、軍港の機能が当時、とゆーか江戸時代ですかね。,0
あー。,1
兼ねていたとゆー場所、ちょっとこれは違いますよね。,0
あー、そーですね。,1
や、多分、日本で軍港って表現したのが悪かったんですけど、基地ですね。,1
あ、あー、なるほどね。,0
はい。,1
基地。,0
広島、少々お待ちください。,0
や、はい。,1
すいません、なかなか、ちょっと、引っかからなくて。,0
あー。,1
あー、どーしよーかな。,0
広島基地って、これ、正式名称みたいなのってありましたっけ?,0
えっと、呉。,1
あ、呉か。,0
呉で。,0
あー。,0
少々お待ちくださいね、すいません。,0
うーん。,0
軍港とは、ちょっと違うかもしれないですけど、旧海兵、海軍兵学校とかはありますね。,0
あー。,1
こーゆーのは、ま、ちょっとズレますよね。,0
あ、でも、まー、その、周辺を色々見るって感じでいいので。,1
あー、そうですか。,0
はい。,1
じゃ、ちょっと、こちら、一応、紹介しますね。,0
はい、お願いします。,1
えーと、旧海軍兵学校、こちらが、ま、呉。,0
一応、こちらも、定時見学1時間半のガイドツアーみたいなのも、やってるみたいです。,0
あー。,1
