text,label
え、よろしくお願いいたします。,0
お願いしまーす。,1
えとー、ご旅行のご予定はどんな感じでお考えですか？,0
そうですね、なんか、あの、地方都市みたいなところで,1
はい,0
はい、田舎の方でもいいんですけど,1
なんか自転車に乗ってその街を巡ってみたいってゆう,1
あ、じ、自転車でございますか？,0
はい,1
とー,0
あ、か、あのー、ちょっと、あのー、どっちでもいいんですけど、あのー,1
広島とか長崎みたいに路面電車があるような、なんか、そんな小さな町でー,1
はい,0
をー、なんか巡ってみたい、みたいなそういうイメージなんですけど,1
承知しました。あのー、お客様は何名様でお出かけになり,0
あ、一人でー,1
あ、お一人様でらっしゃいますか？,0
ではあのちょっと、路面電車みたいな感じの、ま、体験ができる,0
で、あんまりだから、えっと、山がちじゃないところがいいかなと思います。,1
はい、少々お待ちくださいませ。,0
えっと、一応広島ですとー、あの、ろ、路面電車こういう感じなんですけれどもー,0
まあ、あの、街の中を走ってる感じなんですが,0
うーん,1
あのー、広島市内から宮島へ向かう感じなんですが,0
へー,1
あのー、宮島へ渡ると、あのー、ま、船がありますので、あの1日乗車券とかを使って遊ぶことができるんですけれどもー、こういうプランはいかがですか？,0
そうです、あ、すいません、もうちょっとあの電車を見せてもらいたいってゆうんですか,1
はい、こんなんです。,0
ふーん,1
街中をサイクリングみたいなこともできますかね？,1
あ、じゃあちょっと、サイクリングで、検索してみますね。,0
ふーん、そっか、レンタサイクルかな。ちょっと,1
サイクリングができるのはこうゆう、なんかキャンプ場みたいな所に行ったりとかー、街中だと、そうですね、レンタサイクルっていう感じ、ですね。,0
東京みたいにあのー、自転車を貸し出してるってゆうがなさそうなんですけど,0
自転車で検索してみますね。,0
そうですよね、そう、そんなの、あんまりないのかな。,1
やはりあの街中っていうよりは、あのー、バーベキューをやったりとかする、あの、レンタルサイクルみたいな？,0
ふーん、そうゆう,1
を見ながら、その中身、中を、さいき、サイクリングロードを、ま、、作られた場所を回るみたいな感じ。,0
