text,label
はい、お願いしまーす。,1
この度はご旅行のご相談ということで、えー、お間違いないでしょうか？,0
はい。,1
はい、ありがとうございます。,0
ではえーと今回のご旅行は、どちらに行かれるとかって、もう、えー、決まってらっしゃいますか？,0
あ、はい。えー、できればですね、東北方面。,1
東北。,0
でー、あのー、目的がですね。,1
ええ、ええ。,0
えー、こ、国宝の建造物を見たい。,1
あ、なるほど、なるほど。,0
はい。,1
東北の方で、ま、国宝…。,0
そうですね。,1
見たいという…感じですね。,0
はい、かしこまりました。,0
ちなみに、いつ頃行かれるとかってもう決まってらっしゃいますか？,0
、ちょっと夏しか休めないんでー。,1
あ、そうなんですね。,0
はい、あの8月…ぐらいに行きたい、と思ってます。はい。,1
8月頃…夏頃ですね。,0
何名様で行かれるご予定でしょうか？,0
はい、えー、妻と2名、ですね。,1
はい、かしこまりました。,0
はい、では、えっとこちら、いま検索画面、見えてますでしょうか？,0
はい。,1
はい。ではこちらのツールを使って検索していくのですが、まずえーと歴史の、まあ、えー、建造物だったり国宝などが見たいということですので。,0
はい。,1
えーと、史跡という感じで調べてもよろしいでしょうか？,0
そうですね、はい。,1
はい。一応まあ、上の方だと、その北海道の方から出てきておりますが、北海道というよりは東北地方って感じです。,0
そうですねー。,1
はい。じゃちょっと北海道は、えーと飛ばしまして。,0
はい。,1
えーと、ほ…北海道多いですね、少々お待ちください。,0
んー。,0
すいません、ちょっと時間かかっちゃって。,0
うん、これやっぱり北海道がメジャーなのかな？,1
そうですね、ちょっと北海道東北ってふうに、こう、括られちゃってるんで。,0
ああ…県、県で指定した方がいいですか？け、県とかで。,1
あー、そうですね、県で具体的に指定していただければ、そういうふうにも、まあこういう感じでお調べすることもできるんで。,0
ああ、なるほど。そんなら、うーんと、じゃあ、山形で調べてください。,1
山形県…はい。,0
かしこまりました。,0
はい、山形県ですとね、今、えー、57スポットが出てますね。,0
あ、はい。,1
ではえーっと…。,0
こ、国宝の五重塔があるはずなんですよね。,1
あ、なるほど、なるほど。五重。,0
はい。それを前から見たいなと思ってまして。,1
それじゃあ、五重塔で…。,0
検索、あ、出てこない。,0
えー…。,0
少々お待ちくださいね。,0
はい。,1
あ、こちら…が…。,0
こ、これだこれだ、はい、あの、は、羽黒山の、五重塔にー、行きたいなーと思って。,1
あ、これ、すごい綺麗ですね。羽黒山、はい。,0
あ、じゃあ、開山1400年以上の歴史を誇る霊峰、羽黒山ですね。,0
こちらもう、結構登山もされるような感じなんですかね？,0
あ、それをちょっと知りたくてですね、あの、今回、女房連れて行くんでー。,1
ええ、ええ、ええ。,0
あんまりハードだとね、ちょっとへとへとになると思うんで。,1
そうですよね。,0
山の…てっぺんだろうけど、どれぐらいのところなのか…。ちょっ、地図で、た、高低差が分からないもんですから、ちょっとご相談したく…。わけです。,1
そうですね。なるほど、なるほど。,0
一応、ちなみにですけど、えーっと、体力に自信がなければ、山まで山頂まで登ることも、かりょう、可能というふうに書かれてますので、もしあれでしたら…。,0
く、車でですか？,1
はい。こちらに書かれてますね。有料って書いてあるんですけど、有料…。,0
あ、そうなんですか。あー。,1
有料道路っていうことなんですかね、こちら。,0
あー、そんなんがあるんだ。ふん。,1
ま、途中までは行けるみたいですね、少なくとも。,0
あーのー、ううーん、んー、ちょっと、め、面倒くさいこと聞くようなんですけど、あの、で、できれば車よりもですね、そんなに高いところじゃなければー、自分の足で歩いて行った方が感動はあるんかなと。,1
そうですよね。,0
はい。,1
一応…。,0
だから高さでゆったら、に、200メートル？そ、それより超えると、女房はついて来れないかもしれない…。,1
ね、に、2446段の石段て書いてますね。,1
そうですね。えっと歩いて登る場合は、山麓の随神門をスタートし、ご、御神木、そして圧倒的な大きさの国宝、五重塔を見学して。,0
はい。,1
あ、ここまでえっと、2446段の、セキダンはたぶん五重塔より上の方に行く…向かう。,0
あー、あ、じゃあ、五重塔を見てから2446段？,1
はい。,0
と、ということは、この五重塔は山のてっぺんにないってこと…ですね。,1
そうですね、この…さらに、の、石段を登ると山頂があるということですので、五重塔をの、見ることぐらいだったら、そんなに高くないのかもしれないですね。,0
じゃあ、もう目的はこの五重塔オンリーなんで。,1
なるほど、なるほど。,0
はい、も、これ、これが唯一の国宝なんで。はい、はい。,1
なら、大丈夫だな。,1
そうですね、大丈夫…かと思います。,0
はい。,1
じゃあ、えっとじゃあ、こちら、羽黒山に行かれるということで。,0
そうですね、はい、国宝…は、ずっと憧れの場所だったんで是非。,1
はい。では羽黒山の方をリストアップさせていただきました、ので、こちらの写真みたいな感じなんですかね。こうたぶん、五重塔があって、その横をこう…セキダンへ登っていくような…感じなんですかね。,0
あ、あ、これ、い、1枚目の写真なんですね。え。,1
はい。,0
あー。あー、それはたしかに、この五重塔の横の石段が…しんどそうな、あれが上まで続いてますね。,1
そうですね。,0
はい。,1
なんで、ここまで来ること自体は、そ、まあ、大丈夫なんじゃないかなと思います。,0
はい、分かりました。,1
はい、ではえっと羽黒山にまず行かれるということでしたんですが、ほかなんか…いや行ってみたい場所ってございますか？ま、山形でもいいですし、他の東北の県でも、なんか一応こちらでも、いくらでも調べることはできますので。,0
そうですね、そのできればやっぱりせっかく、うん、もう国宝、い、一番の目標にするとしたら、やっぱ、く、山形のー、ま、これは、えー、し、市で言うと…。,1
えー、どこになんのかな。,1
つる、鶴岡市かな、たぶん。,1
、鶴岡市…えー。,0
こ、これ、これ面白そうだな。こ、この写真見ながら話展開してもいいんですか？,1
ああ、全然もちろん、大丈夫ですよ。,0
い、い、いま、ちょ、ちょろっと映った、あの、かけづ、懸造りっていうんですけど、あの崖から飛び出してるような…。,1
あ。,0
建物が。,1
どれだろう。,0
さっき、ちょろっと、あ、これこれ。,1
あ、こちらですかね？,0
はい、こ、これ、なんですかね？。,1
