text,label
お願いしまーす。,1
では、えー、今回のご旅行の、ゆ、行き先、目的など、教えていただいても、よろしいでしょうか？,0
はーい。,1
はい。,0
えっと秋口に―、まだ行った事ないんですがー、九州の長崎、行ってみたいなあと思ってます。,1
はい、ありがとうございます。,0
で、まったくなんかこう異国情緒漂う感じなのかなっていうイメージはあるんですが、どういう所が結構いい見どころなのかとかいうのが分かんないんで、教えてもらいたいんですけど。,1
うんうん。,0
ちなみに、えーと、こちら、えーお連れ様いらっしゃいますか？,0
あっ、えーこれ、一人旅で行ってみようかなって思ってるんですけど。,1
あ、はい、ありがとうございます。,0
では、えーと、今長崎で、まずジャンルとかの、ジャンルなどの指定もせず、えー今、検索をかけてます。,0
で、ま、真っ先に出て来たのが、中島川。,0
その、まあ、街を見たいみたいな形でしょうかね。,0
そう、ですねえ。,1
まあ、お寺はどこにでもあるしねえ。,1
うん。,0
まあ、有名な寺なら行ってみてもいいけど。,1
有名な寺。,0
まずはい。,0
きっと、あの、眼鏡橋、なんですか？それ。,1
中島川って書いてある。,1
中島川。,0
こちらは、特には書いてないですね。,0
えーと、ちょっと待って。,0
あ、あ、書いてあった。,0
眼鏡橋、ですね。,0
はい、失礼しました。,0
ですよね、その写真見てそれかな、と思ったんですけど。,1
うん。,0
こういったのは、興味あります？,0
か？,0
そうですねえ。,1
あの、その写真見て、ふっと思い出したんですけど、そういやそんなもんあったなあという事でー、まあどんな所か見てもいいかなーって気はします。,1
ま、ちょっと通りがけというか、通り道にはどっかしらで選べると思うので、通りながらって形ですかね。,0
で、おあと、ま、お寺が、あのー、あれですね、有名なら見てみたい。,0
っていう形ですよね？,0
そうですねえ。,1
一応こちらが、えーこの、興福寺が、えー長崎、さん…三福寺の一つ、となってますね。,0
あんまりパッとしませんね。,1
パッとしない…じゃ、別のところに、しましょう。,0
か、もう一つは、えーと、こちらは福沢諭吉が蘭学の勉強として一年間滞在した。,0
特に有名とかは、書いてないですね。,0
んー、なんかそれもあんまりパッとしない…。,1
パッとしない…じゃ。,0
なんかですね、前ドラマで、NHK、あの龍馬が、坂本龍馬が亀山社中の人達とでなんかこう皆で、こう、なんかこう、どんちゃん騒ぎしてたような所が、あったような感じがすんですけど、そういう所とかってないんですか？,1
坂本龍馬が、まその、騒い、騒いでたというか。,0
そうそう、そう。,1
ん－と。,0
あっ、そうそう、今ふっと思い出しましたけど、長崎といえばグラバー邸とかっていうのが、あるんじゃないでうか？,1
グラバー邸…ちょっとお待ちください。,0
ぐ、ぐ、グラバー邸ですか？,0
んーなんかそういうのあったような、なんかそういう、貿易商だかいるような、大砲とか鉄砲とか、持ってきたような気がするんだけどなあー。,1
グラバー邸…えーと。,0
グラバー…園、ですか？,0
あー、かもしれませんなあ。,1
それなんか、いいっぽいですしねえ。,1
そうですね、えーと。,0
あ、でもここ、おそらくここかと思います。,0
そうですね、グラバー住宅とかって書いてますもんね。,1
そこは、なんか外せない、所なんじゃないですか？,1
あー、そうですね。,0
日本最古の木造ようふくけ、洋風建築。,0
世界文化遺産、ですね。,0
ここは、仰る通り外せないとこだと思われますね、このグラバー園。,0
こちらは行った方がいいですね。,0
で、まあ景色も綺麗なので、で、これすごいですね。,0
長崎港を展望台からだと一望できる。,0
ちょっと昼間の写真がないのが、残念ですけど。,0
そうですねー。,1
ちょっと昼間に見てみたいですね。,0
うん。,0
じゃ、一応こちらも、ま、外せないっていう事で、リストの方に入れておきます。,0
あと何か、あります？,0
グラ、グラバー邸は今。,0
うん。,1
あと、んーと、何だっけなあー。,1
んーと、ハウステンボスって長崎じゃなかったでしたっけ？,1
ハウステンボス、ちょっとお調べします。,0
もう、や、もう、なくなっちゃったんでしたっけ？,1
ハウステンボス…えーと、ちょっとお待ち。,0
えーと、ハウスで調べるのか。,0
さっき、出てきてたような感じがするんですけど。,1
さっき、出てきました？,0
はい。,1
ごめんなさい。,0
ハウステンボス。,0
えっと、何だろ、ハウステンボスの中の、しせ…あ、これかな？,0
番目かな。,1
あっ、これですね、パレスハウステンボス。,0
オランダの宮殿を忠実に再現して…うん。,0
こちらも、かなりいいですね。,0
この季節ごとに、花が変わる感じとかも、いつ行っても楽しめると思います。,0
こちらもじゃあ、行く場所として、って形ですか？,0
そうーですねえ。,1
今でも、そっか、やって、やってるんですねえ、きっとねえ。,1
なんか一時期、あー危ないとか何とか言ってたけどー、ま、やってる、なんか綺麗になってんだったら、行ってみたいですね。,1
そうですね、その、そういった細かい部分はデータ上には載ってないんですが、こちらで確認できる限りだと、9時から、あの朝の9時から夜の9時、21時まで。,0
もう、朝から晩まで居れるって感じですね。,1
そうですね。,0
あの、あれですか？,1
あのー、ディズニーランドのようなもんですね？,1
そうですね、あの、ゆっくりできる、ま、ディズニーランドみたいな感じでしょうかね。,0
そしたら、ハウステンボスの中でどんな所がみ、みおとす、あの、み、見どころなんでしょうかね？,1
ハウステンボスの中。,0
み、見逃せないというか。,1
うーん。,0
だと、えーと、どうだろう。,0
ちょっと、えー今、は、検索した時に8件しか出てこなくてですね、えーと。,0
イルミネーションとかって、ご興味は？,0
夜まで居なきゃいけないって事でしたっけ？,1
イルミネーション…まあ、そうですね、イルミネーションだと。,0
うーん。,1
夜は、ホテルでゆっくりしたいですねえ。,1
うーん。,0
ま、そうですね。,0
ま、一応えーと、一つの案としては、その光の王国だと、ま、ハウステンボスの夜景が綺麗だという事で、まあちょっとそれだけ簡単にご案内させていただきます。,0
で、外せない、ま、ハウステンボス内、ま、そのアトラクションというよりはご飯を食べるところ、って形にはなりますけども、このアムステルダムガーデンレストラン&カフェ。,0
こちらだと、ハウステンボスの中の中心の広場にあるレストランとカフェ、ですね。,0
こういったのは、ご興味あります？,0
んー、あんまり興味はないですけどー、ご飯はそこで食べろ、って事ですね？,1
ま、そうですね。,0
ま、一つの候補として、ハウステンボスに、ま、行った際に、ま、こちらで食べてもいいかなあっていう。,0
そうですね。,1
うん。,0
で、まあ、あのー、もしずっと朝から晩まで、あのハウステンボス、もしあの楽しまれたとしても、あーご飯食べるとこどうしよ、ってなったとしても、こちらでご飯食べれるかなって。,0
ま、一応こちらも、あのー候補として、まあ候補というか保険として、ハウステンボス行かれた際の保険として、あのー検討されてはいかがかなって、思います。,0
他にも、どうしましょう。,0
ご飯屋さん、お探しになりますか？,0
もうちょっと観光地。,0
いや、もう入場料で7000円もするもんですからー、なんか、7000円分なんか、元取りたいなー、と思っただけでした。,1
うん。,0
あんまり見る所なくてー、7000円も取られるんじゃアホくさいから、行くのやっぱりやめようかなー、と今思いました。,1
うん。,0
ただ、散策する、さ、だけだったら4500円ですね。,0
んー4500円分、何を見ればいいんでしょう？,1
歩き回るとかですかね。,0
ええ～。,1
それだったら、面白くないなあ。,1
うーん。,0
まあでも、せっかく行ったなら、まあ1日、遊びたいですよね。,0
遊園地なんですか、ここは？,1
どうなんだろ、テーマパーク遊園地とは、なっておりますね。,0
その他の情報が。,0
遊園地だったら、まああんまり、い、行く気ないです。,1
うーん。,0
えーと、この航空写真を見る感じだと、ちょっとここの中が分からないですけど、観覧車、ドームシューティング。,0
ちょっとした、何だろ、遊園地ほど、あのー何かがあるって訳ではないですけども、あのーちょっとした例えば、あの例えばですけどお子さんとだったら遊んだり、とかいうのはできるかな、ていう形ですかね。,0
あとメイン、どうなんだろ、メインとしては、あの、まあここにあるオランダの街を再現してるっていう宮殿とか、そういったものを再現してるのを楽しむ場所かなっていう、形ですかね、メインとしては。,0
はい、ありがとうございまーす。,1
もうなんか、興味なくなったんで他にしましょう。,1
あ、あっ、ごめんなさい、はい。,0
じゃ、他。,0
他、長崎で何かこう、名所みたいのありませんか？,1
ま、見る方がいいですよね。,0
見る。,0
あーまあ、お寺はいいですね、もう。,1
まあ龍馬が出て来ましたね。,0
これまた、なんか碑があるだけでは面白くないですね。,1
そうです、あのー、しかもあの、司馬遼太郎の小説の一部を抜粋した、ってだけなので。,0
それよりは。,0
それ、何ですか？,1
これ何か、面白いですね。,0
龍馬の、ぶ、ぶーつ、ぶーつ像。,1
あ～、これ面白そうですね、なんか。,1
ブーツが置いてあるんですかね。,0
龍馬通り沿いにある、記念館そばのポケットパークにある、モニュメント。,0
あ、日本で。,0
亀山社中。,1
亀山社中でいいじゃないですか。,1
うーん。,0
亀山社中記念館て、あ、そこ行ってみたかったんですよ、僕は。,1
この、亀山社中。,0
そうそう。,1
そこで多分、結構大騒ぎしてたんじゃないかなあって、勝手に推測してんですけど。,1
亀山社中。,0
記念館。,1
出て来るかな。,0
ハウステンボスよりも、そっちの方が面白そうですね。,1
うーん、そうですね。,0
あと、そのぶーつ、ぶーつのところ行くっていうの。,1
ぶーつ像。,0
足がどれぐらい大きかったかとかね、ま、よく分かりませんけど、ははは。,1
かめやま、えーと、亀山社中で、ちょっと今、お探しします。,0
えーと、か、これで調べた方がいいのか。,0
かめ…ま、亀山で調べます。,0
その龍馬通りってのも魅力的ですね、なんか。,1
あ、今出て来ました、なんか。,0
さっき出て。,1
あー。,0
それそれ、3番目。,1
ねえ。,1
そこの喫茶店なんかあると、なんかちょっとムードも上がりますよね。,1
うん、そうですね。,0
こちらも、えーと、亀山社中の、ま、跡まで続く道って感じです。,0
跡？,1
亀山社中の跡っていうのも、いいですよねえ、なんかそれ。,1
記念館と一緒であれば別にいいんですが。,1
うん。,0
一応、亀山社中記念館。,0
あー、そこですな。,1
こちらが、こちらが、あの、お話されてた所ですかね？おそらく。,0
そうですねー。,1
じゃあ、そしたら、こちらも。,0
ここにもブーツがあるんですね。,1
おそらく、そうですね。,0
ここは、何だろ、ちゃんとした、ちゃんとした？,0
あの、普通のブーツで、先ほどの、ちょっと失礼しますね。,0
先ほどの、これは、おそらく仏像とぶーつ像をかけたダジャレと、あと、ここから街を見下ろすのが結構綺麗らしいので。,0
あー、いいですね。,1
長崎市都市景観賞も受賞。,0
これ、面白いですね。,0
