text,label
よろしくお願いします。,0
こんにちはー、よろしくお願いしまーす。,1
では、えー、早速一緒に画面を見ながら、えー、検索していこうかと思うんですけども、まず、えー、行き先、もうお決まりですか？,0
んー、沖縄に行ってみたいなーと思ってんですけど。,1
沖縄ですね。,0
はい。,0
沖縄、行かれたことありますか？,0
仕事でしかないもんですから。,1
じゃあ、遊びに行くのは初めてっていう形。,0
そうですね。,1
差し支えなければ、あのー、人数など、教えていただいてもいいでしょうか？,0
えーと、妻と二人で行きたいですね。,1
あ、奥様ですね。,0
はい。,0
ありがとございます。,0
えーっと、ごめんなさいちょっとお待ちください。,0
ではえー、まあ、遊びに行くことが初めてってことなので、えー、何かもう具体的なプランって決まってますか？,0
いやー、特に決まってないですねー。,1
一応こういったジャンル、から、検索ができるんですけど。,0
うーん。,1
見る、遊ぶ、食べる。,0
喫茶、とか、まあ甘いもの？,0
まあ、最初はやっぱり見るですかね。,1
見る、うーん。,1
見るの中でも、自然とか、あの社寺教会、建物史跡、とか、動物園とか。,0
うーん。,1
歴史に触れてく形ですか？,0
自然の方がいいですかねえ。,1
自然、海とかが出てくるんですけど。,0
うんうんうん。,1
行く時期って、夏でしょうか？,0
夏は、うーん、夏ねえ。,1
まあ、そうですねえ。,0
ここも、よくー、あれなんですが、秋ですかねぇ。,1
秋、秋ですね。,0
夏は暑そうなんで。,1
そうっすね。,0
夏は、確かに暑そうですね。,0
秋だと、秋の、えーとー、自然ですね。,0
例えば、ま、こういった、谷とか、ガンダラーの谷、,0
うーん。,1
こちら、えーと、ま、説明ご覧いただけると思うんですけど、あのー、数十万年前の、洞窟が、崩壊して出来た谷間に広がる、亜熱帯の森。,0
ふん、ふん。,1
でこちら、あのー、入り口には、天然の鍾乳洞を利用したケイブカフェがある、とのことですね。,0
で、探索したいか、感じですか？,0
うーん、まぁ、有名スポットみたいなところを、は、あのー、あのあの贅沢に、いろいろ行ってみたいなぁっていう、感じですかね。,1
うーん。,0
有名スポットですね。,0
そしたら、えーと、一度、ちょっと有名、有名、え、調べ、してみましょうか。,0
うんうん。,1
有名でお調べすると、まず最初出てきたのが、名護中央公園。,0
はいはい。,1
こちら、見えますかね。,0
はい。,1
おっ。,1
名護市民の憩いの場所？,0
うーん。,1
でー、もともとは、お城だったようですね。,0
今は、公園として整備されてる。,0
ふーん。,1
で、この、まちょっと、あの、長いせ、石段を登っていただく必要はありますけども、登った先の、展望台からは名護湾とか、市街、名護市街を、一望できる。,0
ただちょっと季節が秋なので、ま見られないんですけども、桜の名所としても、こちら有名なようですね。,0
うーん。,1
