text,label
こんにちは。,1
本日はご利用いただきましてありがとうございます。,0
はい。,1
はい。お客様どのようなご旅行をお考えでしょうか？,0
えっと一月にえっと彼と二人で、九州の方に旅行に行きたいんですけども。,1
はい、はい。はい。,0
はい。,1
はい、かしこまりました。はい。えっと一月にお二方で九州方面ですね。,0
はい。はい。,1
はい。かしこまりました。えっと、あのー、九州の例えばどちらに行きたいとか、そういったはい。場所はお決まりですか？,0
はい、はい、はいあのいくつか検討していて。,1
ええー、はい。,0
えっと一つ目が博多を観光するプランというか博多の観光と。,1
はい。はい。ええ。はい。,0
もう一つは、あの九州をこう横断してるというか走っている電車。,1
なんか、中で食事が取れたりする電車、があると思うんですけど。,1
それにのって近くをこう行くプランか、,1
はい、ええ、はい。はい。,0
あとは、あの彼がサーフィンをしてるので。,1
はい。ええ。はい。はい。,0
そのサーフィンができそうなところの近くで、まぁ旅行するかってのを考えてるんですけども。,1
はい、かしこまりました。,0
はい。ではまず、博多方面に行かれたいとのことなので。,0
はい、博多方面でまず、みて、見てみましょうか。はーい。,0
はいお願いします。,1
はい、かしこまりました。,0
お芝居どころってなんですかねその。,1
あーそうですね。,0
はい。,1
はい、こちらちょっと見てみましょうか。,0
はい。,1
はい。,0
はい。は、博多新劇座。,0
えー。,1
こちらがですねあの時代劇や人形劇。,0
へー。,1
はい。あのー大衆演劇専門劇場となっておりまして。,0
はい。,1
はい、なかなか面白そうでございますね、はは。,0
はい。ええなかなか面白いかと思いますね。,0
毎日やってる…劇場…。,1
あ、ええーこちらがですね一応、木曜日、第3木曜日がお休みでして。,0
あ、ほぼ大体営業がされておりますね。,0
やってそうですね。,1
ええ、はい。そうですね。そうですね。そちらは特によや、あどうなんですかに限り予約だから大丈夫ですね。はい。,0
そうですね。,1
そうですね、はい。こちらあの、JR 博多駅から徒歩7分ですので、はい割と行きやすい所に,0
はい。,0
よさそうです。,1
はい。はい。あと今ちょっと見ていきますと。,0
何か見てみたいですとかありますか？,0
ですねー。,1
はい。,0
あ、おいしそう。,1
ははは。,0
もつ鍋とかおいしそうですね。,1
あー。はい、こちら見てみますか？,0
はい、お願いします。,1
はい。こちら、あ、博多駅東店と博多駅前店。じゃあこちらちょっとみてみましょうかね。はい。,0
はい。,0
はい、えーとそうですね、もう博多の駅から近くてですね。,0
近いですね。,1
からあげグランプリ最高金賞。,0
えー。,1
はい。あと手羽。手羽ですね。,0
あーおいしそう。,1
