text,label
こんにちは。,1
よろしくお願いします。,0
お願いしまーす。,1
では、えー、本日、早速ですけども、えー、ご旅行の、えー、まず行き先、ご人数などですね、えー、教えていただいてもよろしいでしょうか？,0
今のところ北海道に妻と2人で。,1
行きたいなあって思ってます。,1
北海道に、北海道に奥さまと、お二人。,0
そうですね。,1
はい。ありがとうございます。,0
では、えーと、早速、調べていこうと思うんですけども、具体的に何か、い、えー、見たいとか、行きたい、遊びたいっていうものはお決まりでしょうか？,0
あのー、松山千春のアシ、アシロでしたっけ？あれ？ちょっと名前覚えてないんですけど。,1
アシロ？,0
アシ、アシに、なんかヨルと書いて何でしたっけ？,1
アシにヨル、ちょっとお待ちくださいね。アシにヨル？,0
アシにヨル、どれだ？,0
アシ。,0
普通の足にヨルって書くんだと思うんですけど。,1
ヨルっていうのは、何だろう、寄り添うみたいな。,0
寄り添う、そう、そう、そう、そうです。,1
アジロ？アジヨ。,0
えーと、これかな？,0
ちょっとお待ちください。,0
で、えーと、そちらのほうに行って何かやりたいみたいなの。,0
そう。できれば。,1
あれば。,0
松山千春の実家かなんか訪れてみたいですね。,1
うーん、それって、あの、公開されてるんですか？,0
いや、駄目だと思います。,1
フフッフ。,0
ハッハッハ。,1
ああ、なるほど。,0
公開されてないのであれば、こちらで、ま、あれですね、お探しても、ま、見つからないとは思うので、じゃ、そうしましたら、あのー、先ほど。,0
うん。,1
お調べして、えーとー、ちょっとお待ちください。足、足の寄る。,0
先ほど、あのー。,0
あー、足寄か。足寄ですね。足寄。,0
ああ、足寄ですか。,1
で、足寄で調べたときに、えー、お一つ出てきたんですけど、一応そちらが帯広十勝、えー、これ、何て読むんだ？,0
おし、帯広十勝とかそっちのエリアの、あのー、になりますんで。,0
はい。,1
そこ中心に、あのー、いろいろ観光地、お調べしていこうと思うんですけども。,0
お願いいたします。,1
具体的に、あの、ま、松山千春さんを除いて、えーと、例えば、その、松山千春さんのゆかりの地を巡りたいとか、ま、例えば、そういった、何ていうんだろう、行きたい所があれば、おし、えー、お調べすることができますので、ちょっと、そちら教えていただきたいなと。,0
