text,label
こんにちは。,1
本日はご利用いただきまして、ありがとうございます。お客様、どのようなご旅行をご希望でしょうか？,0
行先は決めてないんですけど、なんか一人でこう時間を忘れて、静かに過ごせるところに行きたいなあと思ってて、自然が豊かなところで、なあと思います。,1
はい、はい、はい、はい、はい、はい。,0
かしこまりました、お客様、あのー、いつ頃行かれる予定とか、そういったご要望はありますか？,0
そうですね、特に決めていないんですけど、まあ近いうち。,1
はい、あ、はい、かしこまりました、はい、えーと、ゆっく、ゆったりできるというところで、例えばー、あのー、東日本の方ですとか、西日本ですとか、あのー、えーと、具体的な場所とかは特に決まってないですかね。,0
そうですね、なんか自然が有名なところがあればどこででもっていう。,1
はーい、かしこまりました、それではですね、えーと、この検索画面を使って、はーい、ちょっと見てみたいなと思うんですけれども、はい、何か、そうですね、例えばなんですけども、ゆったり自然と言ったところで、例えばなに、お花が、お花とかが見たいとか、何かありますかね、ご要望が。,0
そうですね、なんか森というか、木とか、お花とか、緑が綺麗なところ。,1
あー、はーい、かしこまりました少々お待ちください。,0
はーい、そうですね、例えばなんですけれども、見る、はい。,0
はい、えーとですね、例えばなんですけれどもー、あのー、こういった、今、見えておりますかね？,0
はい。,1
はい、そういったところで、ちょっと、えーとですね、ん、1434件となってしまって、ちょっとあの、さらに絞りたいんですけれども、はい、なにかご要望はありますかね、例えば何地方とかー。,0
んー、西の方のあったかそうなところ、どこだろう四国とか。,1
あー、はい、あー、かしこまりました、少々お待ちください。,0
はい、例えばなんですけれども、そうですね、はい、はい、例えばですね今、あの、西、西の方で中国四国地方といったところで、はい、ちょっとあの調べたんですけれどもー、あのー、こういったところが出てきましてー、何か気になるところがございましたら、声をかけていただけますか？,0
はーい。,1
神社仏閣とか興味ございますか？,0
そうですね、はい。,1
はーい。,0
綺麗ですねー。,0
見てみましょうか？,0
はい、お願いします。,1
はい、仁風閣。,0
はい、こちらがですね、はい、こちらが、あのー、鳥取県にございましてー、旧鳥取城跡に建つ白亜の西洋館になっております、はい。,0
で、こちら国の重要文化財にも指定されておりましてー、はーい、なかなか素敵な場所ですね、写真を確認すると、こちら、はい、ご興味ございますか？,0
はい。,1
はい、かしこまりました、そうしますと鳥取を中心に探してもよろしいですか？,0
はい、お願いします。,1
はい、そうします、あ、そうしましたら、あのー、先ほどもー、あのー、こちらですね、はい、仁風閣、こちらに近いところでですね、あのー、今見ていくと、例えばー、この9番、はい、こちら、あのー、春に桜が大変綺麗なんですけどもご興味ございますか？,0
はい。,1
かしこまりました、はい、こちらそうですね、あのー、えーとですね、1545年に築城されたかつての鳥取城の跡ですね、跡地ですね、はーい、こちらですね、はーい。,0
で、桜が大変綺麗なところでございますので、はーい、もしよろしければこちらも合わせて、はい、いかれるのもいいかなあと思いまーす。,0
はい。,1
はい。,0
あと、お一人で行かれるとのことなので、そうですね、今ちょっとお待ちくださいね、鳥取で。,0
はい、今、鳥取で絞ってみたんですけれどもー、ちょっとお待ちくださーい。,0
はい、何かお客様の方でこの鳥取で何かを見たいですとかー、あのー、こちらですね、ご要望はございますか？,0
鳥取っていうと砂丘なイメージなんですけど、砂丘、なんかすることってありますか？,1
はい、かしこまりました、今お調べいたします、はい。,0
はい、お待たせいたしました、鳥取砂丘が、はい、ございましてー、はい、こちら詳しく見ますとー、はい、あ、こちら、あのー、歩いてー、あの、散策するのもよいですしー、あとラクダ、本物のラクダに乗ることもできるんですけれども、はーい、よろしければこちらも、はい、大変おすすめなんですけれども、ご興味ありますか？,0
、はい。,1
はーい、そうですねー、ラクダの遊覧、空中散歩で砂丘をなご、な、眺める。,0
へー。,1
はーい、こういったところもございますしー、はーい、面白いですねー。,0
何か気になるところがありましたら、教えてください。,0
はい、あの、池みたいな。,1
あ、こちらですね。,0
はい。,1
多鯰ケ池となっておりましてー、はい、こちらがそうですね、あの、鳥取砂丘の南側にある周囲3.4キロの池ですね、湖でなくて池、池となっておりまして、はーい、神秘的な雰囲気が六月中頃は水連の花となっておりますね、はーい。,0
こちらも、はーい、近くにございますのでこちらも是非よろしければ、はい、散策するのもいいかなと思いまーす。,0
はい。,0
はい、あと、そうですねー、すなば珈琲、面白いですね、こちら。,0
ふふふ。,1
はい、こちらはそうですね、で、鳥取砂丘コナン空港。,0
そんな名前でしたっけ。,1
え、、これなんでです、なん、なん、。,0
、鳥取空港がコナン空港っていう名前なのは知ってたんですけど、鳥取砂丘コナン空港だったんですか？,1
あ、左様でございますか、私それすらも知らなくてですね、本当ですかー、鳥取砂丘コナン空港、へー、面白いですね。,0
