text,label
こんにちは。,1
本日はご利用いただきましてありがとうございます。お客様、どのようなご旅行をお考えでしょうか？,0
と、温泉旅行に行きたいんですけれども。,1
はい。一緒に行かれる方は何名様でしょうか？,0
と、2名です。,1
はい。2名様ですね、かしこまりました。,0
はい。えーと、お客様、行かれる時期はお決まりですか？,0
と、秋頃に行きたいと思っています。,1
秋頃でございますね。,0
はい。えーと、温泉旅行なんですけれども、例えば、あのー、どちら方面の温泉旅行に行きたいとか、そういったご要望はございますか？,0
えー、そうですね。関西方面に、行きたいんですけど。,1
はい。,1
はい、かしこまりました。今お調べいたしまーす。,0
はい。,1
はい。,0
はい。そうしますとー、関西なんですけれども、いま、こちら画面見えてますかね？,0
はい。,1
はい。三重、滋賀から、和歌山までございましてー。,0
うんうんうん。,1
特にご要望とか、ありませんか？,0
とー、京都に。,1
京都ですね。,0
かしこまりました。それでは京都で、ちょっと温泉地を探してみますので。,0
はい、お待ちください。,0
はい。お待たせいたしました。ただいまですね、あの、5件ほど出てきまして。,0
うんうん。,1
はい。ご興味あるところあったら、教えてくださいね。,0
はい。,1
はい。,0
すいません、こんだけしか出てこなくて、フフ。,0
うんうんうん。,1
はい。,0
じゃ、ちょっと他にこれ…。そうですねー、これ、立ち寄り温泉だともう少し出て…。あ、もう少し出てきましたね。,0
うんうん。,1
じゃ、こちらから、はい。,0
あの、さがの温泉…。,1
あ、こちらでございますね。,0
かしこまりました。はい、さがの温泉天山の湯ですね。はーい。,0
こちら、そうですね。はい、京都市内にございます。はい。,0
ふーん。,1
で、こちら、えーと、旅館の中にある温泉施設で。はい。,0
あの、立ち寄り温泉として、あの、利用することができます。,0
ふーん。,1
はい。ご興味ございますか？,0
はい。,1
はい、かしこまりました。はい、そうしますと、こちら、そうですね。,0
えーと、塩分濃度が高い自家ゲンゼンとなっておりまして。,0
ふーん。,1
保温効果に優れており、入浴後もぽかぽか、と書かれておりますね。はい。こちらですね。,0
はい。大人様せんえ、1050円ほど、はい、かかりますね。,0
はい。あと他に、こういった温泉施設がございますけれども。,0
はい。,1
ご興味あるところありますかね。,0
あ、その7番の。,1
はい。かしこまりました。,0
おもてなしの宿、渓山閣さん。はい。,0
こちらがですね、先ほどの場所とはちょっと違いまして、あの、京都の亀岡。,0
ふーん。,1
というところにございます。はい。で、こちらがですね、あのー、天然ラジウム温泉となっておりましてー。はーい、なかなか綺麗な感じの温泉施設となっております。,0
はーい。こちらもご興味ございますか？,0
はい。,1
かしこまりましたー。はい。,0
あと他にこういった温泉施設がございます。,0
ふーん。,1
はい。,0
はい、あとほかに何か、京都に行かれましてー、何か見てみたりとか、食べたいものとか、ご要望はございますか？,0
えっとー、そうですねー。,1
はい。,0
こちら色々、エリアを選ぶこともできます。,0
ふーん。,1
じゃあ。,1
はい。,0
嵐山の方に。,1
はい。かしこまりました。,0
ふんふん。,1
はい。,0
はい、そうしますと。はい、こちらですね、見るで絞りますかね？そうしましょ。,0
はい。,0
あとこちら、他にも色々絞ることはできるんですけど、ご興味のあるジャンルはありますか？,0
と、じゃあ、自然でお願いします。,1
はい。かしこまりました。,0
はい、お客様、ちょうど秋頃行かれるとのことなので。,0
はい。,1
例えばこちらこういった紅葉が、綺麗な仁和寺とかもございますけれども。,0
はい。,1
ご興味ございますか？,0
はい。,1
かしこまりました。はい、仁和寺ですね。はい。,0
はい、こちら、京都市内にございます。はーい。,0
ふーん。,1
国宝もございまして、はーい。,0
大変綺麗な。春は桜、秋はもみじといった…。,0
うん。,1
うん、なかなかいい場所でございますけれども、ご興味ございますか？,0
はい。,1
かしこまりましたー。あと自然といいますと、はい、こういったところが出てきましてー。,0
ご興味あり、あるところがございましたら、おっしゃってください。,0
あ、嵐山ですね。,0
あ、うん。,1
嵐山、見てみましょうかね？,0
はい。,0
はい。そうですね、こちら、保津川下りのところでも有名な嵐山となっております。,0
はい。こちら、散策されてもすごい綺麗な場所となっておりますので。,0
うんうん。,1
はい。よろしければ、こちらも。はい、行かれてはいいかなと思いまーす。,0
はい。,1
あ、すごい綺麗ですねー。素晴らしいですね。,0
じゃ、こちらも。,0
はい。,1
今見てみましょうかね。,0
はーい。すごい綺麗ですねー。,0
はい。こちらもそうですね、あのー、京都市内にございますので。,0
うん。,1
はい。ぜひ行かれては、いいんじゃないかなと思います。,0
こちら、えーとですね、宝筐院といいます。,0
ふーん。,1
わあ。,1
すごいですねー。綺麗ですね。,0
こういった川下りとかは。,0
あ、はい。興味があります。,1
はい。,0
そうですね、先ほどの嵐山のときに、この、ほづ、保津川の保津峡めぐりですね。,0
ふーん。,1
こちら、よろしいかなと思いますので。,0
ええ。,0
はーい。こちら川下りは4100円。,0
ふーん。,1
あの、トロッコ列車は620円となっておりますね、こちら。,0
はーい。ご興味ありますか？,0
はい。,1
かしこまりました。,0
はい。,0
あと他に何か、京都に行かれまして。,0
はい。,1
ご興味のある…。,0
そうですね。,1
ありますかね？,0
んー、お寺に…お寺巡り？をしたい。,1
はい。,1
かしこまりました。,0
はい。,0
はい、そうしますと、はい、こういったお寺が出てきまして。,0
ふーん。,1
わあ。,1
すごいですね。,0
うんー。,1
うん。,0
先ほどの仁和寺ですね。,0
ああ。,1
はい。,0
こちら、あれですね。こちら、ちょっと、こちらで絞ってるのでー。,0
ちょっと指定しないで、ちょっと、すると、結構出てくるんだ。面白いのが出てくると思いますね。,0
ふーん。,1
こちら…エリア…2ページ目…。,0
なにか気になる、あのー、神社仏閣があったら教えてください。,0
はい。,1
はい。,0
ここが2ページ目。3ページ…結構あるんですね、これ。,0
うんうん。,1
こちら、ちょっと、しら、こち、こちらで調べてみましょう。,0
清水寺とか。,0
あ、はいはい。,1
はい。,0
はい、こちら、そうですね。あのー、えーとですね、京都市内にあります清水寺となっておりましてー。,0
うんうんうん。,1
はい。あのー、国宝の本堂。あと舞台造ですね。,0
うんうんうん。,1
はい。断崖に立つ舞台造がすごい、あのー、国宝となっておりますので。,0
うんうんうん。,1
はい。こちらはご興味ございますか？,0
はい。,1
かしこまりましたー。,0
はい。,0
あと他に何か、ご興味のあるところがあったらおっしゃってください。,0
えっとー、夜景が見れる、きれいなところに。,1
あ、はい、かしこまりました。,0
はい。お待たせいたしました。いま、4件出てきましてー。,0
はい。気になるところ、ありますかね？1番が。,0
これとこれは一緒だと思いますけど。,0
うんうんうん。,1
1番を見てみたい。,1
こちら。,0
はい。,1
はい、かしこまりました。,0
こちらがー、はい、えーとですね、展望室3階にあるスカイラウンジ空、ですね。,0
ふーん。,1
で、こちらは、えーと、6時からライトアップされた京都の、ゆ、夜景を、眺めながら、お酒を飲むことができる、となっております。,0
で、こちら、6時からが、バー、バーの時間で。,0
ふんふん。,1
でー、えーと、逆に6時までがティータイムとなっておりますね。,0
はい。こ、ご興味ございますか？,0
はい。,1
こまりましたー。,0
あとはー、えーと、ドライブウェイ。ドライブウェイといいますと、そうですね。はい。,0
あ、定期観光バスに展望台から夜景を楽しむコースがある、そうなんですね。,0
ふーん。,1
うん。,0
うんうん。,1
はい。あと、エースカフェ？はい。,0
こちらはビルの10階にございまして…高い。,0
ふーん。,1
3面がガラス張りという開放感あふれるカフェ、となっておりますね。,0
うんうん。,1
はい。,0
こちら、6時からの営業となっておりますね、こちらのカフェは。,0
ふーん。,1
はーい。,0
あと他に何か、京都に行かれまして、見たり、買い、買われたり、食べたいものとか、ございますか？,0
とー、お土産を買いに行きたいんですけれども。,1
はい、かしこまりましたー。,0
はい。,0
うんー。,1
お土産は、例えば、食べ物ですとか、お菓子とか、うん。,0
はい。はい。お菓子、で。,1
あ、かしこまりました。,0
じゃ、食料品…ですかね。,0
うんー。,0
はい。,0
はい。ありそうですね。,0
こちら、スイーツ、和菓子、これ、かな。,0
はい。,0
何か、ご興味あるものあったら、おっしゃってください。,0
笹屋伊織っていう…。,1
あ、はい。笹屋伊織さん、はい。,0
