text,label
よろしくお願いします。,0
よろしくお願いします。,1
では、えーと、今回の、えー、ご旅行、お決まりの範囲、具体的に教えていただきたいんですけども。,0
そうですね。ちょっと疲れを取りたいんで、源泉掛け流しのお湯に漬かれる温泉がいいなあと思ってるんですけけれど。,1
温泉ですね。,0
どこでもいいんです。,1
特に、えーと、どうしましょう？季節って。,0
うーん、まあ。,1
いつ頃。,0
冬とかが乙かもしれない。,1
冬？,0
よし。ちょっとお待ちください。,0
冬ですね。,0
温泉で、えーと。,0
今、お調べしてるんですけども。,0
はい。,1
えー、結構ですね、範囲が広くなっちゃいまして。,0
うんうん。,1
どうしましょう、北か南か、お選びいただくと、もうちょっと絞れるかなって。,0
では、南がいいですかね。,1
南で。,0
はい。,1
では、いったん、あのー、どうしましょう、ちゅ、中国四国地方、九州沖縄地方、近畿とかあるんですけど。,0
うんうん。,1
どうしましょっか。,0
なんか、できれば、そのー、海の、に、ぎりぎり迫ってるとか、なんかありますよね、よくテレビで。,1
そういう。,1
あー。,0
ですね。,1
川でもいいんですけど。,1
一番理想としては、えーと、海に近くて。,0
そうですね。,1
近くて源泉掛け流し。,0
そうですね。,1
源泉。,0
えーと、海に近い。,0
えーと、山に近いは今すぐ出てきてたんですけど。,0
うん。まあ、山でもいいですが。,1
山、これ違うな。,0
えーと、ちょっとお待ちください。,0
山、えっとー。,0
えーっと、あ、えっと、みず、湖っていうか、池。,0
ほお。,1
鳥取県なんですけども。,0
えー、池というか、まあ、おっきな湖。,0
ちょっと、おっきめの池、ちっちゃい湖みたいな形のところで。,0
はい。,1
えー、こちら、あのー、湖泉閣養生館っていうところが、えー、ございまして、こちらが、6000坪の日本庭園が広がる。,0
うんうん。,1
東郷湖畔の老舗旅館なんですけど。,0
こちらが湖を見渡す、ろて、露天風呂っていうのがあります。,0
うんうん。,1
で、その露天風呂が、なんか、まるで庭園の中にいるかのような。,0
ほお。,1
露天風呂になってまして。,0
うんうん。,1
で、こちらは、あの、加水、加温一切なしの源泉掛け流しの。,0
うん、うーん。,1
温泉になってます。,0
あー。,1
露天風呂になってますね。,0
で、ちなみになんですけど差し支えなければ。,0
うん。,1
貸切風呂っていうものがあるんですけども、あの、お連れさまなどいらっしゃいますか？,0
あ、妻と行こうと思ってる。,1
あ、奥さまとですね。,0
うん。,1
であれば、奥さまと、あのー、お二人で、貸切風呂でごゆっくりされるっていうのも、なかなかいいかなと。,0
いいですね。,1
でい、一応、こちら、一つメモ取っておいて、えーと、ちょっと次、見てみましょうか。,0
うーん。,1
あ。こちら、もう一つ、こちらも鳥取なんですけども、こちらも先ほどと同じように、あの、東郷湖畔の、えー、中、中というか、東郷は、湖畔のそばにあるところなんですけど。,0
こちら、あのー、ほぼ見渡す景色は、もう東郷、東郷湖の上に浮かぶような感じになってます。,0
うーん。うーん。,1
もう、さえぎるものがないので。,0
うん。,1
本当に池に浮かんでるような。,0
ほお。,1
景色が見れますね。,0
で、こちらも源泉掛け流し。,0
はいはいはい。,1
に、なってます。,0
こちらも結構いいかなと。,0
いいですね。,1
こちらが千年亭っていうところですね。,0
うん。,1
で、じゃ、こちらも一応メモだけ取らせてもらって、次にいきたいと思います。,0
で、次、ちょっとお待ちください。,0
はい。,1
貸切、例えば貸切がいいとかっていうのは、こだわりは特に、な、ないですか？,0
えっとー、ま、貸切のほうが、うれしいことはうれしいですね。,1
うん。,0
じゃあ、一応、今。,0
今のとこ、そしたら、今のとこ出た中では千年亭さんが一番。,0
うん。,1
いい感じですね。,0
そうですね。,1
うん。,0
で、えーっと、あとですね、えー、ここはどうだ？,0
ちょっとこちらは貸切ではないんですが、えー、貸切などはやってないんですが、えー、リゾートホテルオリビアン、オリビアン小豆じ、小豆島っていうところがありまして、こちら、あのー、ま、もともとはリゾートホテルの施設なんですけど。,0
こちら、立ち寄り温泉っていうのもやってまして。,0
うんうん。,1
その、温泉以外に、あのー、ホテル、テニスコート、プール、ドッグラン、いろんな施設。,0
うん。,1
あります。,0
ま、そこは、えー、源泉引いてるオリビアンの湯っていうのが、露天風呂っていうのがありまして、そこが瀬戸内海一望できる露天風呂になってます。,0
ほお。,1
で、夕方にはきれいな夕日。,0
うーん。,1
ていうのも見れるようになってますね。,0
いいですね。,1
ただ、貸切は、あのー、ま、貸切あればご希望ということですが、貸切がちょっとないようですね。,0
こちらはどうします？今のところは気になりますか。,0
気になりますね。,1
じゃあ、一応こちらもメモだけ取って、次のご案内に移りたいと思います。,0
リゾートホテルオリビアン小豆島。,0
で、えーと、次がですね、海ではなくて竹林なんですけど、次に出てきたのが。,0
ふんふん。,1
あのー、竹林の中にある露天風呂。,0
うんうん。,1
ですね。こちらが、あのー、愛媛県になるんですけど。,0
ほお。,1
県内初の療養泉。,0
うん。,1
に指定された温泉で、あの、多くの方が療養に訪れるそうです。,0
うん。うん。,1
と、効能とかは書いてないですけども、えー、8000、8000じゃない、800坪の竹林でマイナスイオン浴びながら露天風呂を満喫できるっていうところ、ところになります。,0
一応、今の竹林のところが、えー、竹庭清正乃湯っていうところになります。,0
で、えー、竹林と今、海沿いというか水辺のそば、ご案内させていただいたんですけど、竹林よりは水辺のほうがいいですか、やはり。,0
そうですね。竹林は、まあ、いいですかね。フッフッフッ。,1
フフ。はい。,0
あと、いいですか。,1
はい。,0
今、思い至ったんですけど、四万十川辺りに、なんかそういう温泉ないんですかね？,1
ウナギも食べてみたいなと、今、急に思って。,1
四万十川ですね？,0
おまけにウナギも食べちゃい、えたらいいなと思いましたけど。,1
なるほど。ちょっとお待ちくださいね。四万十川。,0
えーと、四万十川。,0
えー、お一つ、何個か出てきたんですけども。,0
うんうん。,1
自然の中にある、あるイメージだと、お二つになってて。,0
どちらも、あのー、何だろう、海の近くっていうよりはちょっと山、山？山というか近くに木などがある感じの露天風呂で、木とか川があるところ。,0
お一つが、えーと、ホテル松葉川温泉。,0
うん。,1
いうところで、こちら、あの、江戸時代には既に冷泉と知られた、し、四万十川源流域に湧くホテルの、えー、温泉って形ですね。で。,0
うん。,1
効能などは書いてないんですけども、ここの温泉の効能は数多く。,0
うんうん。,1
四国有数の泉質とうたわれていると。,0
ほー。,1
なっております。,0
ええ、ちなみにこちら貸切風呂、お二つ。,0
おー。,1
あります。,0
うーん。,1
で、あのー、ま、ホテルではあるんですが、予約していただければ日帰りのご利用も可能となってますんで。,0
ふーん。,1
で、あと、もし、ご飯など食べられるのであれば、こちら地元ならではの、あのー、地元の豚を使った創作料理など。,0
うん。,1
お楽しみいただけます。,0
はい。,1
こちらが、まず、おひ、今ご案内する、えー、二つのうちお一つと。,0
うんうん。,1
もう一つが、えー、四万十いやしの里、四万十いやしの湯。,0
うん。,1
というところなんですが、えー、こちら、日帰りの入浴施設になってまして、えー、周りは緑に囲まれて、あのー、山が見えるとかいうわけではないんですけど、あの、緑に囲まれた露天風呂。,0
うん。,1
になってます。,0
で、こちらのお湯が、あのー、太平洋、目の前にあるんですが。,0
あー。,1
こちら、あのー、太平洋からくみ上げた海水になってます。,0
うーん。,1
ま、なので、ちょっと源泉とは、ちょっと変わっ、えーとー、離れてしまうんですけど。,0
うん。,1
こちら、ただ、その代わり、その代わりというか、緑に囲まれて入れる、ゆっくりできるっていう場所になってます。,0
こちらは貸切は、ちょっとないですね。,0
うーん。,1
で、内湯には、ま、もちろん温泉も、露天風呂は海水ですけど、内湯には温泉もあります。,0
で、それの他に漢方薬使った薬湯、サウナなどありますんで、こちら、比較的ゆっくりできる施設になってますね。,0
こちら、どうでしょう？今、い、お二つ、えーと、四万十川付近で検索して出てきたんですけども、こちら、どち、どっちか。,0
どっちかというと前者のほうが、やっぱりいいですかね。,1
貸切。,1
貸切。,0
ちょっと食事、食事がちょっと今一つだな。,1
豚なのかって感じですけどね。フッフッ。,1
四万十で豚なのか、みたいな。うん。,1
窪川米豚って読むんですかね？,0
窪川マイ豚。,0
ウナギとかってないんですかね？地元にはね。,1
ウナギですね。ちょっと。,0
この流れで、えーとー。,0
ここの最初に、おは、えーと、最初にじゃない、今、お話しさせていただいているホテル松葉川温泉さんの付近でちょっと。,0
うん。うんうん。,1
食べ物、お調べしましょうか？,0
はい、お願いします。,1
えーと、今、特に、えー、ランダムでお調べしてるんですが、えーと、まず、お一つが四万十大正っていうところがございます。,0
うん。うん。,1
こちら、四万十川中流域にある道の駅になるんですけど。,0
うんうん。,1
こちら、あのー、レストランでウナギも。,0
うん。,1
出てますね。,0
うん。,1
四万十ウナギのうな蒲丼。,0
ほお。,1
ていうのが出てます。,0
ふーん。,1
で、それ以外にも、あのー、特産品コーナーなどありますので。,0
うんうん。,1
例えば、お土産に、何かお買い上げいただくっていうのも、こちらでは可能ですね。,0
それと、例えば、そういった四万十付近の、その、郷土に、もし、ご興味あれば、郷土資料館っていうのも。,0
うん。,1
こちらには、あの、ございます。,0
で、あと、今のが道の駅なんですけども。,0
はい。,1
もう一つ、えーと、す、炭や一風っていうところがありまして。,0
うんうん。,1
えー、アクセス的には四万十市役所そば。,0
うん。,1
に、あります。,0
はい。,1
で、四万十のウナギ、アユ、川エビ。,0
それの他に、太平洋のカツオ、清水サバなど、そういった自然のものを生かした郷土料理が味わえるお店になってます。,0
うーん。,1
で、えー、例えば、えー、天然ウナギのかば焼きをはじめ、川エビ天ぷら、アオサの天ぷら。,0
うん。,1
ゴリ卵とじなどですね。,0
でー、足を伸ばせる、その、掘りごたつ式になってまして、テーブルが。,0
はあー。,1
え、こちらだと、えー、いろり付きで地鶏や海鮮料理を目の前で焼きながら食べられるっていうのが、いろ、えーと、お客さまに好評のようです。,0
うーん。,1
で、えーと、今、お話ししたお二つだと、どっちがいいとかってありますか？,0
やっぱり炭やさんがいいですね。,1
炭やさん。はい。,0
本格的です、な感じがね。,1
炭やさんですね。,0
で、炭やさんと、ちょっと、あともう一つご案内させていただくのが、こちらも、しま、もちろん四万十で、四万十屋っていうのがございます。,0
こちら、こちらもさっきと同じように四万十川のアユ、ウナギ、川エビなど、こちらの、あの、天然もの仕入れてまして。,0
うんうん。,1
で、なぜそれができるかっていうの、あのー、こちらのごしゅ、えーと、四万十屋の店主の方が川漁師、兼業してまして。,0
ふーん。,1
こちら、あの、ま、要は漁師仲間との太いネットワークがあるから仕入れられるとのことです。,0
で、こちらですね、あのー、2階にお座敷形式の食事処もしくはテラス席。,0
うんうん。,1
ていうのがございまして、そちらだと四万十川を眺めながら、ゆっくりと。,0
あら。,1
お食事ができる。,0
うーん。,1
ようになってます。,0
こちらと先ほどのだったら。,0
さらにこっちのがいいですね。,1
こちらで。はい。,0
本格派、化、的、本格化してますよね。うん。,1
じゃ、四万十屋さんのほうですね。,0
で、一応こちらも、えっと、1階では、ま、2階が、あのー、お食事処。で。,0
うん。,1
1階では、あのー、ウナギの茶漬けとか。,0
うーん。,1
そういったオリジナル商品、販売してますんで。,0
うんうん。,1
それを、ま、普通にお食事いただいて、お土産に買って帰る。,0
ま、ご自身用に買って帰るでもいいかなって思います。,0
では、えーと、一応、大体ではあるんですが、えー、何個かご案内させていただいたのが、えー、まず最初に、温泉ですね。,0
あのー、千年亭さん。,0
こちら貸切があるところ。,0
で、養生館と、えー、リゾートホテルオリビアン小豆島。,0
あと、ホテル松葉川温泉。,0
で、最後に、えー、四万十屋。,0
ウナギ、ウナギや川エビ、食べることですね。こちら、ご案内させていただきましたんで。,0
えー、こちら、あの、もし、ご希望であれば、後ほどリストなど送らせていただきますんで遠慮なくお申しけ、お申し付けください。,0
はい。,1
では、これでご案内のほう、終了させていただきます。,0
本日はありがとうございました。,0
