text,label
はい。,1
はい。,1
えー、本日は、あのー、どういったご旅行をご希望ですか？,0
えーと、一人旅でー、北海道、であのー、目的は、一応スケッチをしたい、どっかいい景色じゃなくても、ちょっと変わったー風景を見たい。,1
はい、あ、はい、はい、はい。,0
少々お待ちくださいませー。,0
ので、こう、なんちゅーか、こっちにない風景、景色とか映像があれば。,1
あー、あの、山とか、あの。,0
はい、ちょっと、あの、探してみま。,0
今ちょっと、あのー、い、一箇所出したんですけれども、釧路の方とかいかがかなあと思ったんですけど。,0
ここが、釧路の自然ですね。,0
はい、これ日本最大の湿原ですね。,0
はい。,0
水平線はなく地平線ですね。,0
はい。,0
はい、はい、これですよね、はい、あ、そうですね、あのー。,0
はい、はい、はい、はい、じゃあ展望台でちょっと検索してみましょうか、はい。,0
はい、はい。,0
今、展望台で検索をかけましたところー、えーと、クラーク博士像。,0
あの、一応、羊ヶ丘の展望台に、あのこの、史跡があるんですけれどもー、こういったところー、まあちょっと写真がないので、ちょっとなんともあれなんですけれどもー。,0
そのー、有名ですよね、あとは、札幌テレビ塔に登ればー、あのー、いろいろ展望台ですので、見られると思う、ここは、あの、北海道で街が見え、見られるっていう感じで、はーい。,0
石狩平野も見えるみたいですよ、石狩平野。,0
石狩平野。,0
はい、はい。,0
360度のぱ、パノラマが展望台で見られるということですね、約90メートルの高さにありますのでー、。,0
はい、はい。,0
ここは、あの、大倉山の展望台だと思われますね、これはきっと。,0
はい、ここは、あの、スキーのなんか、あの、練習場みたいなんですけれどもー。,0
はい。,0
えー、少々お待ちください。,0
あ、でも、あの、は札幌市内が一望できる展望台がございます。実際に選手が使うリストで上に登ることができます。,0
いいですか、大倉山、はい、じゃあ、大倉山の方ちょっとチェックさせていただき。,0
なんですけれどもー、えー、まあいろいろもっと上にのぼ、ロープウェイとかもあるところもあるんですがー、はい。,0
こっちは、あの、札幌藻岩山ロープウェイとなります。,0
あのー、結構、もいま、もい、藻岩山はアイヌの人々からいつもそこに登って見張りをするところという意味があるそうです。,0
あー、なるほどね、そう、あ、これがいい。,1
ここに、ここ、なんていうか、あの、そういう体験、体験もしてみたいので。,1
はい。,0
うーん、あのー、スケッチするのもあるけど、ありますけど、ロープウェイ登って、いろいろこう、まあ、景色というか、風景を見てみたいです。,1
じゃあこちらをチェックしておきますか？,0
あ、はい、お願いしまーす。,1
札幌藻岩山ロープウェイ。,0
はい。,1
ではちょっと、これは、あと、菖蒲園みたいな感じなんですけれどもー、はい。,0
菖蒲園ね、これ、花畑か。,1
そうですね、あと札幌ドーム。,0
ドームね。,1
トヨヒラキョウ、豊平峡ですね、ごめんさい、豊平峡ダム、。,0
これもいいよな、豊平峡ダム。,1
ええ、上から見る感じですね、ダムの橋の上からダムを見るみたいな。,0
こういうとこっていうのは、あんまり体験できないですんで、こういうところも、行ってみ、まあ時間があればね、行ってみたい。,1
はい、はい、じゃあ一応、こちら見学しときますか、それとも下まで見てみますか？,0
その小樽の天狗山ロープウェイとかもございますけれども。,0
でもなんか北海道って広いんですよねー。,1
そうなんですよね。,0
じゃああの、移動の時間っていうのは、あんまりこう1日とかだと、だけだと、ダムとかあっちこっち行ったら時間がないのではないかなという。,1
じゃあ、お食事の方に行ってみますか？,0
あ、そうですね、はい、そんなにあちこち行くとー、うーん。,1
はい、はい、じゃあ、お食事は、どういったものをですかね。,0
はい、そうするとね、なんか、北海道ってカニ料理とか聞いたんだけど。,1
あ、カニですか？,0
そうですね、カニとこれ、札幌カニ本店っていうのがあるんですけれどもー、こ、こんな感じで、すごいいっぱいカニが、まあ写真が見れる。,0
あの、ここはー、札幌のー、あの、中心の街にあってー、身のぎっしり詰まったカニをー、あの、みたいな、美味しい毛ガニが食べられるみたいな。,0
あー、中心ね、あーん、おーん、あーあー、あー、そう。,1
どうでしょうね、こんな。,0
え、なんか、まあ、昔ずいぶん昔だけど食べたことあるけどー、確か食べにくいんだよな、こういうのは、あ、これはあれだ、あのー、鍋とか。,1
た、あのー、なんだっけ、うーん、あ、ちょっとあの、下の方行ってもらえますかね、あ、これ海老海老、海老もこれあれ、あれなの、これ海老じゃないの、右のやつ、甘エビ、そうそうそう。,1
あ、このエビも食べてみたいかな、ふふ、ふふ。,1
迷っちゃいますね。,0
あ、そうやね。,1
ちょっと1回全体的に見てみますか？,0
あー。,1
あの、こういうお刺身や、これエビも入ってますしー。,0
ね、うーん、懐石料理やな、これな。,1
そうですね、あと、こういう、あの、おて、お刺身みたいな、ホッケとか。,0
あと、ラーメンですね、こちらはあの、お寿司みたいな感じなんですけど、お刺身と。,0
あ、あ、ラーメンもあるんだ。,1
あ、ラーメンもございますね。,0
うーん。,1
カニがのっている、あの、ラーメン。,0
カニがのってるラーメン。,1
はい、カニで検索かけてますので、カニが入ったお料理が全部出てきてます。,0
あ、カニが入った料理がい、うーん。,1
ちょっと高級な感じですとこういう、カニ。,0
あー。,1
