text,label
こんにちは、よろしくお願いします。,1
よろしくお願いします。,0
えっと本日はどのような、ご旅行、ご希望ですか？,0
えっと、京都、京都、秋の紅葉のシーズンに、あのー、父と母と私で。,1
はい、家族で行きたいなって思ってます。,1
じゃあ３人様で、家族で、えー、秋の京都ということで、えー。,0
探させていただきますねー。,0
はい。,1
京都の秋で、何か、やりたいこととかありますか？,0
やっぱ紅葉が、見たいですね。,1
紅葉ですね。,0
じゃあちょっとあのー、探してみますね。,0
と秋のこ、あのー、ま、紅葉ということで今、検索をかけましたところ、えーこういった、写真が出てきてるんですけれども。,0
いかがですかね、北野天満宮とかっていうとまあすごくきれいなんですけれども。,0
そうですね。,1
あのー、写真がないところもあるんですけれども、ちょっとこちらなんてすごく、いい雰囲気だとは思うんですけど。,0
北野天満宮、そうですね、行ったことないんで。,1
あ、そうですか、ちょっとこの赤いところ、まああのー。,0
北野天満宮のが、学問の神様ですね、えー菅原道真公をお祀りしているところで。,0
あのー、まあ、北野、天神様、って言われてなんか親しまれているようなところなんですけれども。,0
あのこういったところの天神様とかいかがでしょうか？,0
そうですね、紅葉きれいそうですね、すごい。参拝期間。あ。,1
うんうんうんうん。,1
もうちょっと下も見てみますか？,0
はい。,1
何か、あの気になるところがありましたらお声かけください。あの写真もないですけど。,0
ああ、高台寺。,1
高台寺はこういった感じですね。,0
高台寺もいいですね。,1
ねえ、綺麗ですね。ではもうちょっと、細かいことを。,0
まああの、同じ、地域にかたまってるんですけど、これは、あのー、あの、豊臣秀吉の正室の、あの、北政所がこう、慶長２年、１１年に、なんか。,0
秀吉の、菩提を弔うために開いたお寺、ということで、まああのー。,0
ひ、秀吉の、お寺ですね。あの、お墓、があるところ、で、ございます。,0
うーん。,1
高台寺。,0
高台寺ってすごい、きき、ほ、あの、紅葉有名ですよね。,1
あ、そうなんですか？,0
うんうん。なので、行ってみようかなあ、はい。,1
あ、じゃあちょっとこちらチェックさせていただきますねー。,0
はい。,1
家族で旅行いいですねー。,0
えへへへ。いつもよく行くんですけど、そう。,1
いつもはちょっと２人で、母と２人で行ったりするんですけど、父親があんまり、紅葉一緒に見に行ったことないので。,1
あっ。一応こちら高台寺の、あの、え、あの、営業時間ですね。,0
９時から１７時になります。,0
で、季節により変動があります。ライトアップは、２２時までなんですけれども、あのちょっとこの辺、まああのー、時期に確認をいただかないと、ちょっと心配なんですけれども。,0
はい。,1
まああの、一応、９時から１７時と覚えといていただけますか？,0
であのー、一応なんですが拝観料が大人６００円かかりますので、お願いいたします。,0
はい。,1
後はちょっと、色々進んでまいりたいと思いますけれども、あのー写真の方で出てきていますが、えー京都の、あの祇園の、祇園の方ですね。銀閣寺。,0
の、ところにある青蓮院さんね。いかがですかね、こういったところも。,0
うーん。,1
とかー、あと、ちょっとここで写真が今終わっているんですけれどもー。,0
とー、前に戻って。,0
こちらですね、北野天満宮とかー、うん。,0
そうですねー、北野天満宮はいいですね、行こうかな、はい。,1
じゃあここをチェック入れときますねー。,0
どこ行っても紅葉は結構きれいですよね。,0
そうですねー。あとは時期によるんですかね。,1
そうですねー。,0
まあ、毎年ちょっと暑くなってるので、時期はどう、難しいですけれども。,0
まあ、その他は、あれですかね、ちょっと写真がないのでなんとも言えないんですけれども。,0
あの何かほかに、今度見たいとか、ありますか？,0
うーん、まあなんか、お寺３つ、とか。その辺、回って。そうですね。,1
まあ、あのー、今出てきた、寺、清水寺とかいかがですかね、まあ有名どころですよねー。,0
そうですね、たしかに。,1
まあここはもう、みなさん、よくご存じなんですけれども、あのー、まあ、うん。,0
なんか滝の上に、なんかいろり、あの、なんて言うんかね。庵を結んでいるっていうかまあ。,0
長岡京の、旧、シエンデン？し、すいま、読めないんですけど、すいません。,0
あの、移築した、っていうことで、あのー。,0
がん、断崖に建っている舞台、えーあの見たことありますか？あれがなんかやっぱり、有名みたいですね。家光によって、え造られたということで。,0
いかがですかね？,0
そうですね、いと。,1
まあ、まあここ有名なんで。,0
はい。,1
じゃあ入れときますか？,0
そうですね。,1
えっと清水寺ですね。,0
