text,label
はい、こんにちは。,1
はい、本日は、えーと、よろしくお願いします。,0
お願いします。,1
えーと、今回は、えーと、ご旅行に行かれるということでよろしいですか？,0
はい。,1
はい、えーと、もうなんか行く方面だったりとか、地方とか、県とかってもう決まってますか？,0
あっと、鹿児島で考えてます。,1
あ、鹿児島県ですね、はい、かしこまりました、鹿児島、はい。,0
じゃあいつごろに行かれる感じですかね？,0
と、冬ですね。,1
冬、はい、冬に鹿児島ですね。,0
え、こちら、えーとー、何人ぐらいで行かれるんですか？,0
とー、自分含めて友人と3人で。,1
あ、はい。,0
はい。,1
ご友人と3名様ですね、はい。,0
はい、一応なんか、鹿児島県、でなんか、どこみてみたいとかー、そういうのってもう決まってます？,0
そうですね、えーとー、まあとりあえず桜島は行きたいな、はい。,1
あー、桜島ですね、はい、じゃあちょっと桜島、検索しますねー。,0
はい。,1
桜島、桜島というと、例えば、桜島でなんか見てみたいものとかがある感じですか、なんかやってみたいこととか。,0
そうですね、えっとー、まあちょっと、なんだろう、桜島のビジターセンター的なものがあれば行ってみたいですしー、あのーまあ、あとはその周辺の、まあ自然ですねどっちかっていうと、はい。,1
はい、あー、なるほど、あ、なるほどなるほど。,0
自然スポットとか、まあビジターセンター的なってことですね、はい。,0
じゃあまず、じゃあビジターセンターで検索してみますねー。,0
はい。,1
あ、はい、えーと、一件ございますね。,0
あー、はい。,1
えーと、こちらがまあ、その名の通り、えーと、桜島ビジターセンター、もうそのまま名前なんですけどー。,0
えーと、こちらが、そうですね、えーと、桜島についてはまずここへと、まあ、書かれてて、えー、火山のミニ博物館、桜島ビジターセンターは、えー、大型スクリーンのシアターや模型などで、えー、桜島の火山活動、自然、観光情報などを、えーと、紹介する施設となっております。,0
で、えーと、こちら入館無料なので、かなり気軽に立ち寄れる場所みたいですね。,0
おー、はい。,1
なんかミュージアムショップ、まあ、これはお土産ショップってことですかね、そういうところでなんか、えーと、桜島のつばき油とかー、桜島アイス。,0
あー。,1
んー、んへ、ひらがなで、んへって書いてー、なんかこう灰、あの、火山灰の灰を意味してるみたいなんですけど、なんかちょ、ちょっと、どういうアイスなのか、ちょっと分からないんですけど、まあそういうなんか桜島なれではのグッズとかも買えるみたいですねー。,0
はいはい、へー、はっはっ、はい、おー。,1
近くに足湯とかもあるみたいです。,0
はい。,1
こことか、そうですねビジターセンターらしい場所、なんか、ここだけみたいですね。,0
そうですね。,1
こちら行ってみますか？,0
はい、行ってみます。,1
はい、かしこまりました、ではこちら、えー、リストのほうに入れておきますね、。,0
はい。,1
あ、あと一応、営業時間ですけど、朝の9時から17時までとなっててー、閉館日は特になくて無休でやってるみたいです。,0
あー、はい。,1
では、入場料金は先ほども申し上げましたが無料ですね。,0
はい。,1
まあ結構、桜島着いたらまずここに行くのがいいのかもしんないですね。,0
そうですねー。,1
じゃまあ、えーと、まずは朝、桜島に着いたら、えー、桜島ビジターセンターという、に行くっていうプランですかね。,0
はい。,1
はい。,0
では、えーと、あと、もう一つ、えーと、自然スポットが見たいということですよね。,0
そうですね。,1
はい、じゃあちょっと桜島の、えー、自然スポット検索してみますねー。,0
はい、えーと、はい、いくつかございましてー、えーと、少々お待ちください。,0
はい。,1
うーんと、。,0
あ、あとなんか桜島そのものではないんですけどー、まず城山公園展望台という場所がありましてー。,0
はい。,1
こちらがですねー、鹿児島の市街地のほぼ中央にあってー、標高107メートルの、まあ、ちっちゃい山なんですけど、こと山頂から、えーと、桜島が、こう、景観を、こう、見渡せるみたいな。,0
おー。,1
まあ、展望台みたいになってるみたいですね。,0
ええ、ええ。,1
なんかまず、ここーで、こう、桜島の美しい姿を、こう、俯瞰してから桜島行くとかもいいかもしんないですね。,0
あー、確かにそうですね、それもありですね。,1
桜島の中、中というか、桜島の中ですと、あ、島の中じゃないな、これ、すいません、えーと、少々お待ち。,0
はい、はい。,1
こちらが使っている検索ツールですともう、桜島そのものが、自然観光スポットみたいな感じで、紹介されちゃっててー、そうなんですよー。,0
えーとですね、で一応なんかた、多少桜島についての説明が書かれてるんですけど、ちょっとお読みいたしましょうか。,0
ええ、はい。,1
えーとまあ、桜島の説明ですけど、えーと、鹿児島市外の対岸に位置し、今も噴火を続ける、えー、標高1117メートルの活火山となっております。,0
えー、目の前に広がる、えーと、湾とあわせて、えー、桜島ジオパークとして、えー、日本ジオパークに認定されております。,0
うんうん。,1
行き方ですけど、えー、鹿児島港からフェリーで約15分とのことです。,0
運転は大人200円で行けるみたいですね。,0
で、日中は15分から20分間隔で運行しているみたいです。,0
うーん。,1
で、一応、大正3年の噴火で、えー、大隅半島と陸続きとなっておりまして、島内には噴火を物語るヒセキが点在しています。なかでも、えー、黒神埋没鳥居は上部だけ残し火山灰や軽石に埋もれ、その噴火の大きさを感じさせられると書いてありますね、このなんか鳥居とかで検索するともしかして出てくるかもしれない、ちょっとこちら検索してみます、すいません。,0
あ、ちょっとすいません、出てこなくてー。,0
桜島、鳥居があるということはわかったんですけど、それ以上詳しくはちょっとお調べできなくて、すいません。,0
あ、わかりました、いえいえ、行けばわかりそうです、はい。,1
そうですね、すいません、まあ、このビジターセンターに行けばおそらく、いろいろとわかるんじゃないかなと思うんで。,0
はい。,1
こちらで、ちょっとあの、聞いてみてください。,0
あ、ちょっと話戻るんですけど、先ほどの展望台も一応リストに入れておきます、あの、桜島全体が見れる場所。,0
はい、はい、そうですね。,1
こちら城山公園展望台という場所。,0
はい、一応まあ、ビジターセンターに行って、まあ、桜島観光をするということですけど、なんかご飯とか、そういったものもお調べいたしますか？,0
そうですねー、あ、でも、ご飯は市内とかでもいいですかね、はい。,1
ちょっと、えー、鹿児島市内で、えーと、お食事探してみますねー。,0
はい。,1
なんか、えーと、お友達と行かれるということですけど、なんか嫌いなものとか苦手なものとかって、そういうのありますか？アレルギーとか。,0
まあ、特にないと思います、はい。,1
なんか特にこういうものが食べてみたいとか、こんな感じのお店に行ってみたいとかってあります？,0
そうですね、とー、とんか、黒豚のとんかつですかね、はい。,1
あ、黒豚のとんかつ、あ、じゃあとんかつのお店で調べてみますねー。,0
はい。,1
はい、えーやっぱいくつかーございますねー、黒豚の店。,0
うーん、はい。,1
何件か紹介しましょうか？,0
あ、お願いします。,1
はーい、かしこまりましたー。,0
で、まずですね、最初に、えー、ご紹介いたしますのが、えー、黒豚料理あぢもりというお店ですね。,0
はい。,1
えーと、こちらがー、黒豚しゃぶしゃぶ発祥のお店となっております。,0
へー。,1
で、えーと、じょうし、えーと、上質の鹿児島黒豚が味わえるお店で、秘伝のスープで食べる黒豚しゃぶしゃぶが4320円から、とこちら、しゃぶしゃぶのランチもあるみたいです。あとお昼はとんかつ、お昼のみなのかな、お昼はとんかつランチが1000円から。,0
で、こちらもそうですね、営業時間11時半から14時15分ですのでー、でまあ夜もやってますので、割とだいたいいつでも行けるのかなっていう感じですね。,0
はい。,1
あ、一点ちょっと注意していただきたいのがー、こちらは閉店日が水曜日となってますけどー、ご旅行行かれるのって土日とかですか？,0
土日、そうですね、日曜日の予定です。,1
あ、でしたら大丈夫ですね、はい。,0
あと、もう何件か紹介いたしましょうか？,0
そー。,1
あ、なんかとんかつ専門店とかもありますね。,0
あ、じゃあそっちでちょっと、はい。,1
はい、かしこまりました。,0
では、こちらが、えーと、薩摩黒豚とんかつ専門店黒かつ亭。,0
おー。,1
えーと、筋繊維がこまかく、えー、柔らかな肉質の薩摩黒豚を、えー、さらに熟成させ厳選した生パン粉や油で、えー、カラッと揚げたとんかつ専門店となっております。,0
で、ヒレとロースを一度に味わえる黒かつ亭定食のほか、お持ち帰り用にはカツサンドの、なんかもあるみたいですね。,0
おー。,1
こちらすごい美味しそう、美味しそうなんか、写真をすごい見せられないのが非常に残念なんですけど。,0
あっはっは、はい、ええ。,1
あと、もう、もう一件ぐらいなんか、とんかつ専門店っぽい場所ありますけど、一応こっちも、はい。,0
じゃあ2つ目が、えーと、とんかつ、えー、薩摩黒豚亭というお店です。,0
えーと、まあこちらーはオリジナルラード100パーセントで揚げたとんかつは、えー、さっくりジューシー手作り秘伝のタレともベストマッチと書かれておりますね。,0
まあ、営業時間帯とかもと、まあ、一緒くらいの感じでー、そうですね、それ以上の情報はちょっとあんまり。,0
どうですか、どっちが気になるとかありますか、なにか。,0
じゃあ、黒かつ亭で。,1
黒かつ亭で。,0
はい。,1
はい、では薩摩黒豚とんかつ専門店黒かつ亭、こちらのお店で、じゃあえーと、ご昼食をとられるという感じですかね。,0
そうですね。,1
はい、じゃあ、こちらもリストに入れておきますね。,0
お願いします、えっと、あとさっきのしゃぶしゃぶのところを、えっと、夜の候補として一応リストに、はい。,1
はい、あ、なるほどなるほど、そうですね。,0
えーと、あ、これかな、えーと、黒豚料理あぢもりですね。,0
そうですね。,1
いいですね、黒豚づくりの一日という、。,0
じゃあ、えーと、こちらで夕食とられるという感じですね。,0
はい、では、えーと、どうでしょう、今のところ、まあ桜島に行くこととー、まあご飯の食べる場所はだいたい決まったと思うんですけど、ほかなんか見てみたい場所ですとか、あとはなんかやてみたいことですとか、買い物したりとか、なんかあれば、お調べいたしますよ。,0
えーと、じゃあ、それじゃあ、工芸品の、そうですね、えっと、工房、見学もできて買えるようなところ、あ、はい。,1
あー、工芸品、あー、なるほどなるほど、工芸品ですねー。,0
少々お待ちください。,0
なんかあれですかね、結構、体験、作る体験みたいな、そういうものも興味ありますか？,0
あー、そうです、体験は別にしなくてもいいかなー。,1
こう、見れて買えるようなところがいいって感じですかね。,0
そうですねー。,1
少々お待ちください。,0
えーと。,0
あ、そうですね、いくつかあってー、なんか陶芸品みたいなところでしたりとかー、あとは、これはちょっと違うかな。,0
あと、ガラス細工みたいなガラス工芸の店とかもございますねー。,0
おー。,1
工芸とガラス細工、工芸というかなんか、陶器みたいな、こう、やつとガラス細工だと、どっちが興味あるとかってあります？,0
そう、なんだ、そうですね、陶器の方で、はい。,1
陶器の方で。,0
はい、えーとでは、こちらが、えーと、鹿児島ブランドショップというお店がございますね。,0
はい。,1
えーと、これが鹿児島県特産品協会が運営する物産館ですね。,0
鹿児島の代表的な特産品である、えーと、焼酎やさつまあげ、かるかんなどの商品はもちろん、薩摩焼やオオシマキヌ、えー、薩摩切子などの工芸品も充実してる、まあ、物産館ですねー、作ってるところとかは、ちょっと見れないのかも、知れないですね、単純にその、お土産を買うみたいな目的でしたらー、まあぴったりなんじゃないかなあと思うんですけどー。,0
そうですね。,1
もうちょっと、つく、まあやっぱ、作るところ見たいって感じですか、こう。,0
そうですね、まあ、作るところという、なんだろう、なんか工房、そうです。,1
あー、工房をこうちょっと見学みたいな。,0
そういう感じですと、少々お待ちください。,0
はい。,1
えっと、一応ですね、そのガラスー、ですね、まあ、薩摩切子の方ですとー、あのー、製作、製造工程の見学もできるお店っていうか、工房もあるんですけど、こっちも紹介しましょうか？,0
そうですね、じゃあそちらいいですか。,1
はい。,0
では、えーと、二つほどございまして、えー、一つ目が、えー、いそ、磯工芸館という場所ですね。,0
んー、こちらでは隣接する工場で製作見学ができて、まあもちろん製品も購入することができます。,0
で、製作見学は月曜第二、月曜第三日曜、年末年始がお休み。,0
おー。,1
で、一応この磯工芸館という建物自体も登録有形文化財に指定されている場所みたいですね。,0
へー。,1
で、二つ目が、えー、薩摩ガラス工芸という場所がございましてー。,0
はい。,1
こちらもまあ薩摩切子の、えーと、工場というか工房ですね、ここでも展示販売を行っててー、、そうですね、かえる、その、工芸品も買えてー、製造過程の見学もできるというですね。,0
そうですね。,1
この二つですとどうですかね。,0
そうですね、なんか、う、なんだろうね、決め手はないんですけど、そうですね、まあでもそうですね、一応二件目リストにお願いします、はい。,1
はい、じゃあ薩摩ガラス工芸の方をリストに入れておきますね。,0
陶芸品の方が、あんまり見当たらないんで、もしかしたら、その今、えーと、鹿児島、桜島というエリアで検索、ちょっと離れたらあるかもしれないんですけど、一応検索してみます？,0
じゃあ一応お願いします。,1
はい、じゃ鹿児島県全域で検索してみますねー。,0
はい。,1
はい、えーと、鹿児島市をちょっと離れていただければ、いくつかあるみたいですね。,0
うーん。,1
こちら紹介しましょうか？,0
そうですね、ちょっとお願いします。,1
はい、えーと、、えーと、お客様、えーと、ご希望にぴったりかなあと思うのが、美山陶遊館という場所がありますね。,0
はい。,1
こちらが、薩摩焼の里の美山にある、えーとー、工房でしてー、えーと、まあ熊本から集めた作品を展示販売している場所ですね。,0
一応こちらでは、陶芸体験もでき、できるみたいです、はい。,0
こちらいかがですかね？,0
そうですね、なんか、そうですねそ、じゃあそこもお願いします。,1
あとほかになんか、ハサミ工場みたいなところとかも。,0
へー。,1
あとちょっと、あんま鹿児島感はないかもしれないですけど、ギター工房とかもありますね。,0
へー。,1
あんまそういうのは興味ないですかね、陶芸とかのほうが。,0
あ、、あ、ないわけではないんですけど、まあせっかく鹿児島に行くので。,1
じゃこちら、美山陶遊館をリストに加えておきますね。,0
そうですね、お願いします。,1
はい、あ、ではすいません、ちょっとお時間がきてしまいましたので、一応、今回は、のご案内はこちらで終了となります。,0
はい。,1
今日はありがとうございました。,0
はい、ありがとうございました。,1
失礼いたしまーす。,0
失礼しまーす。,1
