text,label
よろしくお願いしまーす。,1
ではあのー、まずえー行き先から伺ってもよろしいですか？,0
そうですね、北海道に行きたいなーと思ってます。,1
北海道ですね。,0
ちなみに時期はいつごろでしょう？,0
時期は夏ですね、はい。,1
夏の北海道ですね。,0
夏の北海道一応行きたいなーと。,1
夏の北海道。,0
で、えー、もうやりたいこと、例えばなんか、あったりしますか、具体的に。,0
あのー、友人と行こうと思ってるんですよ、男2人で。,1
あのー、ワインがそいつが好きで。,1
あ、なるほど。,0
なんか北海道のワインて結構今、ブームっていうか人気が出てきてるなって話をちょっとちらっと聞いて、僕も好きなんで、まぁあのグルメ観光と合わせながらちょっとワイン、なんかワインツーリズムなんてよくよくなんか、最近ちょっと聞くんですけど。,1
ま言わばワイナリーをこう、まわってみたいなっていう、うん。,1
あーなるほど、ワイナリーですね。,0
ワイナリー、わい、ちょっとお調べしますね。,0
はい。,1
ワイナリーだと、えーっと。,0
まず、えー、何個かでてきて、えーっと。,0
まずひとつ目が、えー、千歳の方なんですけど。,0
はい。,1
えーっと。,0
はい。,1
契約栽培のぶどうと千歳のハスカップを原料にしたワインを製造販売。,0
ハスカップってのは、これは、果物ですか？,1
こちら載ってなくて、ハスカップがちょっと何かがわからないんですけど、まおそらく食べ物じゃないかなって思うんですけど、食べ物っていうかそういった。,0
へー。,1
でこれが、工場見学、まだいたい30分ぐらいなんですけど。,0
はい。,1
まそれで、まぁワインの製造に関する解説が受けられるっていう、ま作り方が。,0
飲めるかどうかは書かれてないですね。,0
ふーん。,1
で、有料ツアーもありって書いてあるので。,0
はい。,1
うーん、これは確定はできないですけど、有料ツアーだと、もうちょっと飲めるとかそういうことかもしれないですね。,0
ごめんなさい、これ、名前もう一度お伝えいただいてもいいですか？,1
これがえーっと、千歳ワイナリー。,0
あー千歳ワイナリー、っていうことは、じゃ新千歳空港に近いのかな？,1
えーっと、位置関係的には、えーっと地図を見ると。,0
えっと新千歳空港、近いですね。,0
うん、なるほどなるほど、あ大丈夫ですありがとうございます。,1
え、駅で言うと、千歳駅っていうとこなので。,0
ふーん、ふんふんふん。,1
で、今地図でしか確認できないんですけど、新千歳空港駅から2駅先。,0
おー、じゃ近いですね、うん。,1
わりと近い所。,0
で、えーっと、もうひとつが。,0
はい。,1
えーっと、山崎ワイナリーっていうところなんですけど。,0
山崎ワイナリー、はい。,1
えーっと、土曜日曜祝日の週末限定で直売所のオープンをしてる。,0
いいですね。,1
で、こちらですね、あのー、ぶどう栽培からあのー醸造までほぼここで行われてて。,0
はい、へー。,1
で、少量ながら質の高いワインが生み出されるって書いてあるんで、まほんとに結構希少価値のあるっていうか、うん。,0
希少、高いものが、ほー。,1
なんか赤とか白とかこうなんかあれですか、こう有名、なんだろ、人気のあるのってわかるんですか、あるんすかなんか、そこは。,1
それが、載ってなくてですね、た、写真もちょっと載ってないので。,0
ほー。,1
そどっちをあのメインで作ってるとかもちょっとわかりかねるかたちですね。,0
、ホームページはあるんですか？,1
ホームページは、今こちらのデータには載ってないですね。,0
ふんふんふん。,1
なので、ご自身で、うんそうですね。,0
んじゃまぁ調べれば出てくるってことで、ちなみに場所はどちらってだいたいってわかりますか？一応。,1
場所が、これなんて読むんだろう、ミネ、ミネノベ？,0
ミネノベ。,1
あのー、みね、あの山とかの峰。,0
はいはいはい。,1
に、あ、延長のえん、かな？,0
延長、あーはーはーはー。,1
なるほど、わかりました、なるほど。,1
町で言うと、三笠。,0
ふんふんふん、三笠、はい。,1
三笠市。,0
はい。,1
だいたいえっと札幌の右上って言ったら伝わりますかね？,0
あーわかりますわかります、あーありがとうございます、だいたいの位置で、わかり、わかりましたー。,1
んとそこで。,0
なるほどー、ほうほうほう。,1
でまぁ夏と言ってたので。,0
うんうん。,1
夏以降にあのー、限定ワインが販売されて。,0
あー、いいですねー、へー、なるほど。,1
ちなみにこれは週末ですか？,0
そうですね、だからちょうどいいなと思って、タイミングとして、はい。,1
で。,0
ふーん。,1
やってる時間が。,0
はい。,1
10時から18時。,0
10時から18時、ふーん。,1
で、ま売り切れ次第終了ってかたちですかね。,0
ふんふんふんふん、なるほどねー。,1
と。,0
もうひとつくらいちょっと教えていただきたいかな、みっつくらい。,1
そうですね、もうひとつが。,0
株式会社宝水、たからのみずワイナリー。,0
ほうほうほう。,1
っていうところが、こちら気候条件にあったぶどう栽培と。,0
はい。,1
独自の醸造方で、北国ならではのワイン作りに取り組む小さなワイナリー。,0
ということで、えーっと。,0
直売所の2階から、あのガラスの窓越しに醸造風景見学できるみたいですね。,0
へー、いいなぁそれ。,1
でこちらも、あのー。,0
ワインのあの売り場の写真が載ってるので、こちらで買うことはできるんじゃないかなっていう。,0
ふーん。,1
で先程のあのー、山崎ワイナリーと位置関係的にはわりと近いですね。,0
あ、近いんですか、じゃあ一緒にこう行くっていのが、いいですね、効率がいいですね、なるほど。,1
そうですね、うん、なんかタクシーとか乗って移動して。,0
そうですねー、うん、タクシーで行かないとね、どっちかが飲めないから、はははは、うん喧嘩しますからね、ははは、だからじゃないとだめ。,1
なるほど。,1
じゃ一応これもメモしておきますね。,0
ありがとうござまーす。,1
そうだなー、じゃあ3ついただいたんですね、なるほどなるほど。,1
そうですね、ちょうどまぁ、うん。,0
まぁ、そうですね、ちょっと、うん、行けるにはいいかなと、でーそうだなー。,1
ちょっとまぁお昼、ランチと夜、夜あれだなー、やっぱジンギスカン有名じゃないですか。,1
ジンギスカンですか、はい。,0
まぁす、はい、まぁ札幌周辺でまぁちょっと過ごしたいなと思ってるので、なんかやっぱり美味しいところをちょっと探してもらうことできますか？,1
ちょっと札幌周辺で、えーとジンギスカンですね、えーと。,0
