text,label
はい、こんにちは、初めまして、よろしくお願いいたします。,1
あの本日はどのようなご旅行をご希望でいらっしゃいますでしょうか？,0
えっとー、ちょっと神奈川県を見てまわりたいと思っていて、はい。,1
でー、そうですね、ちょっとまぁ有名な観光地まわりたいなと思ってるんですけど。,1
あ、承知しました、あの季節とかなにかご希望ございますか？,0
あ、季節はえっとー、夏に行こうかなと思ってます。,1
えーっと、現在ですね、ちょっといくつか見つかっているんですけれども。,0
神奈川県ですと、あのー、神奈川県だと、美術館とかが多いんですけれども。,0
あ、いいですね、美術館。,1
あのーそういった感じの、あ、美術館とかよろしいですか？,0
はい、結構普段からそういうの見るの好きで、はい。,1
あ、あのー、はい、あのーそごうの美術館であったりとか、ジョイナス森のしん、えー彫刻公園とかっていうのがあるんですけれども。,0
うんうんうんうん。,1
あの美術館とか、あとこの彫刻を見るとか、どちらがいいですかね？,0
そうですねー、絵よりも彫刻の方がとりあえず見たいかなぁとは思います。,1
あ、えっとジョイナス森の彫刻公園っていうのが、あのー神奈川県のあの横浜とか川崎方面にあるんですけれども。,0
はい。,1
えーっとよ、横浜駅を、あの見下ろすジョイナスっていうところの屋上にあるんですけれども。,0
緑があって公園みたいな感じになっているんですけれども。,0
で、あの世界の巨匠マリノ、ま、マリーニ、アントワーヌブルーデルとかっていう、現在日本のあの彫刻家の朝倉響子さんも彫刻を出品されているみたいなんですけれども。,0
あのいかがでしょうか？,0
なんかあのまつざ、あの、横浜高島屋の屋上にも通じているようでございます。,0
駅からとても近いです。,0
あ、駅から近いのはとてもいいですね。,1
はい、あ。,0
はい、じゃあとりあえずそこに最初に行こうかなと思います。,1
あ、わかりました、一応営業時間の方は、あの朝の10時から夕方の17時まで、3月から、ここ、あの9月はいつも18時まででございます。,0
あ、わかりました。,1
一応あの夏のご希望なので、あのー18時までやってます。,0
閉店日はございま、あの不定休になっておりますので、あのそこだけご注意ください。,0
はい、わかりました。,1
ではあのジョイナス森の、えー彫刻公園をあのチェックしておきますね。,0
はい、お願いしまーす。,1
あとはなにかあのー、見たいものとかございますか？,0
