text,label
お客様はご旅行のご相談でよろしいでしょうか。,0
はい、そうです。お願いします。,1
ありがとうございます。どちらへご旅行なさるかはもうお決まりですか？,0
あ、はい、石川県に行こうと思ってます。,1
かしこまりました、では、中部地方の石川県でよろしいでしょうか？,0
あ、はい。,1
はい、6人で行こうと思っています。,1
6名様でございますね、ありがとうございます。,0
では、行く季節はもうお決まりでしょうか？,0
あ、春に行こうと思ってます。,1
春でございますね。,0
はい。,1
かしこまりました。では石川県へのご旅行で、えー人数が6名様、ご旅行なさるのが春の季節ということで承わります。よろしいでしょうか？,0
あ、はい、お願いします。,1
ありがとうございます。ではこちら石川県でー何をなさるか、あるいはどういったものをご覧になるか、お客様のご要望はございますか？,0
うーん、今は、ノープラン。,1
ええ、あ、ノープランでございますか。,0
はい。,1
ではですねー、こちら石川県でー、お客様画面の方ご覧いただいてもよろしいですか？,0
はい。,1
はい、こちら左手の方ご覧くださいませ。,0
私共のお調べする画面でー。,0
はい。,1
見る、遊ぶ、食べる、喫茶、甘味、あるいはナイトスポット、買う、温泉、そういったカテゴリーがあるんですけれどもー。,0
お客様どういったところから、まずー、お決めになりたいかご要望ございますか？例えばまず見るものから決めるとかー。,0
あるいは遊ぶ方を重視なさるとかー。,0
そういったお調べの仕方はできますけれどもいかがでしょうか。,0
うーん、このーところー、結構まあ見たいです。,1
さようでございますか。ではまず遊ぶで絞ってみます。,0
はい。,1
はい、そういたしますと、ちょっと一番上は写真がないんですけれどもー。,0
琴三絃野田屋さん。,0
あるいは加賀友禅の、えー。,0
ほお。,1
こちら加賀友禅会館のまあ、体験のようなものですねー。,0
あと美術館であったり、今能楽美術館とございますねー。,0
はい。,1
お客様こちらご覧ください4番目、何か作っている写真がございます。,0
はい、こちら下を見ますと和洋菓子スイーツとございますのでー。,0
はい。,0
あー。なるほど。,1
あと侍館。,0
ほおー。,1
というものもございますねー。,0
あとてまりのお店であったりー、お客様いかがでしょう、何かご興味あるお店ございましたか？,0
あのー、さむらいなんとかっていうの、まあ今ちょっと興味あるー。,1
ええ、ええこちらの金澤侍館でございますね。,0
はい。,1
なんかこの剣を持っていて刀なんでしょうか、ちょっとすごいですね。,0
あっはい。,1
こちらあの詳しいところを今ご案内いたしますね。,0
はい。,1
はい。,0
こちら伝統芸能の体験施設となっておりましてー。,0
施設の中に稽古の体験とか舞台の体験ができるステージがございます。,0
ふーん。,1
こちらお客様、今ハイライトしている箇所ご覧いただけますでしょうか。,0
はい。,1
はい、まあ撮影スタジオ、衣装室、加湿器室、まあこういったものがセットになっている、ということですねー。,0
あと中にカフェもございます。,0
ふん。,1
まあその中で三味線であったリー、あと剣術の簡易稽古、あと兜の試着、そういったことが体験できるようです。,0
はい。,1
しかもですねー、こちらお値段が非常にお手軽でー。,0
はい。,1
500円となっております。,0
はい、ですのでこちらちょっとですねー、本格的な時代衣装を体験、こちらですと3000円となってしまうんですけれどもー。,0
こちら兜の試着とかですねー。,0
うん。,1
剣術の稽古、こういったことでもしよろしければ500円からお楽しみいただけますのでー。,0
6名様でも、みんな合わせて3000円しか。,0
かかりませんので非常にお求めやすいお値段かなと思います。,0
はい。,1
もしよろしければこちらー、訪問なさってみてはいかがでしょうか？,0
あー、じゃあまあ行って、もう少し詳しく知れたらうれしいですけど。,1
こちらでございますね？,0
はい。,1
はい、あとですねー、まあ入場できる時間が10時から17時30分となっておりましてー。,0
あと、所要時間が90分以上となっておりますのでー。,0
少しまあご覧いただくのにお時間はかかるかなーという風に思います。,0
あー、。,1
えー、あとこちら武士の正装であったりー、,0
あー。,1
忍者の衣装体験。,0
あー、なるほど。,1
そういったものもできたりー、あとこちらですね、羽織であったりー。,0
はい。,1
袴の侍姿、そういったものもあるようです。,0
あー、なるほど。,1
ええ、戦国武将の甲冑姿もお楽しみいただけるということでー。,0
ちょっとまあ昔の、戦国時代の人になってみました、といったような体験ができる場所とお考えいただければよろしいかなと思います。,0
え、こういった感じなんですけれどもー。,0
はい。,1
どうでしょう、こちらとりあえず保留をしておいて。,0
保留。,1
他の場所もご覧になった方がよろしいでしょうか？,0
はい、じゃあお願いします。,1
かしこまりました、ではこちら侍館さんはまず保留ということでー。,0
どうでしょう、こちら上にあるのがお菓子作りの体験であったリー。,0
あー。,1
あと、能楽美術館かー、あとこちら加賀友禅、あの、まあ、資料館ですねー。,0
あと、もっと下の方も見てみましょうか？,0
この、てまり、のお店ですねー。,0
はい。,1
どうでしょう、あとこちら金箔貼り体験というものもございます。,0
あー。,1
このような器ですね、漆だと思うんですけれども、それに金箔を貼る体験の場所、でございますねー。,0
あとこちら九谷焼のお店ですねー。,0
おおー。,1
こういったものもございます。,0
まあどうでしょう？こちら載っているもの大体なんか和風な感じの店が多いんですけれどもー。,0
あとなんて言うんですかね、こう、外で遊ぶようなお店の方がよろしいですか？,0
そうですね、そっちの方がいいですね。,1
ええ、さようでございますか、では少々お待ちくださいませ。,0
ではこちらですねー、アウトドア、スポーツ、あるいはテーマパーク。,0
そういった感じの方がよろしいですかねー？,0
あっはい、そうですねー、かとねー。,1
はい、お客様、どちらの方が良いかご希望ございますか？,0
うーんと、テーマパークの方でお願いします。,1
かしこまりました、ではテーマパークでこちらお調べいたします。,0
では2か所、こちら出てきましてー。,0
はい。,1
1か所がいこいの村能登半島,0
はい。,1
でもう一か所が手取フィッシュランド、となっておりましてー。,0
まず上からご覧いただきますとー、こちらゴーカートのようなものがあったりー。,0
はい。,1
あるいは、右側の写真ですねー、自転車、二人乗りのタンデム自転車のようなものですねー、こういったものがあったりー。,0
まあ遊園地のような形になっております、春にお客様ご旅行なさるということですのでー,0
まああったかい季節に。,1
はい、楽しめる施設かなーという風に思います。,0
あるいはもっと遊園地らしい場所が宜しければー、下の方のお写真ご覧いただきましてー、こちら観覧車ございますね。,0
おー。,1
手取フィッシュランドというところも候補になるかなーと思いますー。,0
うんー。,1
お客様、お写真ご覧になりましてー、どちらが感じとして宜しいかございますか？,0
この上のいこいの村能登半島っていう方がまあ面白そうかなって思います。,1
さようでございますか。ではこちら詳細ご案内いたしますね。,0
はい。,1
、お客様、こちら場所がですねー。,0
はい。,1
まさに、この山の中のー。,0
あはー、みたいですねー、はい。,1
中心にございましてー。,0
はい、で、こちら遊園地、パークゴルフ場、体育館などが充実したレジャー施設、という風になっております。,0
あとお客様、魅力的なのが‐、バーベキューハウスもあるようですので。,0
はい、6名様でご旅行なさるということですしー、あの皆様でわいわい楽しみながら食事をお召し上がりになると。,0
良い時間がお過ごしできるかなという風に思いますがいかがでしょうか。,0
あ、じゃあ、行ってみようかなと思います。,1
あ、よろしいでしょうかー？,0
ありがとうございます、ではこちらですねー、お気を付けいただきたいのがー。,0
はい。,1
3月下旬までは休園となっております。,0
あー、はい。,1
ですので春のご旅行ということですのでー。,0
はい。,1
はい、もしあのー、3月の下旬にお客様こちらご旅行なさった場合にー。,0
はい。,1
休園という事態になっておりますのでー。,0
あーあー、はい。,1
ええ、あのー、お気を付けいただければと思います。,0
はい、わかりました。,1
あとですね、もう一点、火曜日と木曜日はー、有料の道具が使用不可となっております。,0
あーあーあー。,1
ですので、こちら6名様でですねー、何か使って遊ぼうと思っても火曜日と木曜日はご利用できませんのでお気を付けくださいませ。,0
はい、わかりました。,1
はい、あとこちら魅力的なのはですねー。,0
はい。,1
入園は無料となっております。,0
はーあ。,1
はい、ええー、ではこちらをまず一か所お選びいただく形でよろしいでしょうか？,0
はい。,1
ありがとうございます、ではこちらに行くとした場合、先ほどの侍会館さんの方はいかがなさいますか？,0
うーん、えーここに行くんだったら。,1
ええ。,0
侍会館はー。,1
まあちょっと合わないって感じですよねー。,1
そうですよね、ちょっとなんかあのー、テイストも違う。,0
そうですよね。,1
種類のー、場所となってしまいますよね。,0
ではこちらあのー、侍会館さんのほうは今回ご訪問なさらないで、いこいの村能登半島の方に行かれるということでよろしいでしょうか？,0
はい、じゃあお願いします。,1
はい、かしこまりました、ではこちらあのいこいの村の方でー、アクティビティをお楽しみなりますとー。,0
