text,label
こんにちは。,1
えーっとー、ご利用ありがとうございます。,0
ほ、本日はどういったご旅行をご希望ですか？,0
えーUSJで遊んで、大阪でていうものを食べたいです。,1
はい、えーと、ご予定の人数様とかってお分かりになりますか？,0
あー3人で。,1
あ、はい。,0
えっとー、友達とかでよろしいですか、それともご家族で？,0
あ友達で。,1
はーい、ちょっと待ってくださいねー。,0
えっとー、時期とかって決まってますか？,0
あー。,1
夏。,1
夏休みって、て感じですかね？,0
はい。,1
はい、分かりました。,0
えーと、大阪ですね？,0
はい。,1
えー。,0
ちょっと待ってくださいねー。,0
ここで、あんまり細かく指定する、指定すると出てこないんですが、上からちょっともう一度、検索をかけていきまーす。,0
はい。,1
うーん。,0
これでもう一度ちょっと。,0
変だなー。,0
えい。,0
ちょっと出てきてるんですけど。,0
ユニバーサルシティ。,0
違いますねー。,0
ちょっと待ってくださーい。,0
ユニバーサルスタジオジャパンが、出てこないですね、ちょっと待ってくださいね、ごめんなさい。,0
んー。,0
これが、やっぱりないのかな。,0
なんでだろ。,0
ちょっと待ってくださいねー。,0
次のページにいきまーす。,0
大変お待たせしてすみません。,0
あ、いーえ。,1
これも違いますねー。,0
えっと、ここはなんか大分近づいてきてるような気がするんですが、ちょっと待ってくださいねー。,0
うーん。,0
出てきました。,0
ユニバーサルスタジオジャパンでございます。,0
はい。,1
こちらーはもう、言わずと知れたという感じなんですけれども、あのー中にいろいろ、まぁハリーポッターとか見られるところがございまして、えっとーこの中で、えーお遊びになるということで、計画立てていく感じでよろしいですか？,0
はい。,1
はい。,0
えっと、一応ですね、営業時間とか季節によって異なりまして、お休みとかもございません。,0
えっと一応ですね、えー、一日のパスですね、が、えーひ大人は7800円で、子どもは5400円からございます。,0
よろしいでしょうか？,0
はい。,0
こちらチェックさせていただきますね。,0
えーっとー、こちら、で、なにかこう見ていくっていうことで、いろいろ出てるんですけどー。,0
モンスターライブロック、ショウとかまぁ、あの出てるんですが、なにか見たいテーマとかございますか？,0
ジェットコースターに、乗りたいと思います。,1
ジェットコースター、キッドコースターですか？,0
うーん出てこない。,0
ちょっと待ってくださーい。,0
うーん。,0
出てこないですねー。,0
じゃあジェットコースターで大丈夫です。,1
ジェットコースターで、はい。,0
ちょっと待ってくださーい、ユニバーサルスタジオの方なんで、そこの近くで、ジェットコースターですね？,0
はい。,1
ジェットコースター好きなんですか？,0
はい。,1
これーは違いますか？,0
ハリウッドドリームザ、ライド。,0
いや、これ。,1
じゃなくて？,0
いや、これです。,1
これですか？,0
はい。,1
あはい、じゃあ一応これを、チェックさせていただきますね。,0
はい。,1
その他なにかありますかねー？,0
一応ここ今もう入っちゃってるんでいろいろ、見られると思うんですけど、ジェットコースターだとこれしか出てこないんですが、今日なにか、同じ中で探せばいろんなものが見られると思うんですけれども。,0
どうですかね？,0
じゃあ、ちょっとおえ、お化け屋敷って調べてくれませんか？,1
はーい。,0
ごめんなさい。,0
ちょっとお化け屋敷出てこないですね。,0
うーん。,0
なんだろうなー。,0
うーん。,0
モンスターみたいな話かな？,0
はい。,1
あ、どうでしょうね、ユニバーサルモンスターライブロックンロールショー。,0
こちらは、やはり、ユニバーサルスタジオの中にあるみたいなんですけれども。,0
これとは違うやつか、フランケンシュタインとか出てくるんですけどドラキュラとか。,0
あ、これです。,1
これですか？,0
はい。,1
はい一応じゃあこれをチェックしますね。,0
えっとー、あとなにかー、特にありますか？,0
うーん。,1
特にないです。,1
ないですか？、ここの中でもうちょっと見られそうなものとかあれば探してみますけど。,0
うーん。,0
こっちで、えー。,0
んー。,0
このアメイジングアドベンチャーオブ、スパイダーマンザライドっていうのが、同じ、テーマパークの中に、ありそうですが、いかがですか？,0
じゃあ、これも、お願いします。,1
はーい。,0
スパイダーマンとか好きですか？,0
まぁまぁ好きです。,1
まぁまぁ好きってフフッ、そんなに好きじゃない、かなっていう感じですかね？,0
はい。,1
はーい。,0
あとはー、なにか召し上がったりとか。,0
中に食事するとことかあるのかな。,0
例えばこういったウォーターワールドとかもありますが。,0
フライングダイナソー。,0
ジュラシックパークとか。,0
とどんどん先にここで遊ぶところは探しちゃいますか？,0
はい。,1
ジョーズもありますけど。,0
どうですかね？,0
さっきの、ウォーターズ…。,1
うん。,0
ウォーターなんちゃら、これですか？、ウォーターワールド。,0
これなん、なんですかね。,0
と、映画、ウォーターワールドの、バトルシーンを再現した、すい、水上スタントショー。,0
いいですか、これで？,0
はい。,1
ちょっとハラハラドキドキするみたいですよ。,0
いいですね。,0
でそれからなんか気になるものあったら声かけてください。,0
はい。,1
これとかそれとか。,0
恐竜は興味ないですか？,0
あ、あります。,1
どうですか？、ジュラシックパーク。,0
あ、んじゃあこれも、お願いします。,1
せっかくですからねもう、じゃんじゃん見た方がいいですよね。,0
見て体験してっていう感じで。,0
はい。,1
ではこれはもうほんとに、恐竜たちの、ジャングルの出発地点みたいな。,0
なんか、面白そうですね、ちょっと行ってみたいなーと思います。私もぜひ、こういうところ行ってみたいですねー。,0
シュレックとかもありますけど。,0
ん、それともジョーズ、ジョーズってご存知ですか？,0
知らない？,0
サメ。,0
映画のジョーズですね。,0
ほんじゃあ、これも。,1
サメの出現に、観客びっくりみたいな感じです。,0
じゃあ。,0
結構、ハラハラドキドキ系が多い、感じですけれども、スヌーピーとかはいかがですか？、ちょっとこれはお子様っぽいですよね。,0
はい。,1
はい。,0
