text,label
こんにちは。,1
今日はご利用いただきまして、ありがとうございます。,0
今日は旅行のご相談ということで間違いないですか？,0
はい。,1
はい、どんなは旅行に行きたいんですか？,0
えっとー、ストレスが溜まってるからー。,1
うん、ストレスがたま。,0
解消したい。,1
え、ストレスが溜まってる、大丈夫ですか？,0
うん、ずーっとね、4月とか休校だったから。,1
あー、そっか、普段学校に行ってるけどコロナの影響で休校だったからストレス解消したいってことかな？,0
うん。,1
じゃあどうしよう？どんなことやってストレス解消する？,0
いっぱい食べるとか？,0
羽を伸ばしたい。,1
羽を伸ばす。,0
そっかー、どうやって羽伸ばしちゃう？,0
うーん、遊園行くとか？,1
あ、遊園地、じゃあテーマパーク探してみよっか。,0
はい。,1
ちょっと待っててねー。,0
ちなみにだけど、これテーマパーク行くの何人で行きたいかとかってもう決めてる？,0
決めてません。,1
決めてない。,0
そっか、じゃあちょっととりあえず、テーマパークどんなところあるか調べてみるね。,0
うん。,1
ちなみに場所はどうする？,0
いろんな県とか地域にあるんだけど、テーマパークって。,0
うーん。,1
北海道とかでいいの？,0
それとももっと他の場所がいい？東京とか大阪とか、沖縄とかもあるよ。,0
うーん……。,1
えーっと……遊園地行きたい。,1
遊園地か、じゃあ遊園地に行くとして。,0
ディズニーランドとか。,1
あ、ディズニーランドがいいの？,0
ちょっとディズニーランド見てみよっか。,0
ちょっと待ってねー。,0
まあ、ディズニーランドじゃなくてもいいんだけど。,1
ディズニーランドじゃなくてもいいけど、ってことかー、じゃあちょっと待ってね、テーマパークをいろいろ見てみようか。,0
うん。,1
うん、ちょっと待ってね。,0
じゃあ遊ぶってやってテーマパークってやってみると、たくさんあるんだけどー。,0
うん。,1
どうしよう、こういう、今10番見える？,0
うん。,1
こういうアトラクションが好き？,0
そっかじゃあテーマパーク遊園地で探してみるのが一番いいのかなあ、ちょっと待ってね。,0
うん。,1
うん、それでどうしよう、場所をちょっと決めてみよっか。,0
関東と関西どっちがいい？,0
うーん、関東。,1
関東、じゃあ関東にしてみるね。,0
はい、あーこれ一番上見て、こういうのじゃないよね？めんたいパーク。,0
うーん。,1
こんなのじゃないよね、羽伸ばせないもんね。,0
うん。,1
じゃあ次のとこどう？国営ひたち海浜公園。,0
ま、観覧車はあるけど乗り物があんま少なそうだね。,0
うーん。,1
ちょっと待ってね、他んところがいいよね、でもこの3番とか全然違うよね？,0
うん、ランド行きたい。,1
ランド……こういうランド？,0
うーん……。,1
違う？,0
なんかー。,1
うん。,0
めっちゃ楽しそうな所。,1
楽しそうなとこ、じゃあちょっと待ってね。,0
あ。,1
ここ楽しそう。,1
楽しそう、これとちのきファミリーランド。,0
うん。,1
えーでも見て、こんなジェットコースターとかあるけど怖くない？,0
ジェットコースター大好き。,1
本当？すごい怖そうだよこれ、みんなギャーって言ってるよこれ、絶対。,0
え、面白そうじゃん、これ電車の。,1
えー？うん。,0
