text,label
はい。,1
お客様、今日はご旅行のご相談でよろしいですか。,0
大丈夫です。,1
ありがとうございます、お客様、どういったご旅行なさりたいか、もう何かお考えですか。,0
そうですね、北海道に行きたいんですけど、特にまだ、あんまり決まってなくて。,1
えーっ,0
はい。,1
さようでございますか、これまでに北海道はご旅行なさった事はありますか。,0
そうですね、旭川に結構何回かと、あと、札幌の方にも何回か行った事がありますね。,1
えっ、かしこまりました。,0
じゃ、お客様は旭川と、札幌はご旅行なさった事が有ると言う事でございますね。,0
かしこまりました、では、今回はいかがいたしましょう。,0
同じく旭川、札幌も回るのと、あるいは何かお客様ご自身でそれ以外何かご希望ございますか。,0
そうですね、あの、函館の方に行きたいのと。,1
えっ。,0
あと、温泉に浸かりたいような。,1
えっ。,0
温泉に浸かりたいんですよ。,1
かしこまりました、では、お客様函館を中心に。,0
はい、,1
何か温泉に浸かれるような場所をお調べいたしましょうか。,0
はい、お願いします。,1
かしこまりました。,0
では、まず、函館で浸かれる温泉から。,0
はい。,1
探し出します。,0
はい。,1
はい、あの、お客様、温泉10か所以上ですね、例えば日帰りで帰れえーっ、入れる場所ございまして。,0
うぅ～ん。,1
どういった温泉が良いか何か雰囲気とかご希望ございますか。,0
はい、あのー、街中を一望できる所か、あとは、あのー、海ですね、津軽海峡の方が見れるような所がいいですね。,1
かしこまりました。,0
ではですね、お客様、まず1つですね。,0
はい。,1
こちらあのー、海沿いに有る。,0
はい。,1
海浜温泉と言う物がございます。,0
はい。,1
はい、お客様こちら、名前は聞いた事はございますか。,0
ないーと思います、たぶん、ないと思いますよ。,1
さようでございますか、はい、こちら、えーっ水無海浜温泉と言うのが正式名称でして。,0
ふぉ～～っ。,1
はい、こちら潮の満ち引きで、引いた時間帯に入浴可能になるんですね。,0
ふぉ～～、天然な形なんですね。,1
そうです、はい。,0
ふぁ～～あ。,1
まさにあの、天然の露天風呂と、なっておりまして、はい、ですのでこちらはあの、まさに海のど真ん中有るような。,0
ふぉ～お。,1
砂場と言うかまぁ、岩の浜ですね。,0
え～～っ,1
ど真ん中に有るような、こちら温泉なんですね。,0
ふ～～ん。,1
露天風呂でございます、ただ、あの満潮の時は。,0
はい。,1
こちら温泉ごと沈んでしまいますので。,0
えへへへへ。,1
はい！、ベツドエそうなんです。,0
あのー、お客様、津軽海峡ご覧になりたいって事だったんですけども、場所的にはですね。,0
まぁ津軽海峡と言うか、まぁそうですね、太平洋と津軽海峡のちょうど間のような感じの所で、ご覧いただける形でございます。,0
はい、街の方見れる所とかってありますかね。,1
えっ、かしこまりました、では少々お待ちくださいませ。,0
つまり、お客様、例えば、高台とかに有るような場所が良いと言う事でしょうか。,0
そー、そうですねー。,1
えっ、かしこまりました、では少々お待ちくださいね。,0
はい。,1
そうですね、いま私どもの方で。,0
はい。,1
えーっ探している感じですと、ちょっとあの、街を一望できるような温泉と言う所が、余りあのー、ないようでして。,0
はい。,1
はい、あのー、例えば町中にですね、とても雰囲気が良さそうな温泉はございます。,0
お～～っ。,1
こちらの名前がですね、谷地頭温泉と言います、こちらはですね。,0
函館山のふもとに有る温泉なんですね。,0
はぁ～～っ,1
はい、ですので、ちょっとですね、あの景色がいいとは恐らくいいがたいんですけれども。,0
うぅ～ん。,1
ただ、あの函館山のふもとにございますので。,0
ふぉ～ん。,1
函館山の方に登って例えば景色をセットでお楽しみなるとか、そういったプランは、可能かと思います。,0
はぁ、じゃあの夕方に、その、温泉に。,1
えっ。,0
行って、その、夜に函館山に登って、夜景を見ると言う形。,1
えっ、あっ、はい、そうです、素敵なプランですよね。,0
はい。,1
はい、ではですね、こちらの名前が。,0
はい。,1
谷地頭温泉といいまして、例えばですね、お客様、ちょっと欲張りにですね。,0
はい。,1
函館山で、夜景を見たあとに、こちら10時まで空いておりますので。,0
そのあと、あのお風呂代わりにですね、温泉に入ってお帰りになる事もできます。,0
あ～、それいいですね。,1
えっそうすると結構。,0
はい。,1
お昼のお時間を有効に活用する事ができてですね、お客様がお楽しみになれる場所も増えるかと思います。,0
うぅ～ん、はい、それでいいんですか。,1
はい、ありがとうございます。,0
それで、お願い。,1
では、谷地頭温泉まず最後に行くとして、その前の函館山の方もちょっと調べてみましょうか。,0
えぇ、はい、はい。,1
少々お待ちくださいませ。,0
お願いします。,1
はい。,0
お客様、お待たせいたしましたー。,0
はい、こちらですね、函館山、歩いても登る事はできるそうなんですけれども、ロープウェイも通っているようです。,0
はい、ん～～ん。,1
はい、そして、こちらですね、えー、散策展望台の方は、10時か夜の10時まで、ちょうど10時から10時まででございますね。,0
開いておりますんで、はい、あのー、しかも、こちらですね、ロープウェイも約3分で、ふもとから着くようです。,0
ですので、こちら例えばですね。,0
はい。,1
函館山の山頂展望台の方を、えーっ、ご訪問して、そして夜景を眺めて。,0
はい。,1
そのあとたった3分で、またもとに戻れますので、お風呂に谷地頭温泉に入りに行く、とのはいかかでしょうか。,0
それーいいですね、結構。,1
いいですかね。,0
はい。,1
はい、お客様、こちらあの函館湾とか津軽海峡の方も、お望みなれるようでして。,0
はい。,1
はい、あのお昼ですと、青森の下北半島までご覧いただけるようです。,0
はい。,1
ただ、こちらお客さんが、夜に行かれると事でよろしいでしょうか。,0
はい。,1
そうですよね、函館の夜の景色って大変きれいですよね。,0
はい、結構、見たいですね。,1
ありがとうございます。,0
では、こちらへ、谷地頭温泉の前に函館山山頂展望台の方をご訪問なさると事で受けたまります。,0
はい、お願いします。,1
はい、ではお客様。,0
はい。,1
午後と午前どう風になさいますか。,0
函館山～に、午前、午後で、午後ですと、午後ですと。,1
そうですね。,0
乗りたい、乗りたい、乗・・。,1
では、お客様。,0
はい。,1
こちら、あの函館山の山頂展望台は夜、ではなく、まぁ夕方くらいから行く感じですか。,0
別に夕方から夜にかけてみたいな感じでいいすか。,1
はい、では、その前はいかがなさいましょう。,0
あの、五稜郭に、行きたいですね。,1
え～え～っ、五稜郭でございますね。,0
かしこまりました、では少々お待ちくださいませ。,0
はい。,1
例えばですね、五稜郭、こちらのあのー、お客様、おっしゃられているのが。,0
はい、,1
五稜郭公園かと思うんですけれども。,0
その中にですね五稜郭タワーと物もございます。,0
はい、で、五稜郭タワー建物が107メートルございまして。,0
はい。,1
五稜郭の星の形の城郭がですね。,0
うぅ～ん。,1
全貌見渡せる事ができます、いかがでしょうお客様、五稜郭、五稜郭タワーと五稜郭公園。,0
はい。,1
まぁ、あの、五稜郭公園の中にタワーがございますので。,0
はい。,1
はい、どちらもあのご訪問いただく事できるんですけれども、いかがですか。,0
あのその、タワーの方ですね。,1
えっ。,0
の、の、中心で。,1
かしこまりました。,0
