text,label
こんにちは。,1
本日はご利用いただきましてありがとうございます。,0
お客様、今日はご旅行のご相談で宜しいでしょうか？,0
はい。,1
かしこまりました。,0
それでは、どういったご旅行をなさりたいか、何かお考えですか？,0
大雑把ではあるんですけど。,1
ええ。,0
その、綺麗な海を見に行きたいなって思ってます。,1
綺麗な海、素敵ですね。,0
はい。,1
ありがとうございます。,0
お客様例えば、お客様の中でこれまでに見たことのある綺麗な海、どういった所がございましたか？,0
いやぁ、うふふふ、今まで。,1
ええ。,0
行った海の中で綺麗な、日本海の方が。,1
あー。,0
綺麗だったイメージちょっとありますね。,1
ではお客様、今回も。,0
はい。,1
日本海側の方が宜しいですか？それとも太平洋でも日本海側でもどっちでもいいですか？,0
うん、どちら、いやでも。,1
或いは。,0
あ、暖かい。,1
あっ。,0
多分ちょっと、足ちょっと入れたりとかすると思うんで。,1
ええ。,0
少し温かい海がいいかなぁって。,1
あっ。,0
思います。,1
なるほど、お客様例えばでは。,0
はい。,1
瀬戸内海の方とか。,0
おー。,1
それとか沖縄とかどっちがいいですかね？或いは九州。,0
うわぁ。,1
九州もなかなかいいですよ。,0
確かにそっち、うふふ。,1
ええ。,0
まあ迷いますねでも。,1
迷います、では。,0
はい。,1
お客様、せっかくですし。,0
はい。,1
いくつかお写真ご覧に入れて。,0
はい。,1
それで決めていきましょうか。,0
はい、わかりました。,1
ではですね、こちら方面の方なんですけれども。,0
はい。,1
ちょっとですね、地域が、えー中国四国と九州沖縄って風にわかれておりまして。,0
はい。,1
どうしましょう、九州沖縄でご覧いただきましょうか？,0
はい。,1
はい、では九州沖縄で、こちら大ジャンル見る。,0
そして中ジャンルを自然として。,0
はい。,1
見る場所をこちら、えー、岬海岸えー断崖というようにしますね。,0
はい。,1
そうしますと、ちょっと1番のような感じではないですかね。,0
そうですね。,1
ちょっとイメージから外れてますね。,0
うふふ。,1
えー、2番3番はどうですか？,0
いやぁ。,1
違いますね。,0
ちょっと違う。,1
違いますよね。,0
そうですね、恐らくですね、このー4番とかは。,0
はい。,1
あの、お客様こちらー、ムツゴロウ。,0
あー。,1
ご存知で、恐らくですね。,0
はい。,1
それのいる所でして。,0
あー。,1
ちょっと違いますよね。,0
そっか、みんな。,1
みんなそう、泥まみれになってそれを探しているような。,0
し、潮干狩りみたいな感じなんですかね。,1
そうですそうです、ちょっと違いますよね。,0
はい。,1
そうしますと、少々お待ちくださいね。,0
あ、例えばこの8、9のような感じですか？,0
