text,label
こんにちは。,1
今日はご利用いただきまして、ありがとうございます。,0
はい。,1
はい、で、今日は旅行の相談に来たってことで、大丈夫ですか？,0
はい。,1
はい、ありがとうございます。どんなことをしたいのかな？,0
自然を楽しみたいです。,1
自然を楽しみたい。そっか、どんなことしたいの？自然を楽しみたいってのは。,0
山入ってー、川ん中どんな生き物いるとかー。,1
うん。,0
そっか、じゃあ。,0
海で泳ぐとかー。,1
うん。,0
そういうこと。,1
じゃあ、山に行く計画と海に行く計画、両方調べてみてそれで決めていこっか。,0
うん。,1
うん、じゃあね、山のほうなんだけどー、場所ってどんな所がいいの？色んな県にあるでしょ？,0
富士山！,1
富士山！じゃ、富士山で調べてみよっか。,0
うん。,1
うん、じゃ、ちょっと待ってねー。,0
富士山そのものに登るってことでいいのかな？というのも富士山に登るってことになるとー、川で泳いだりできないでしょ？,0
あー、でも火山噴火のものの溶岩とか見られるんですけど。,1
そっか、じゃ、富士山で調べてみるね。ちょっと待ってねー。,0
お待たせしましたー。,0
はい。,1
じゃね、富士山に行くにはー、山梨県のほうからまず行くことができるのね。,0
ふふーん。,1
うん、で、今さっき、富士山とかで溶岩とか、ま、火山でできた自然の地形だよね？そういうのが見たいって。,0
うん、あと、一番頂上の火口を見たい。火口を。,1
あ、ほんと、じゃ、富士山登るってこと？,0
うん。,1
うん、そっか、じゃ、富士山に登るとしたらー、山梨県のほうから行ったりし…,0
山梨県から行って、静岡県から帰ってくる。,1
あ、そんなこともできるねー。山梨県から行ってねー、いい事はー、今さっき泳ぎたいって言ってたでしょ？,0
うん。,1
山梨に湖があるの。,0
ははー。でも冷たくない？,1
そうだねー。行く時期によっては冷たいと思う。だからー、湖の中に入んなくてー、水遊びをするとか。,0
うん、見るだけとか。,1
そうそうそうそう、それってどう？,0
釣りとか、釣りとか。,1
あ、釣りとかしてみたい？,0
うん。,1
じゃあさ、富士山に行く前にー、そういう遊べる所を見てみようか。,0
うん。,1
うん、じゃ、ちょっと待ってねー。じゃ、一つ富士山に行くっていうのは、決まりでいいかな？,0
うん！,1
うん、ありがと。じゃね、富士山を一つ、リストに加えるね。世界遺産富士山っていくことなんだけど。,0
世界。,1
じゃ、まず、で、えっとー、さっきの湖のほうも見てみます。,0
はい。,1
うん、で、富士五湖って言うのね。,0
あはは。,1
聞いたことある？,0
ない。,1
そっか。富士山には行ったことあるのかな？,0
ない。,1
ない、そっか、じゃ、富士山に行く前にこの富士五湖の湖を見れるといいかと思うんだけど、ちょっと待ってね、こっちで調べてるねー。,0
例えば、山中湖って知ってる？,0
うーん、ノー。,1
ノー。ここに行ったら、白鳥とかが。,0
うんうん。,1
来てて、それを見ることができるの。,0
ふふーん。,1
と、白鳥って好き？,0
うーん。,1
そんなにか。,0
他にもね、湖があるから、そっちで調べてみようか。,0
うん。,1
ちょっと待ってね。,0
