text,label
じゃあ、えっと。,0
お願いします。,1
お願いします。,0
早速ですけど、あの、行きたいところもしあれば先にちょっと聞かせてもらってもいいですか。,0
えっと、神奈川県に行きたくて。,1
神奈川、はい。,0
でも、はい、なんか横浜とかエノシマとかなんだろう気になるんですけど、あんまどこかとか決まってないです。,1
あっじゃあええ、どうしようかな、横浜から調べましょうか。,0
はい。,1
なんか、場所決まってないけどやりたいことあるって感じですか。,0
特にそれもない。,0
うーん、あんまり決まってないです。,1
なるほど、ちょっとお待ちください。,0
えっと、じゃあえっとまず横浜から見てみて、まあほんとに特にジャンル指定とか特にして、ジャンル指定とかはしないでえっと、調べて最初に出てきたのがジョイナスの森彫刻公園ってとこなんですけど。,0
横浜駅は行ったことありますか。,0
うーん、横浜駅はあんま行ったことないです。,1
なんかあの説明を見る限りだと横浜駅を見下ろす、ジョイナスの屋上にある緑豊かな公園って書いてあるんですけど。,0
なんか、ビルかなんかにあるんですかね、多分。,0
うん。,1
この感じだと。,0
えっと、なんか彫刻が6個、彫刻作品が6体が立つって書いてあって。,0
彫刻って詳しいですか。,0
あんまりわかんないです。,1
なんか世界の巨匠、マリノマリーニ、アン、アントワーヌ、ブ、ブールデル、他えっと、日本の人だとアサクラキョウコサンって方の彫刻作品がなんかたってるみたいですね。,0
あんま、あんま興味ないですかね。,0
うーん、なんかちょっと微妙かもしれないです。,1
微妙。,0
なんかどう、どういった所がとかがなんだろう。,0
うーん。,1
結構、横浜だけで横浜で調べると。,0
遊べる感じの所が良いかもしれないです。,1
あ、遊べる感じ。,0
遊べる感じ。,1
遊び、テーマパークみたいな。,0
うん。,1
テーマパークとかなんだろう、アウトドアスポーツとか、たい、なんかの体験。,0
あ、体験とかちょっと気になります。,1
えっと、今ですね、体験で調べて出てきた一つ目がシルク博物館ってとこなんですけど。,0
うん。,1
えっと、横浜のオオサンバシっていう所の近くにその博物館があって。,0
えっと、二階建てみたいなんですけど、一階では生きてる蚕を観察したり、時期によっては蚕が繭、繭をつくっているところが見られるみたいですね。,0
へー。,1
で、繭から糸をとりだす糸繰体験とか機織り体験とかっていうのもできるみたいです。,0
なんかそういうなんだろう、なんていうの機織りとかって興味あったりとかしますか。,0
ちょっとやったことないんで気になります。,1
うーん、そっすねあんまやったことない気がする。,0
うん。,1
見たことない気がする、そこまで、うん。,0
一応、じゃあここも候補としてはありかなと、ありですかね。,0
はい。,1
ちなみになんですけど、えっと、行く日にち、日にちとか、なんか例えば。,0
夏、夏頃、行こうかなと。,1
特にじゃあ、なんか、あの、決まって、えっと、土日とか平日とかも決まってないすかね。,0
うーん、夏休みぐらいの時に行こうかなと思ってます。,0
あ、夏休み、であれば一応ここが月曜日があの休刊日なので、ちょっとそれだけ気を付けてもらえればあとはいつでも大丈夫ですね。,0
はい。,1
夏の間、臨時休館はやっぱあるみたいですけど、それ以外は大丈夫かな。,0
他にも見てみますか、他どっか遊びに行くとこ。,0
あ、なんかえっと、カップヌードルミュージアムっていうのが出てきたんですけど、カップヌードル、ここだと、えっと自分だけのオリジナルカップヌードルをつくれるマイカップヌードルファクトリーや世界各国の様々な麺を味わえるフードアトラクションが楽しめるって書いてありますね。,0
なんかそういうの興味ありますか。,0
うーん、なんかご飯食べるのとなんか遊ぶのもできそうなのでそこもちょっと気になります。,1
じゃあ、一応ここも候補の一つですかね。,0
えっとここが年末年始と火曜がお休みなので、さっきが月曜日休みだったかな、だったと思うんで、まあ、なんかそこも気を付けながら行っていただければと思います。,0
はい。,0
で、他がえっと、なんか果樹園ってのが出てきました。,0
あのー、ぶどう、梨、柿、みかんなど、旬の味覚狩りを楽しむことができる。,1
ま、要予約って書いてありますけどね。,1
あー。,0
フルーツって食べますか、好きですか。,1
あ、好きなんですけど、友人がちょっとだめかもしれないので,0
あー、そうですね。,1
ちょっと友人と行くんで。,0
うん、それであればちょっとやめときましょう。,0
フルーツ以外、何かほかに、今のとこ、えっとなんだっけ、機織りとカップヌードルミュージアムが今のとこ決まってるんですけど、どうですかね。,1
横浜は、うーん、何があるんだろう。,0
あ、じゃあ、湘南、湘南って言ってましたっけ。,1
あ、はい。,0
湘南とか調べてみましょうか、湘南とか、あとはなんか。,1
エノシマとかの方。,0
じゃあちょっと、湘南で調べてみますね。,0
湘南だと、湘南とかも特になんかやりたいことあったりとか。,1
うーん、あんまりわかんないですけど、海をちょっと見たいです。,0
海、海ですね、海だとどこだろうな、えっと。,0
一つ出てきたのが、かま、鎌倉海浜公園。,1
うん。,0
稲村ケ崎地区っていう所が出てきたんですけど。,0
えっとこれは、ま、公園なんですけど、海岸沿いの公園になってますね。,0
で、夕暮れのそのなんていうの、夕日がかなり綺麗な感じみたいですね。,0
で、えっと芝生公園とかで整備されてます。,0
なんか伝わりづらいですね。,1
うーん。,0
どうっすかね。,1
でも、夕日はちょっと見たいかもしれない、あんまり普段、特別気にしないから。,0
うん、あー、こういった時に、ちょっと見てみようみたいな。,1
写真とか。,0
うん、まあでも夕日が綺麗なら、写真とか、それを撮ってみても写真いいんじゃないかなと思うんですけど。,0
どう、そうでもな。,1
うーん、なんだろう、あとご飯とか美味しそうなのありますか。,0
ご飯、ご飯ですね、食べるとこ。,0
これは、えっと何か好きなジャンル、和食、洋食、麺類とか。,1
うーん。,0
ではあの、好き嫌いとかあったりしますか。,1
なんか、おしゃれなカフェっぽいとこみたいなとこありますか。,0
カフェっぽいところ。,0
えっと、どこだろうな。,0
え、最初に、調べて最初に出てきたのがイワタコーヒー店ってところなんですけど。,0
カフェなのかな、どっちかといえば老舗などで、もしかしたら、ちょっとイメージと違うかもしれないんですけど。,1
うん。,0
えっと、七十年ほど続いてる老舗、昭和二十年から続いてるお店なんですけど。,0
えっとイワタコーヒー店ってとこなんですけど、川端康成などの有名な作家さんも、あの、こちらに訪れてたみたいですね。,0
喫茶店、喫茶店ですね。,1
ふーん、あー。,0
ただ、あのホットケーキが名物みたいなんですけど、三十分かけて焼き上げるってなんかそそられる感じが。,1
あ、なんかすごい美味しそう。,0
ちょっと写真はないんですけど、これかなり美味しそうだなと。,1
え、あとまあ本も好きなんで、ちょっと、作家さんが行ってた所、気になります。,0
じゃあ、こちら、そうですね、で、お店も結構広いみたいなんで多分、そんなに、あの、人との距離も近かったりしないかなって、恐らくですけど。,1
で、中庭もあるみたいなんで。,1
なんか、ゆっくりできそうで、良いかもしれない。,0
そうですね、ゆっくりは出来そうですね、確かに、ゆっくりできると思います。,0
じゃあここも、気になる感じですかね。,1
はい。,0
じゃあ一応、他も見てみますか。,1
はい。,0
カフェとかの方がいいですか、カフェ的な。,1
うん、みたいな感じ、女の子二人で行くんで。,0
うーん、カフェ的な見た目、ちょっと外観があんまりあれだな。,0
ちょっと外観が写ってるのがあまりないので、えー。,0
なんだろうな、ちょっとこれも喫茶店になっちゃうと思うんですけど、ミルクホールっていうお店があの。,1
うん。,0
これ、昭和51年に建てられたみたいで、自宅を改築して始めた、大正時代のミルクホールをイメージして、あの、始めた喫茶店みたいなんですけど。,0
ここは主にコーヒーが売りみたいですね。,0
コーヒーとハヤシライス、チーズケーキ、プリンもあります。,1
はっ、美味しそう。,0
プリン、昔懐かしいプリン。,1
うーん。,0
なんかもしあの、ちょっと落ち着いた雰囲気のお店が良いって言うのであれば、お店のBGMもスタンダードジャズって書いてあるんで、そんなうるさくないかなって、割とゆっくり。,0
例えば、そのご友人とお二人でゆっくりするっていうのも、まあここ全然ありかなって。,1
なるほど。,0
あと、アンティーク系とかって好きですか。,1
あ、ちょっと気になります。,0
えっと、大正、昭和初期のアンティークの小物っていうのも販売してるみたいですね、お店では。,1
なるほど、あ、じゃあお買い物もできる。,0
そうですね、なんか気になるものが、小物とかなんだろう、小物だからピアスとかになるのかな、いや、ピアスは違うか。,1
うん。,0
どうだろ、ちょっと細かく書いてないですけど、例えばコップとか、なんですかね、多分ですけど。,1
あーなんかでも、お土産とかも選べそうなんでちょっと候補に。,0
あ、はい、じゃあこちらも候補に入れますので。,1
どうしましょう、喫茶店っていうかカフェ以外、なにか、まあ、もしあれば。,1
うーん、じゃあなんかその、小物とか雑貨みたいなお店ありますかね。,0
あー、雑貨屋さん、買い物とかって感じですかね。,1
はい。,0
えっと、何個かみつかって。,0
えっと、バック、バック系とか、ジュエリー、ハワイアンジュエリーって書いてあるんで、なんだ、指輪とか、ネックレスとか。,1
なにか、そういうアクセサリーとかで好きなものあれば、かばんとかは興味ないですかね。,1
うーん、そうですね、アクセサリーとかの方が気になるかも。,0
アクセサリー、であれば、えっとハワイアンジュエリーっていうお店なんですけど。,0
えっと、海の香りと山の息吹のジュエリーがコンセプトのハワイアンジュエリーブランドみたいです。,0
えっと、パールとかターコイズ、サンゴといった海をイメージさせるオリジナルジュエリーも人気があるみたいですね。,0
ハワイの職人さんが作ってるみたいですね。,1
へー、すごい、うーん。,0
で、それ以外も、その場で手作りするアミュレット、アクセサリーをオーダーするのも楽しいって書いてあります。,0
