text,label
こんにちはー。,1
今日はご利用いただきましてありがとうございます。,0
あ、こちらこそ。,1
はい、で、今日は旅行の相談でよろしいですか？,0
はい。,1
はい、ありがとうございます。どこに旅行に行くんですか？,0
北海道です。,1
北海道ですね。いいですね、北海道。北海道って行ったことありますか？,0
あ、はい。,1
あ、そっか。じゃ、今回が2回目とかかな？,0
いや、3回目です。,1
あ、3回目、いいですねー、3回も行けて。,0
じゃあ、北海道に行くのはいつ頃になりますか？,0
夏です。,1
夏ですね。ありがとうございます。だれと行きますか？,0
家族です。4人で行きます。,1
家族で4人で行くんですね？,0
はい。,1
はい、じゃあ、夏に北海道に家族で4人で行く旅行の相談ということでいいですか？,0
はい。,1
はい、ありがとうございます。じゃあ北海道に行ってどんなことをしたいですか？,0
流氷の上で歩いたり、流氷の下で流氷を殴ったりしたいです。,1
流氷ですか？,0
あ、いや、えっと夏だから、えっとえっと、そこら辺の市場とか行って、イカとか釣って、あと何がある？,1
そっか。じゃあ新鮮なお魚を市場で食べたいってことかな？,0
はい。あと水族館や動物園に行きたい。,1
うん、そっか。じゃあ、新鮮なお魚を食べられる市場とー、あと水族館とー、動物園を調べてみよっか。,0
はい。,1
はい、じゃ順番に調べていきますね。,0
はい。,1
はい、じゃあ、まず市場から調べてみますのでー、ちょっと待ってもらってもいいですか？,0
はい。,1
はい、で、市場なんだけどー、どこの場所にある所じゃなきゃだめとかってありますか？,0
えっと、函館がいい。,1
あ、函館がいいんですか？じゃ。,0
はい。,1
函館の市場を調べますね。,0
はい。,1
はい、ちょっと待ってくださいねー。,0
お待たせしましたー。,0
はい。,1
んとねー、市場の周りとかにー、お寿司とか食べられるお店がたくさんあるんだけどー。,0
はい。,1
どんなお寿司が食べたいとかってある？,0
えっと、いくら丼みたいにいくらがたっぷーりあるお寿司屋さん。,1
あ、いくらがたくさん乗ってるお寿司屋さん？,0
はい。,1
うん、じゃ、それを探してみるね。,0
はい。,1
うん、ちょっと待ってねー。,0
はい、お待たせしましたー。いくらがたくさん乗ってるー、丼ぶりがあるお店があったよー。,0
はい。,1
うん、そこ、ご紹介していい？,0
はい。,1
うん、名前がね、いくら亭って言うの。,0
(笑),1
うん、まさに(笑)いくらのお店だよね。,0
うん。,1
うん、いくら亭って言ってー、いくらの丼ぶりが1400円で食べられます。,0
高いですねー。,1
(笑)そっか。このお店ねー、いくらたくさん乗ってる写真が写っていてねー、他にもエビとか好き？,0
えーっと、お寿司屋さんのエビが好きです。,1
あ、そっか、うん、えっとねー、うにとかは？,0
そんなに。,1
(笑)そんなにか、そっか。でもね、ここね、いくら丼とか、あと、塩ラーメンとかね、醤油ラーメンとか、そういったものも一緒に食べられたりして、すごく,0
はい。,1
おいしそうですよ。,0
はい。,1
うん、じゃ、このいくら丼のお店のいくら亭って所に行くってことでいいかな？,0
はい。,1
はい、ありがとうございます。じゃ、いくら亭って所を行き先の一つにしますねー。,0
はい。,1
はい、じゃあ、今、市場で食べるお魚の話、市場の、ま、近くだけどね、決まったんだけどー、次、水族館のこと、調べてみよっか。,0
はい。,1
うん、じゃ、水族館はどこの水族館がいいとかって、もう決めてるのかな？,0
えーっと、北の方のー。,1
うん。,0
水族館。,1
北の方の水族館。じゃ、ちょっと調べてみるねー。,0
はい。,1
うん、ちょっと待ってねー。,0
んとねー、いくつか北海道の中にー、水族館ってあるのね。,0
はい。,1
